Bdl;Km;+m;Kmti;+mti;spm;UNE;spår;Pl/Str;objnr;Rälmodell;Räl vikt(kg/m);Rällängd(m);Skarvtyp;Inläggn.år räl;Tillv.år räl;Rev.klass räl;Tillverkare räl;Stålsort räl;Sliper typ;Sliperavstånd(mm);Inläggn.år sliper;Tillverkningsår;Tillverkare sliper;Slipermatta;Befästning typ;Klämma;Isolator;Mellanlägg;Ballast typ;Tillverkare;Inl/ren.år ballast;Tjocklek(cm från suk);Besiktningsklass;Bantyp;Stråk;Besiktningsklass bana;Spår Huvud/Sido;Infrastrukturägare;Infrastrukturförvaltare;Underhållsdistrikt;UH.kontraktsområde Bas;UH.entreprenör Bas;Status järnvägsnät;Funktionella system;Anläggningsregion;Rälmodell_Räl vikt(kg/m)_Sliper typ_Befästning typ
920;238;792;240;87;1290;N;1;Mia;32103;E1;60;L;L;2023;2022;Ny;K2;R260;B2.5;600;2023;2023;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;ÖND;2023;30;b4;2;03;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-FE
920;240;152;240;421;269;N;1;Mia;32108;E1;60;L;L;2023;2022;Ny;K2;R260;B;600;2023;2023;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;SKAN;2023;30;b4;2;03;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B_P-FE
920;240;421;241;773;1350;E;1;Pö;32115;;0;;;0;0;;;;;0;0;0;;;P-FE;FEröd;FE50E3;FE50E3;;;0;0;b4;2;03;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;_0__P-FE
920;241;773;243;125;1350;E;1;Pö;32114;;0;;;0;0;;;;;0;0;0;;;P-FE;FEröd;FE50E3;FE50E3;M1;?;0;30;b4;2;03;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;_0__P-FE
920;243;125;;;0;E;;Pö-Hb;31746;E3;50;L;L;2014;2013;Ny;DO;R350LHT;B;600;2023;2023;ABET;-;P-FE;FEröd;FE50E3;FE50E3;M1;?;0;30;b4;2;03;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E3_50_B_P-FE
922;217;502;230;391;12892;E;;Ä-Åp;10904;UIC;60;L;L;0;1991;Ny;DO;R260;B2.5;650;1992;0;?;-;P-Ec;?;?;e10;M1;ÅP;1992;30;b3;3;26;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
923;0;802;1;558;752;E;;Åp-Aal;13966;BV;50;L;L;1993;1993;Ny;DO;?;B2.3;650;1993;0;?;-;P-Ec;eGR/BR;BLÅVIT;G5;M1;?;1993;30;b3;4;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;BV_50_B2.3_P-Ec
923;1;558;;;0;E;;Aal;27856;?;0;?;L;0;0;?;?;?;?;0;0;0;?;-;?;?;?;?;?;?;0;0;b3;4;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;?_0_?_?
923;1;587;1;588;1;E;;Aal;27855;?;0;?;L;0;0;?;?;?;?;0;0;0;?;-;?;?;?;?;?;?;0;0;b3;4;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;?_0_?_?
923;1;588;8;213;6626;E;;Aal-Hlp;14748;BV;50;L;L;1993;1993;Ny;DO;R260;B2.3;650;1993;0;ABET;-;P-Ec;eGR/BR;BLÅVIT;G5;M1;?;1993;30;b3;4;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;BV_50_B2.3_P-Ec
923;8;213;8;413;200;E;1;Hlp;13968;BV;50;L;L;1993;1993;Ny;DO;R260;B2.3;650;1993;0;ABET;-;P-Ec;eGR/BR;BLÅVIT;G5;M1;?;1993;30;b3;4;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;BV_50_B2.3_P-Ec
923;8;442;8;889;448;E;1;Hlp;13969;BV;50;L;L;1993;1993;Ny;DO;R260;B2.3;650;1993;0;ABET;-;P-Ec;eGR/BR;BLÅVIT;G5;M1;?;1993;30;b3;4;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;BV_50_B2.3_P-Ec
923;8;918;9;149;230;E;1;Hlp;13970;BV;50;L;L;1993;1993;Ny;DO;R260;B2.3;650;0;0;?;-;P-Ec;eGR/BR;BLÅVIT;G5;M1;?;1993;30;b3;4;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;BV_50_B2.3_P-Ec
923;9;149;10;374;1225;E;;Hlp-Ka;13971;BV;50;L;L;1993;1993;Ny;DO;R260;B2.3;650;1993;0;?;-;P-Ec;eGR/BR;BLÅVIT;G5;M1;?;1993;30;b3;4;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;BV_50_B2.3_P-Ec
924;231;832;;;0;E;;Åp-Bih;29853;UIC;60;L;L;2002;2002;Ny;DO;R260;B;600;2002;0;ABET;-;P-Ec;eGR/BR;GRÖN;e10;M1;ÅP;2015;30;b3;3;26;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B_P-Ec
924;231;832;239;669;7838;E;2;Bih;11314;UIC;60;L;L;2002;2002;Ny;DO;R260;B;600;2002;0;?;-;P-Ec;eGR/BR;GRÖN;e10;M1;ÅP;2015;30;b4;3;26;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B_P-Ec
924;239;724;239;776;53;E;2;Bih;28161;UIC;60;L;L;2015;2015;Ny;DO;R260;B;600;2015;2015;ABET;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÖND;2015;30;b3;3;26;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B_P-Fc
924;239;809;240;577;768;E;2;Bih;2360;UIC;60;L;L;2015;2015;Ny;DO;R260;B;600;2015;2015;ABET;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÖND;2015;30;b3;3;26;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B_P-Fc
924;240;631;240;960;329;E;2;Bih;31533;UIC;60;L;L;2002;2002;Ny;DO;R260;B;600;2002;0;?;-;P-Ec;eGR/BR;GRÖN;e10;M1;ÅP;2015;30;b4;3;26;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B_P-Ec
924;240;960;249;167;8304;E;1;Kd;31256;UIC;60;L;L;2002;2002;Ny;DO;R260;B;600;2002;0;?;-;P-Ec;eGR/BR;GRÖN;e10;M1;ÅP;2015;30;b4;3;26;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B_P-Ec
924;249;232;250;342;1105;E;1;Kd;31259;UIC;60;L;L;2002;2002;Ny;DO;R260;B;600;2002;0;?;-;P-Ec;eGR/BR;GRÖN;e10;M1;ÅP;2015;30;b3;3;26;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B_P-Ec
924;250;396;259;122;8727;E;1;Kd;31532;UIC;60;L;L;2002;2002;Ny;DO;R260;B;600;2002;0;?;-;P-Ec;eGR/BR;GRÖN;e10;M1;ÅP;2015;30;b4;3;26;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B_P-Ec
924;259;122;259;479;357;E;1;Sal;2361;UIC;60;L;L;2002;2002;Ny;DO;R260;B;600;2002;0;?;-;P-Ec;eGR/BR;GRÖN;e10;M1;ÅP;2018;0;b3;3;26;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B_P-Ec
924;259;533;260;621;1088;E;1;Sal;31257;UIC;60;L;L;2002;2002;Ny;DO;R260;B;600;2002;0;?;-;P-Ec;eGR/BR;GRÖN;e10;M1;ÅP;2018;0;b3;3;26;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B_P-Ec
924;260;675;265;74;4399;E;1;Sal;31258;UIC;60;L;L;2002;2002;Ny;DO;R260;B;600;2002;0;?;-;P-Ec;eGR/BR;GRÖN;e10;M1;ÅP;2018;0;b3;3;26;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B_P-Ec
925;276;28;279;865;3837;E;;Kg-Sie;31195;UIC;60;L;L;1998;1997;Ny;L;R260;B2.5;650;1998;0;ABET;-;P-Ec;eGR/BR;GRÖN;e10;M1;ÅP;1998;30;b4;3;26;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
925;279;865;280;429;564;E;1;Sie;31196;UIC;60;L;L;1998;1997;Ny;L;R260;B2.5;650;1998;0;ABET;-;P-Ec;eGR/BR;GRÖN;e10;M1;ÅP;1998;30;b4;3;26;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
925;280;484;281;519;1035;E;1;Sie;31197;E1;60;L;L;2020;2020;Ny;DO;R260;B2.5;600;2020;2020;ABET;-;P-FE;eRÖD;VIT DP;FC6025;M1;SKAN;2020;32;b4;3;26;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-FE
925;281;574;282;58;484;E;1;Sie;31198;UIC;60;L;L;1998;1997;Ny;L;R260;B2.5;650;1998;0;ABET;-;P-Ec;eGR/BR;GRÖN;e10;M1;ÅP;1998;30;b4;3;26;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
925;282;58;283;341;1283;E;1;Fl;11764;UIC;60;L;L;1998;0;Ny;?;?;B2.5;650;1998;0;ABET;-;P-Ec;eGR/BR;GRÖN;e10;M1;SKAN;2019;30;b4;3;26;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
925;283;386;283;962;576;E;1;Fl;7079;UIC;60;L;L;1998;1997;Ny;L;R260;B2.5;650;1998;0;ABET;-;P-Ec;eGR/BR;GRÖN;e10;M1;SKAN;2019;30;b4;3;26;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
925;284;4;288;763;4760;E;1;Fl;7080;UIC;60;L;L;1998;1997;Ny;L;R260;B2.5;650;1998;0;ABET;-;P-Ec;eGR/BR;GRÖN;e10;M1;ÅP;1998;30;b4;3;26;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
925;288;763;289;100;338;E;1;Lma;31199;UIC;60;L;L;1998;1997;Ny;L;R260;B2.5;650;1998;0;ABET;-;P-Ec;eGR/BR;GRÖN;e10;M1;ÅP;1998;30;b4;3;26;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
925;289;100;289;923;823;E;1;Lma;31200;UIC;60;L;L;1998;1997;Ny;L;R260;B2.5;650;1998;0;ABET;-;P-Ec;eGR/BR;GRÖN;e10;M1;ÅP;1998;30;b4;3;26;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
925;289;923;293;300;3378;E;;Lma-Al;11645;UIC;60;L;L;1998;1997;Ny;L;R260;B2.5;650;1998;0;ABET;-;P-Ec;eGR/BR;GRÖN;e10;M1;?;1998;30;b4;3;26;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
926;4;700;9;168;4477;E;;Hbgb-Gan;12005;E1;60;L;L;2020;2019;Ny;DOMN;R260;B2.5;600;2020;0;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;?;0;30;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-FE
926;9;168;9;445;277;E;2;Gan;14045;E1;60;L;L;2020;2019;Ny;DOMN;R260;B2.5;600;2020;0;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;?;0;30;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-FE
926;9;500;10;171;671;E;2;Gan;14047;E1;60;L;L;2020;2019;Ny;DOMN;R260;B2.5;600;2020;0;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;?;0;30;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-FE
926;10;225;10;528;303;E;2;Gan;14053;E1;60;L;L;2020;2019;Ny;DOMN;R260;B2.5;600;2020;0;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;?;0;30;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-FE
926;10;528;13;475;2949;E;;Gan-Våk;11613;E1;60;L;L;2020;2019;Ny;DOMN;R260;B2.5;600;2020;0;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;ÅP;2016;0;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-FE
926;13;475;13;784;309;E;1;Våk;11325;E1;60;L;L;2020;2019;Ny;DOMN;R260;B2.5;600;2020;0;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;ÅP;2016;0;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-FE
926;13;829;14;551;723;E;1;Våk;2007;E1;60;L;L;2020;2019;Ny;DOMN;R260;B2.5;600;2020;0;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;?;0;30;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-FE
926;14;596;15;128;532;E;1;Våk;2006;E1;60;L;L;2020;2019;Ny;DOMN;R260;B2.5;600;2020;0;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;?;0;30;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-FE
926;15;128;20;514;5388;E;;Våk-Tgp;11306;E1;60;L;L;2020;2019;Ny;DOMN;R260;B2.5;600;2020;0;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;ÅP;2016;0;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-FE
926;20;514;20;738;224;E;2;Tgp;12703;E1;60;L;L;2020;2019;Ny;DOMN;R260;B2.5;600;2020;0;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;ÅP;2018;0;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-FE
926;20;792;21;686;894;E;2;Tgp;2964;UIC;60;L;L;0;0;Ny;DOMN;R260;B;600;0;0;?;-;P-Ec;?;?;?;M1;ÅP;2006;30;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B_P-Ec
926;21;740;22;0;263;E;2;Tgp;2837;E1;60;L;L;2020;2019;Ny;DOMN;R260;B2.5;600;2020;0;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M;?;1971;30;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-FE
926;22;0;26;796;4795;E;;Tgp-Bib;11614;E1;60;L;L;2020;2019;Ny;DOMN;R260;B2.5;600;2020;0;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;?;1971;30;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-FE
926;26;796;27;48;252;E;1;Bib;11326;E1;60;L;L;2020;2019;Ny;DOMN;R260;B2.5;600;2020;0;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;ÅP;2018;0;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-FE
926;27;94;27;844;750;E;1;Bib;1999;E1;60;L;L;2020;2019;Ny;DOMN;R260;B2.5;600;2020;0;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;?;1970;30;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-FE
926;27;890;28;174;284;E;1;Bib;2000;E1;60;L;L;2020;2019;Ny;DOMN;R260;B2.5;600;2020;0;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;ÅP;2018;0;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-FE
926;28;174;32;523;4352;E;;Bib-Tp;11302;E1;60;L;L;2020;2019;Ny;DOMN;R260;B2.5;600;2020;0;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;ÅP;2018;0;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-FE
926;32;523;32;739;216;E;3;Tp;11610;E1;60;L;L;2020;2019;Ny;DOMN;R260;B2.5;600;2020;0;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;?;0;30;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-FE
926;32;793;33;143;349;E;3;Tp;13067;E1;60;L;L;2020;2019;Ny;DOMN;R260;B2.5;600;2020;0;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;?;0;30;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-FE
926;33;197;33;626;429;E;3;Tp;13069;E1;60;L;L;2020;2019;Ny;DOMN;R260;B2.5;600;2020;0;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;?;0;30;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-FE
926;33;680;33;702;22;E;3;Tp;13071;UIC;60;L;L;0;0;Ny;DOMN;R260;B2.5;650;0;0;?;-;P-Ec;eGR/BR;GRÖN;G5;M1;?;0;30;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
926;33;756;33;768;12;E;3;Tp;13072;UIC;60;L;L;0;1990;Ny;DOMN;R260;B2.5;650;0;0;?;-;P-Ec;eGR/BR;GRÖN;G5;M1;?;0;30;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
926;33;823;33;838;16;E;3;Tp;13077;SJ;50;L;L;0;1990;Ny;DOMN;R260;B2.5;650;0;0;?;-;P-Ec;eGR/BR;GRÖN;G5;M1;ÖND;2016;30;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B2.5_P-Ec
926;33;883;34;99;217;E;3;Tp;11303;E1;60;L;L;2016;2016;Ny;DO;R260;B;600;2016;2016;ABET;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÖND;2016;30;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B_P-Fc
926;265;74;265;358;284;E;1;Tp;4574;UIC;60;L;L;2002;2002;Ny;DO;R350LHT;B;600;2002;0;?;-;P-Ec;eGR/BR;GRÖN;e10;M1;ÅP;2002;0;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B_P-Ec
926;265;403;265;803;400;E;1;Tp;12522;BV;50;L;L;0;1992;Ny;DO;R260;B;650;0;0;?;-;P-Ec;eGR/BR;BLÅVIT;G5;M1;?;0;30;b2;4;32;b2;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;BV_50_B_P-Ec
926;265;836;265;897;61;E;1;Tp;12525;BV;50;L;L;0;1993;Ny;DO;R260;B;650;0;0;?;-;P-Ec;eGR/BR;BLÅVIT;G5;M1;?;0;30;b2;4;32;b2;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;BV_50_B_P-Ec
926;265;926;265;973;47;E;2a;Tp;12526;BV;50;L;L;0;1993;Ny;DO;R260;B;650;0;0;?;-;P-Ec;eGR/BR;BLÅVIT;G5;M1;?;0;30;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;BV_50_B_P-Ec
926;266;106;266;500;394;E;3a;Tp;13081;UIC;60;L;L;2015;2015;Ny;DO;R350LHT;B2.5;600;2015;2015;ABET;-;P-Fc;FCgrön;FC60E1;FC6025;M1;SKAN;2015;30;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Fc
927;266;500;273;738;7233;E;;Tp-Kg;13888;UIC;60;L;L;2015;2015;Ny;DO;R350LHT;B2.5;600;2015;2015;ABET;-;P-Fc;FCgrön;FC60E1;FC6025;M1;SKAN;2015;30;b3;3;26;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Fc
931;15;458;;;0;E;;Knä;27860;?;0;L;L;0;0;?;?;?;?;0;0;0;?;-;?;?;?;?;?;?;0;0;b3;4;33;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;?_0_?_?
931;15;487;15;488;1;E;;Knä;27859;?;0;L;L;0;0;?;?;?;?;0;0;0;?;-;?;?;?;?;?;?;0;0;b3;4;33;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;?_0_?_?
931;15;488;34;352;18863;E;;Knä-Mrd;14730;SJ;50;L;L;1986;1986;Ny;DOMN;?;B;650;1986;0;?;-;P-Ec;?;?;G;M1;ÅP;1986;30;b3;4;33;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_P-Ec
931;34;352;34;555;203;E;3;Mrd;2675;SJ;50;L;L;1986;1986;Ny;DOMN;?;B;650;1986;0;?;-;P-Ec;?;?;G;M1;ÅP;1986;30;b3;4;33;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_P-Ec
931;34;610;35;9;396;E;3;Mrd;2323;SJ;50;40;L;1987;1985;Ny;DOMN;?;B;650;1987;0;ABET;-;P-Ec;?;?;G;M1;ÅP;1987;30;b3;4;33;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_P-Ec
931;35;38;35;390;352;E;3;Mrd;2324;SJ;50;40;L;1987;1987;Ny;DOMN;?;B;650;1987;0;ABET;-;P-Ec;?;?;G;M1;ÅP;1987;30;b3;4;33;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_P-Ec
931;35;419;35;425;6;E;3;Mrd;2325;SJ;50;L;L;1987;1987;Ny;DOMN;?;B;650;1987;0;ABET;-;P-Ec;?;?;G;M1;ÅP;1987;30;b3;4;33;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_P-Ec
931;35;454;35;833;379;E;3;Mrd;2326;SJ;50;L;L;1986;1986;Ny;DOMN;?;B;650;1986;0;?;-;P-Ec;?;?;G;M1;ÅP;1986;30;b3;4;33;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_P-Ec
931;35;833;55;347;19513;E;;Mrd-Bjm;26286;SJ;50;L;L;1986;1985;Ny;DOMN;?;B;650;1986;0;ABET;-;P-Ec;?;?;e10;M1;ÅP;1986;30;b3;4;33;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_P-Ec
931;55;347;55;780;433;E;1;Bjm;26301;SJ;50;L;L;1986;1985;Ny;DOMN;?;B;650;1986;0;ABET;-;P-Ec;?;?;e10;M1;ÅP;1986;30;b3;4;33;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_P-Ec
931;55;814;56;301;484;E;1;Bjm;26300;SJ;50;L;L;1986;1986;Ny;DOMN;?;?;0;0;0;?;-;P-Ec;?;?;?;M1;SKAN;2013;5;b3;4;33;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_?_P-Ec
931;56;355;56;676;321;E;1;Bjm;26299;SJ;50;L;L;1986;1986;Ny;DOMN;?;?;0;0;0;?;-;P-Ec;?;?;?;?;?;0;0;b3;4;33;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_?_P-Ec
931;56;676;70;990;14304;E;;Bjm-Hm;14734;SJ;50;L;L;1986;1986;Ny;DOMN;?;B;650;1986;0;?;-;P-Ec;?;?;G;M1;ÅP;1986;30;b3;4;33;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_P-Ec
931;164;248;166;136;1894;E;;Ea-Gnd;11103;UIC;60;40;L;2001;2001;Ny;L;R260;B2.5;650;2001;0;ABET;-;P-Ec;eGR/BR;GRÖN;e10;M1;?;2001;30;b3;4;33;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
931;166;136;166;374;238;E;1;Gnd;6594;UIC;60;40;L;2001;2001;Ny;L;R260;B2.5;650;2001;0;ABET;-;P-Ec;eGR/BR;GRÖN;e10;M1;?;2001;30;b3;4;33;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
931;166;407;167;128;721;E;1;Gnd;2332;UIC;60;40;L;2001;2001;Ny;L;R260;B2.5;650;2001;0;ABET;-;P-Ec;eGR/BR;GRÖN;e10;M1;?;2001;30;b3;4;33;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
931;167;161;167;389;228;E;1;Gnd;11025;UIC;60;40;L;2001;2001;Ny;L;R260;B2.5;650;2001;0;ABET;-;P-Ec;eGR/BR;GRÖN;e10;M1;?;2001;30;b3;4;33;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
931;167;389;15;458;18481;E;;Gnd-Knä;11046;BV;50;L;L;1993;1993;Ny;DO;R260;B;650;1993;0;SBET;-;P-Ec;?;?;e10;M1;?;1993;30;b3;4;33;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;BV_50_B_P-Ec
932;0;915;4;504;3590;E;;Hm-Fin;32228;?;60;L;L;0;0;?;?;?;B2.5;600;2012;2011;DURT;-;P-Fc;FCgrön;FC60E1;FC6025;;;0;0;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;?_60_B2.5_P-Fc
