Bandel;Startläge;Slutläge;Spårnamn;Event Category;Event Type;Start Date;End Date;Reference ID;Day Age;Last Edited By;Last Edited Time;Räl Beskrivning Yttersträng;Max Sidoslitage;Max Sidoslitage Yttersträng;Sträcka;Mätning;Befästningsmodell;Längd sträcka H > 6 mm Innersträng (m);Mätning Spårvidd;Spårklass;Räl Inläggningsår Innersträng;Medel Sidoslitage Cirkulärkurva;Hastighetsklass;Medel Spårvidd Cirkulärkurva;Slipermodell;Längd sträcka H > 6 mm Yttersträng (m);Räl Stålsort Yttersträng;Räl Stålsort Innersträng;Medel Höjdslitage Yttersträng Cirkulärkurva;Medel Höjdslitage Innersträng Cirkulärkurva;Radie;Längd sträcka H > 10 mm Innersträng (m);Medel Sidoslitage Innersträng Cirkulärkurva;Procent mätt Spårvidd;Max H Innersträng;Skriptversion;Räl Beskrivning Innersträng;Max H;Längd Kurva (m);_Skapat_av;Max Höjdslitage Innersträng;Medel H Yttersträng Cirkulärkurva;Procent mätt;Medel Spårvidd - Sidoslitage Cirkulärkurva;_Skapat_datum;Medel Höjdslitage Cirkulärkurva;Rälvikt (kg);Medel H Innersträng Cirkulärkurva;Längd sträcka H > 10 mm Yttersträng (m);Max Sidoslitage Innersträng;Max Spårvidd;Medel H Cirkulärkurva;Max Spårvidd - Max Sidoslitage;Max H Yttersträng;Max Höjdslitage;Plats;Längd Spårvidd max över UH1 gräns;Räl Inläggningsår Yttersträng;Skriptnamn;Max Höjdslitage Yttersträng;Min Spårvidd;Medel Sidoslitage Yttersträng Cirkulärkurva;Mätvagn;Mätdatum;Geometrityp;Räl Stålsort Höger räl;Medel Höjdslitage Vänster räl;BIS objnr;Längd sträcka H > 10 mm Vänster räl (m);Medel H Vänster räl;Medel Sidoslitage Vänster räl;Räl Inläggningsår Vänster räl;Räl Inläggningsår Höger räl;Max H Vänster räl;Max Höjdslitage Höger räl;Längd sträcka H > 10 mm Höger räl (m);Max Höjdslitage Vänster räl;Max Sidoslitage Vänster räl;Max Sidoslitage Höger räl;Medel Höjdslitage Höger räl;Medel H Höger räl;Medel Sidoslitage Höger räl;Max H Höger räl;Räl Beskrivning Vänster räl;Längd sträcka H > 6 mm Höger räl (m);Räl Stålsort Vänster räl;Räl Beskrivning Höger räl;Längd sträcka H > 6 mm Vänster räl (m);Medel Sidoslitage;Medel H;Medel Höjdslitage;Radie (meter);Event ID
116;1 + 918,0 m;2 + 935,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;100614 00:00;100814 00:00;2363266687;5251;;;05L60DO05;1,63;1,63;Linje;RPM_1006141144A_116_E_14_503;P-Ec;256.0;;1;1993;0,94;1,0;;B2.5;;900A;900A;0,33;5,91;699,0;;0,0;;7,09;2.4;93L60L93;7,09;1019;spajan01;7,09;0,8;100;;160519 17:37;5,91;60;5,92;;0,27;;5,92;;5,07;7,09;Rsi - Apt;;2005;Rail Wear varningslista;4,49;;0,94;;100614 00:00;;;;354;;;;;;;;;;;;;;;;;;;;;;;;;
116;11 + 415,0 m;11 + 945,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;100614 00:00;100814 00:00;2363266689;5251;;;93L60L93;0,48;0,47;Linje;RPM_1006141144A_116_E_14_503;P-Ec;219.0;;1;1993;0,26;1,0;;B2.5;;900A;900A;0,32;6,19;-595,0;;0,06;;7,49;2.4;93L60L93;7,49;530;spajan01;7,33;0,45;100;;160519 17:37;6,19;60;6,22;;0,48;;6,22;;0,88;7,33;Apt - Mtn;;1993;Rail Wear varningslista;0,88;;0,26;;100614 00:00;;;;365;;;;;;;;;;;;;;;;;;;;;;;;;
116;9 + 769,0 m;9 + 988,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266699;4831;;;93L60L93;3,21;3,21;Driftplats (nhsp);RPM_1108081741A_116_E_11_781;P-Ec;;;1;1993;2,35;1,0;;B2.5;3.0;900A;900A;4,41;4,12;-1110,0;;0,14;;4,72;2.4;93L60L93;6,25;220;spajan01;4,65;5,58;100;;160518 22:18;4,41;60;4,19;;0,7;;5,58;;6,25;5,12;Apt;;1993;Rail Wear varningslista;5,12;;2,35;;110808 00:00;;;;362;;;;;;;;;;;;;;;;;;;;;;;;;
116;37 + 638,0 m;38 + 859,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;100614 00:00;100814 00:00;2363266709;5251;;;94L60L94;2,33;2,33;Linje;RPM_1006140927A_116_E_38_673;P-Ec;;;1;1994;1,42;1,0;;B2.5;;900A;900A;4,21;3,59;1099,0;;0,01;;3,96;2.4;94L60L94;5,62;1221;spajan01;3,96;4,92;15;;160519 17:37;4,21;60;3,59;;0,11;;4,92;;5,62;4,46;Pii - Svv;;1994;Rail Wear varningslista;4,46;;1,42;;100614 00:00;;;;390;;;;;;;;;;;;;;;;;;;;;;;;;
116;15 + 729,0 m;16 + 235,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;100614 00:00;100814 00:00;2363266717;5251;;;93L60L93;8,25;8,25;Linje;RPM_1006140817A_116_E_10_794;P-Ec;76.0;;1;1993;7,08;1,0;;B2.5;342.0;900A;900A;6,22;5,9;600,0;;0,0;;6,79;2.4;93L60L93;10,8;505;spajan01;6,76;9,76;100;;160519 17:37;6,22;60;5,9;89.0;0,31;;9,76;;10,8;7,03;Apt - Mtn;;1993;Rail Wear varningslista;7,03;;7,08;;100614 00:00;;;;369;;;;;;;;;;;;;;;;;;;;;;;;;
116;23 + 894,0 m;24 + 344,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266718;4831;;;94L60L94;0,55;0,43;Linje;RPM_1108081614A_116_E_1_384;P-Ec;;;1;1994;0,37;1,0;;B2.5;;900A;900A;0,13;0,3;600,0;;0,37;;4,91;2.4;94L60L94;5,45;450;spajan01;4,91;0,26;100;;160518 22:18;0,3;60;0,49;;0,55;;0,49;;5,45;5,41;Apt - Mtn;;2005;Rail Wear varningslista;5,41;;0,26;;110808 00:00;;;;380;;;;;;;;;;;;;;;;;;;;;;;;;
116;12 + 813,0 m;13 + 501,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;100614 00:00;100814 00:00;2363266719;5251;;;93L60L93;1,05;1,05;Linje;RPM_1006140817A_116_E_10_794;P-Ec;1.0;;1;2014;0,3;1,0;;B2.5;;900A;?;0,71;5,22;600,0;;0,0;;6,04;2.4;14?60?;6,04;688;spajan01;6,04;0,86;100;;160519 17:37;5,22;60;5,22;;0,03;;5,22;;3,35;6,04;Apt - Mtn;;1993;Rail Wear varningslista;3,35;;0,3;;100614 00:00;;;;366;;;;;;;;;;;;;;;;;;;;;;;;;
116;16 + 543,0 m;17 + 246,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266720;4831;;;93L60L93;2,67;2,67;Linje;RPM_1108081614A_116_E_1_384;P-Ec;24.0;;1;1993;1,03;1,0;;B2.5;37.0;900A;900A;0,33;0,14;-601,0;;0,17;;6,78;2.4;93L60L93;7,64;704;spajan01;6,78;0,85;100;;160518 22:18;0,33;60;0,22;;1,65;;0,85;;7,64;6,78;Apt - Mtn;;1993;Rail Wear varningslista;6,35;;1,03;;110808 00:00;;;;370;;;;;;;;;;;;;;;;;;;;;;;;;
116;24 + 720,0 m;25 + 18,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;100614 00:00;100814 00:00;2363266721;5251;;;94L60L94;3,9;3,9;Linje;RPM_1006140817A_116_E_10_794;P-Ec;;;1;2013;3,19;1,0;;B2.5;107.0;900A;900A;5,39;4,11;823,0;;0,01;;4,61;2.4;94L60L94;7,62;297;spajan01;4,6;6,99;100;;160519 17:37;5,39;60;4,12;;0,45;;6,99;;7,62;5,79;Apt - Mtn;;1994;Rail Wear varningslista;5,79;;3,19;;100614 00:00;;;;718;;;;;;;;;;;;;;;;;;;;;;;;;
116;1 + 535,0 m;1 + 700,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266722;4831;;;93L60L93;1,24;1,24;Linje;RPM_1108081614A_116_E_1_384;P-Ec;;;1;1993;0,62;1,0;;B2.5;;900A;900A;3,97;3,91;-2049,0;;0,05;;4,31;2.4;93L60L93;4,68;165;spajan01;4,25;4,28;98;;160518 22:18;3,97;60;3,94;;0,47;;4,28;;4,68;4,33;Rsi - Apt;;1993;Rail Wear varningslista;4,33;;0,62;;110808 00:00;;;;353;;;;;;;;;;;;;;;;;;;;;;;;;
116;20 + 302,0 m;21 + 139,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;100614 00:00;100814 00:00;2363266723;5251;;;94L60L94;5,52;5,52;Linje;RPM_1006140817A_116_E_10_794;P-Ec;;;1;1994;4,16;1,0;;B2.5;689.0;900A;900A;5,74;3,91;1000,0;;0,0;;4,37;2.4;94L60L94;9,09;836;spajan01;4,37;7,83;100;;160519 17:37;5,74;60;3,91;;0,0;;7,83;;9,09;6,66;Apt - Mtn;;1994;Rail Wear varningslista;6,66;;4,16;;100614 00:00;;;;376;;;;;;;;;;;;;;;;;;;;;;;;;
116;19 + 785,0 m;19 + 950,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266724;4831;;;94L60L94;0,35;0,35;Linje;RPM_1108081614A_116_E_1_384;P-Ec;;;1;1994;0,12;1,0;;B2.5;;900A;900A;5,23;5,09;3850,0;;0,02;;5,72;2.4;94L60L94;5,95;165;spajan01;5,72;5,29;100;;160518 22:18;5,23;60;5,1;;0,16;;5,29;;5,95;5,77;Apt - Mtn;;1994;Rail Wear varningslista;5,77;;0,12;;110808 00:00;;;;375;;;;;;;;;;;;;;;;;;;;;;;;;
116;14 + 763,0 m;15 + 358,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;100614 00:00;100814 00:00;2363266725;5251;;;93L60L93;0,56;0,56;Linje;RPM_1006140817A_116_E_10_794;P-Ec;23.0;;1;1993;0,02;1,0;;B2.5;;900A;900A;0,16;5,45;-597,0;;0,0;;6,36;2.4;93L60L93;6,36;594;spajan01;6,36;0,17;100;;160519 17:37;5,45;60;5,46;;0,17;;5,46;;3,81;6,36;Apt - Mtn;;1993;Rail Wear varningslista;3,7;;0,02;;100614 00:00;;;;368;;;;;;;;;;;;;;;;;;;;;;;;;
116;13 + 923,0 m;14 + 444,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266726;4831;;;13L60?;6,18;6,18;Linje;RPM_1108081614A_116_E_1_384;P-Ec;;;1;1993;5,03;1,0;;B2.5;401.0;?;900A;5,69;5,0;1001,0;;0,02;;5,77;2.4;93L60L93;9,1;522;spajan01;5,77;8,21;100;;160518 22:18;5,69;60;5,01;;0,21;;8,21;;9,1;6,71;Apt - Mtn;;2013;Rail Wear varningslista;6,71;;5,03;;110808 00:00;;;;367;;;;;;;;;;;;;;;;;;;;;;;;;
116;11 + 415,0 m;11 + 945,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;100614 00:00;100814 00:00;2363266727;5251;;;93L60L93;0,5;0,5;Linje;RPM_1006140817A_116_E_10_794;P-Ec;271.0;;1;1993;0,3;1,0;;B2.5;;900A;900A;0,34;6,26;-595,0;;0,05;;7,58;2.4;93L60L93;7,58;530;spajan01;7,58;0,48;100;;160519 17:37;6,26;60;6,29;;0,48;;6,29;;4,46;7,58;Apt - Mtn;;1993;Rail Wear varningslista;4,46;;0,3;;100614 00:00;;;;365;;;;;;;;;;;;;;;;;;;;;;;;;
116;17 + 628,0 m;18 + 102,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266728;4831;;;93L60L93;3,0;3,0;Linje;RPM_1108081614A_116_E_1_384;P-Ec;;;1;1993;1,84;1,0;;B2.5;1.0;900A;900A;4,29;4,36;2000,0;;0,01;;5,06;2.4;93L60L93;6,03;472;spajan01;5,06;5,21;100;;160518 22:18;4,36;60;4,37;;0,15;;5,21;;6,03;5,06;Apt - Mtn;;1993;Rail Wear varningslista;4,91;;1,84;;110808 00:00;;;;371;;;;;;;;;;;;;;;;;;;;;;;;;
116;32 + 517,0 m;33 + 60,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;100614 00:00;100814 00:00;2363266729;5251;;;94L60L94;4,97;4,97;Linje;RPM_1006140817A_116_E_10_794;P-Ec;395.0;;1;1994;4,07;1,0;;B2.5;380.0;900A;900A;7,79;7,68;-589,0;;0,03;;8,68;2.4;94L60L94;10,94;544;spajan01;8,68;9,82;100;;160519 17:37;7,79;60;7,69;99.0;0,51;;9,82;;10,94;8,87;Mtn - Pii;;1994;Rail Wear varningslista;8,87;;4,07;;100614 00:00;;;;386;;;;;;;;;;;;;;;;;;;;;;;;;
116;8 + 657,0 m;9 + 70,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266730;4831;;;93L60L93;8,02;8,02;Linje;RPM_1108081614A_116_E_1_384;P-Ec;120.0;;1;1993;5,74;1,0;;B2.5;244.0;900A;900A;5,53;6,29;606,0;;0,0;;7,92;2.4;93L60L93;9,94;414;spajan01;7,92;8,4;100;;160518 22:18;6,29;60;6,29;;0,34;;8,4;;9,94;7,92;Rsi - Apt;;1993;Rail Wear varningslista;6,37;;5,74;;110808 00:00;;;;676;;;;;;;;;;;;;;;;;;;;;;;;;
116;33 + 348,0 m;33 + 692,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;100614 00:00;100814 00:00;2363266731;5251;;;94L60L94;0,71;0,71;Linje;RPM_1006140817A_116_E_10_794;P-Ec;;;1;1994;0,32;1,0;;B2.5;;900A;900A;4,97;4,16;-1003,0;;0,0;;4,61;2.4;94L60L94;5,73;344;spajan01;4,61;5,13;100;;160519 17:37;4,97;60;4,16;;0,0;;5,13;;5,73;5,54;Mtn - Pii;;1994;Rail Wear varningslista;5,54;;0,32;;100614 00:00;;;;387;;;;;;;;;;;;;;;;;;;;;;;;;
116;36 + 912,0 m;37 + 145,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266732;4831;;;94L60L94;0,08;0,08;Linje;RPM_1108081614A_116_E_1_384;P-Ec;;;1;1994;0,0;1,0;;B2.5;;900A;900A;3,45;3,65;3420,0;;0,0;;3,99;2.4;94L60L94;3,99;234;spajan01;3,99;3,45;100;;160518 22:18;3,65;60;3,65;;0,0;;3,65;;3,85;3,99;Pii - Svv;;1994;Rail Wear varningslista;3,85;;0,0;;110808 00:00;;;;389;;;;;;;;;;;;;;;;;;;;;;;;;
116;10 + 997,0 m;11 + 251,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266733;4831;;;93L60L93;1,35;1,35;Linje;RPM_1108081614A_116_E_1_384;P-Ec;1.0;;1;1993;0,45;1,0;;B2.5;;900A;900A;5,04;4,86;1930,0;;0,0;;6,18;2.4;93L60L93;6,18;254;spajan01;6,18;5,26;100;;160518 22:18;5,04;60;4,86;;0,0;;5,26;;5,86;6,18;Apt - Mtn;;1993;Rail Wear varningslista;5,55;;0,45;;110808 00:00;;;;364;;;;;;;;;;;;;;;;;;;;;;;;;
116;4 + 565,0 m;4 + 918,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266734;4831;;;14?60?;3,9;3,9;Linje;RPM_1108081614A_116_E_1_384;P-Ec;77.0;;1;2015;3,04;1,0;;B2.5;229.0;?;?;5,88;5,95;1008,0;;0,08;;6,62;2.4;15L60?;8,44;353;spajan01;6,56;7,4;100;;160518 22:18;5,95;60;5,99;;0,72;;7,4;;8,44;6,64;Rsi - Apt;;2014;Rail Wear varningslista;6,64;;3,04;;110808 00:00;;;;357;;;;;;;;;;;;;;;;;;;;;;;;;
116;37 + 638,0 m;38 + 859,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266735;4831;;;94L60L94;5,15;5,15;Linje;RPM_1108081614A_116_E_1_384;P-Ec;;;1;1994;3,51;1,0;;B2.5;884.0;900A;900A;5,33;4,7;1099,0;;0,0;;5,68;2.4;94L60L94;8,76;1221;spajan01;5,68;7,08;84;;160518 22:18;5,33;60;4,7;;0,39;;7,08;;8,76;6,33;Pii - Svv;;1994;Rail Wear varningslista;6,33;;3,51;;110808 00:00;;;;390;;;;;;;;;;;;;;;;;;;;;;;;;
116;12 + 813,0 m;13 + 501,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266736;4831;;;93L60L93;1,26;1,26;Linje;RPM_1108081614A_116_E_1_384;P-Ec;108.0;;1;2014;0,48;1,0;;B2.5;;900A;?;1,45;5,88;600,0;;0,0;;6,71;2.4;14?60?;6,71;688;spajan01;6,71;1,7;100;;160518 22:18;5,88;60;5,88;;0,01;;5,88;;3,8;6,71;Apt - Mtn;;1993;Rail Wear varningslista;3,71;;0,48;;110808 00:00;;;;366;;;;;;;;;;;;;;;;;;;;;;;;;
116;10 + 997,0 m;11 + 251,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266737;4831;;;93L60L93;1,41;1,41;Linje;RPM_1108081741A_116_E_11_781;P-Ec;1.0;;1;1993;0,61;1,0;;B2.5;;900A;900A;5,04;4,99;1930,0;;0,0;;6,04;2.4;93L60L93;6,04;254;spajan01;6,04;5,35;100;;160518 22:18;5,04;60;4,99;;0,0;;5,35;;5,86;6,04;Apt - Mtn;;1993;Rail Wear varningslista;5,54;;0,61;;110808 00:00;;;;364;;;;;;;;;;;;;;;;;;;;;;;;;
116;11 + 415,0 m;11 + 945,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266738;4831;;;93L60L93;1,4;1,25;Linje;RPM_1108081741A_116_E_11_781;P-Ec;127.0;;1;1993;0,51;1,0;;B2.5;;900A;900A;1,25;0,65;-595,0;;0,03;;8,1;2.4;93L60L93;8,1;530;spajan01;7,4;1,5;69;;160518 22:18;1,25;60;0,67;;1,4;;1,5;;5,43;7,4;Apt - Mtn;;1993;Rail Wear varningslista;5,43;;0,51;;110808 00:00;;;;365;;;;;;;;;;;;;;;;;;;;;;;;;
116;27 + 749,0 m;28 + 117,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266741;4831;;;14?60?;0,97;0,97;Linje;RPM_1108081614A_116_E_1_384;P-Ec;;;1;1994;0,38;1,0;;B2.5;257.0;?;900A;6,79;5,16;-965,0;;0,01;;5,88;2.4;94L60L94;7,77;367;spajan01;5,88;6,98;100;;160518 22:18;6,79;60;5,17;;0,35;;6,98;;7,77;7,52;Apt - Mtn;;2014;Rail Wear varningslista;7,52;;0,38;;110808 00:00;;;;384;;;;;;;;;;;;;;;;;;;;;;;;;
116;23 + 894,0 m;24 + 344,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;100614 00:00;100814 00:00;2363266742;5251;;;94L60L94;7,27;7,27;Linje;RPM_1006140817A_116_E_10_794;P-Ec;100.0;;1;1994;5,54;1,0;;B2.5;293.0;900A;900A;6,23;6,06;600,0;;0,0;;6,79;2.4;94L60L94;10,59;450;spajan01;6,79;9,0;100;;160519 17:37;6,23;60;6,06;25.0;0,0;;9,0;;10,59;7,15;Apt - Mtn;;2005;Rail Wear varningslista;7,15;;5,54;;100614 00:00;;;;380;;;;;;;;;;;;;;;;;;;;;;;;;
116;33 + 348,0 m;33 + 692,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266743;4831;;;94L60L94;0,92;0,92;Linje;RPM_1108081614A_116_E_1_384;P-Ec;;;1;1994;0,3;1,0;;B2.5;8.0;900A;900A;5,53;4,91;-1003,0;;0,0;;5,4;2.4;94L60L94;6,35;344;spajan01;5,4;5,68;100;;160518 22:18;5,53;60;4,91;;0,37;;5,68;;6,35;5,89;Mtn - Pii;;1994;Rail Wear varningslista;5,89;;0,3;;110808 00:00;;;;387;;;;;;;;;;;;;;;;;;;;;;;;;
116;37 + 638,0 m;38 + 859,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;100614 00:00;100814 00:00;2363266744;5251;;;94L60L94;4,96;4,96;Linje;RPM_1006140817A_116_E_10_794;P-Ec;;;1;1994;3,38;1,0;;B2.5;558.0;900A;900A;4,69;4,01;1099,0;;0,0;;4,92;2.4;94L60L94;8,01;1221;spajan01;4,92;6,38;80;;160519 17:37;4,69;60;4,01;;0,0;;6,38;;8,01;5,62;Pii - Svv;;1994;Rail Wear varningslista;5,62;;3,38;;100614 00:00;;;;390;;;;;;;;;;;;;;;;;;;;;;;;;
116;15 + 729,0 m;16 + 235,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266745;4831;;;93L60L93;0,59;0,34;Linje;RPM_1108081614A_116_E_1_384;P-Ec;1.0;;1;1993;0,27;1,0;;B2.5;;900A;900A;0,03;0,52;600,0;;0,27;;6,01;2.4;93L60L93;6,01;505;spajan01;5,97;0,05;100;;160518 22:18;0,52;60;0,65;;0,59;;0,65;;5,42;5,97;Apt - Mtn;;1993;Rail Wear varningslista;5,29;;0,04;;110808 00:00;;;;369;;;;;;;;;;;;;;;;;;;;;;;;;
116;10 + 997,0 m;11 + 251,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;100614 00:00;100814 00:00;2363266746;5251;;;93L60L93;1,3;1,3;Linje;RPM_1006140817A_116_E_10_794;P-Ec;;;1;1993;0,34;1,0;;B2.5;;900A;900A;4,12;3,96;1930,0;;0,0;;5,03;2.4;93L60L93;5,03;254;spajan01;5,03;4,29;100;;160519 17:37;4,12;60;3,97;;0,08;;4,29;;5,02;5,03;Apt - Mtn;;1993;Rail Wear varningslista;4,66;;0,34;;100614 00:00;;;;364;;;;;;;;;;;;;;;;;;;;;;;;;
116;22 + 956,0 m;23 + 124,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266747;4831;;;94L60L94;0,21;0,21;Linje;RPM_1108081614A_116_E_1_384;P-Ec;;;1;1994;0,0;1,0;;B2.5;;900A;900A;4,87;4,31;-1650,0;;0,0;;4,66;2.4;94L60L94;5,45;167;spajan01;4,66;4,87;100;;160518 22:18;4,87;60;4,31;;0,12;;4,87;;5,45;5,34;Apt - Mtn;;1994;Rail Wear varningslista;5,34;;0,0;;110808 00:00;;;;711;;;;;;;;;;;;;;;;;;;;;;;;;
116;19 + 785,0 m;19 + 950,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;100614 00:00;100814 00:00;2363266748;5251;;;94L60L94;0,34;0,34;Linje;RPM_1006140817A_116_E_10_794;P-Ec;;;1;1994;0,02;1,0;;B2.5;;900A;900A;4,66;4,49;3850,0;;0,02;;5,05;2.4;94L60L94;5,28;165;spajan01;5,05;4,67;100;;160519 17:37;4,66;60;4,5;;0,19;;4,67;;5,28;5,11;Apt - Mtn;;1994;Rail Wear varningslista;5,11;;0,02;;100614 00:00;;;;375;;;;;;;;;;;;;;;;;;;;;;;;;
116;11 + 415,0 m;11 + 945,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266750;4831;;;93L60L93;1,14;1,14;Linje;RPM_1108081614A_116_E_1_384;P-Ec;118.0;;1;1993;0,4;1,0;;B2.5;;900A;900A;1,11;0,08;-595,0;;0,03;;8,1;2.4;93L60L93;8,1;530;spajan01;7,56;1,31;100;;160518 22:18;1,11;60;0,09;;1,07;;1,31;;5,39;7,56;Apt - Mtn;;1993;Rail Wear varningslista;5,39;;0,4;;110808 00:00;;;;365;;;;;;;;;;;;;;;;;;;;;;;;;
116;14 + 763,0 m;15 + 358,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266752;4831;;;93L60L93;0,68;0,68;Linje;RPM_1108081614A_116_E_1_384;P-Ec;1.0;;1;1993;0,1;1,0;;B2.5;;900A;900A;0,89;0,4;-597,0;;0,1;;6,84;2.4;93L60L93;6,84;594;spajan01;6,84;0,91;100;;160518 22:18;0,89;60;0,45;;0,52;;0,91;;4,42;6,84;Apt - Mtn;;1993;Rail Wear varningslista;4,42;;0,04;;110808 00:00;;;;368;;;;;;;;;;;;;;;;;;;;;;;;;
116;4 + 128,0 m;4 + 281,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266754;4831;;;93L60L93;0,41;0,11;Linje;RPM_1108081614A_116_E_1_384;P-Ec;;;1;1993;0,18;1,0;;B2.5;;900A;900A;4,74;3,91;-2000,0;;0,18;;4,62;2.4;93L60L93;5,53;153;spajan01;4,44;4,74;100;;160518 22:18;4,74;60;3,99;;0,41;;4,74;;5,53;5,52;Rsi - Apt;;1993;Rail Wear varningslista;5,52;;0,0;;110808 00:00;;;;356;;;;;;;;;;;;;;;;;;;;;;;;;
116;25 + 18,0 m;25 + 377,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266755;4831;;;94L60L94;3,1;3,1;Linje;RPM_1108081614A_116_E_1_384;P-Ec;;;1;1994;2,41;1,0;;B2.5;217.0;900A;900A;5,41;4,38;-1000,0;;0,07;;5,09;2.4;94L60L94;7,25;359;spajan01;4,96;6,62;100;;160518 22:18;5,41;60;4,42;;1,24;;6,62;;7,25;5,91;Apt - Mtn;;1994;Rail Wear varningslista;5,91;;2,41;;110808 00:00;;;;383;;;;;;;;;;;;;;;;;;;;;;;;;
116;19 + 407,0 m;19 + 750,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266756;4831;;;94L60L94;0,77;0,77;Linje;RPM_1108081614A_116_E_1_384;P-Ec;;;1;1994;0,28;1,0;;B2.5;1.0;900A;900A;0,15;0,12;704,0;;0,09;;5,73;2.4;94L60L94;6,06;343;spajan01;5,73;0,29;100;;160518 22:18;0,15;60;0,16;;0,19;;0,29;;6,06;5,73;Apt - Mtn;;1994;Rail Wear varningslista;5,72;;0,28;;110808 00:00;;;;703;;;;;;;;;;;;;;;;;;;;;;;;;
116;10 + 237,0 m;10 + 469,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266758;4831;;;93L60L93;2,59;2,59;Driftplats (nhsp);RPM_1108081614A_116_E_1_384;P-Ec;;;1;1993;0,84;1,0;;B2.5;1.0;900A;900A;4,35;3,42;-1000,0;;0,0;;3,87;2.4;93L60L93;6,48;232;spajan01;3,87;4,77;100;;160518 22:18;4,35;60;3,42;;0,0;;4,77;;6,48;5,19;Apt;;2014;Rail Wear varningslista;5,19;;0,84;;110808 00:00;;;;681;;;;;;;;;;;;;;;;;;;;;;;;;
116;18 + 220,0 m;18 + 828,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110808 00:00;111008 00:00;2363266760;4831;;;93L60L93;0,85;0,34;Linje;RPM_1108081614A_116_E_1_384;P-Ec;;;1;1993;0,16;1,0;;B2.5;;900A;900A;4,04;3,25;-3850,0;;0,16;;3,83;2.4;93L60L93;4,53;608;spajan01;3,77;4,06;100;;160518 22:18;4,04;60;3,33;;0,85;;4,06;;4,53;4,52;Apt - Mtn;;1993;Rail Wear varningslista;4,52;;0,04;;110808 00:00;;;;372;;;;;;;;;;;;;;;;;;;;;;;;;
