Bandel;Startläge;Slutläge;Spårnamn;Event Category;Event Type;Start Date;End Date;Reference ID;Day Age;Last Edited By;Last Edited Time;Räl Beskrivning Yttersträng;Max Sidoslitage;Max Sidoslitage Yttersträng;Sträcka;Mätning;Befästningsmodell;Längd sträcka H > 6 mm Innersträng (m);Mätning Spårvidd;Spårklass;Räl Inläggningsår Innersträng;Medel Sidoslitage Cirkulärkurva;Hastighetsklass;Medel Spårvidd Cirkulärkurva;Slipermodell;Längd sträcka H > 6 mm Yttersträng (m);Räl Stålsort Yttersträng;Räl Stålsort Innersträng;Medel Höjdslitage Yttersträng Cirkulärkurva;Medel Höjdslitage Innersträng Cirkulärkurva;Radie;Längd sträcka H > 10 mm Innersträng (m);Medel Sidoslitage Innersträng Cirkulärkurva;Procent mätt Spårvidd;Max H Innersträng;Skriptversion;Räl Beskrivning Innersträng;Max H;Längd Kurva (m);_Skapat_av;Max Höjdslitage Innersträng;Medel H Yttersträng Cirkulärkurva;Procent mätt;Medel Spårvidd - Sidoslitage Cirkulärkurva;_Skapat_datum;Medel Höjdslitage Cirkulärkurva;Rälvikt (kg);Medel H Innersträng Cirkulärkurva;Längd sträcka H > 10 mm Yttersträng (m);Max Sidoslitage Innersträng;Max Spårvidd;Medel H Cirkulärkurva;Max Spårvidd - Max Sidoslitage;Max H Yttersträng;Max Höjdslitage;Plats;Längd Spårvidd max över UH1 gräns;Räl Inläggningsår Yttersträng;Skriptnamn;Max Höjdslitage Yttersträng;Min Spårvidd;Medel Sidoslitage Yttersträng Cirkulärkurva;Mätvagn;Mätdatum;Geometrityp;Räl Stålsort Höger räl;Medel Höjdslitage Vänster räl;BIS objnr;Längd sträcka H > 10 mm Vänster räl (m);Medel H Vänster räl;Medel Sidoslitage Vänster räl;Räl Inläggningsår Vänster räl;Räl Inläggningsår Höger räl;Max H Vänster räl;Max Höjdslitage Höger räl;Längd sträcka H > 10 mm Höger räl (m);Max Höjdslitage Vänster räl;Max Sidoslitage Vänster räl;Max Sidoslitage Höger räl;Medel Höjdslitage Höger räl;Medel H Höger räl;Medel Sidoslitage Höger räl;Max H Höger räl;Räl Beskrivning Vänster räl;Längd sträcka H > 6 mm Höger räl (m);Räl Stålsort Vänster räl;Räl Beskrivning Höger räl;Längd sträcka H > 6 mm Vänster räl (m);Medel Sidoslitage;Medel H;Medel Höjdslitage;Radie (meter);Event ID
113A;1405 + 622,0 m;1406 + 682,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;150507 00:00;150707 00:00;2363263586;3463;;;11L60DO11;1,68;1,68;Linje;RPM_1505071242A_113A_E_1408_176;P-Fc;;SPL_1505071317A_113A_E_1406_494;1;2011;0,48;3,0;1,1;B2.5F;;LHT;LHT;1,07;1,78;-1735,0;;0,48;18,0;2,82;2.4;11L60DO11;3,73;1060;spajan01;2,63;1,26;13;0,62;160514 21:17;1,78;60;2,02;;0,55;3,3;2,02;1,62;3,73;2,89;Rsi - Kia;;2011;Rail Wear varningslista;2,89;-0,2;0,39;;150507 00:00;;;;35361;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1407 + 867,0 m;1407 + 918,0 m;3;RPM Rälslitage i kurva;Rälslitage i kurva;150507 00:00;150707 00:00;2363263587;3463;;;11L60DO11;0,6;0,41;Driftplats (ahsp);RPM_1505071242A_113A_E_1408_176;P-Fc;;SPL_1505071317A_113A_E_1406_494;1;2011;0,47;1,0;3,1;B2.5F;;LHT;LHT;1,74;2,76;-760,0;;0,47;100,0;3,21;2.4;11L60DO11;3,21;51;spajan01;2,99;1,85;100;2,63;160514 21:17;2,76;60;3,0;;0,6;4,2;3,0;3,6;2,38;2,99;Kia;;2011;Rail Wear varningslista;2,28;1,9;0,23;;150507 00:00;;;;35026;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1406 + 900,0 m;1406 + 911,0 m;4;RPM Rälslitage i kurva;Rälslitage i kurva;150507 00:00;150707 00:00;2363263588;3463;;;;0,54;0,54;Driftplats (ahsp);RPM_1505071242A_113A_E_1408_176;;;SPL_1505071317A_113A_E_1406_494;;;0,54;0,0;0,5;;;;;0,78;1,53;-189,51;;0,18;4,0;1,67;2.4;;1,67;11;spajan01;1,61;1,04;100;-0,04;160514 21:17;1,53;;1,61;;0,23;0,6;1,61;0,06;1,04;1,61;Kia;;;Rail Wear varningslista;0,78;0,4;0,54;;150507 00:00;;;;38078;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1408 + 32,0 m;1409 + 991,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;150507 00:00;150707 00:00;2363263589;3463;;;11L60DO11;0,84;0,84;Linje;RPM_1505071242A_113A_E_1408_176;P-Fc;;SPL_1504101158A_113A_E_1315_399;1;2011;;3,0;1,4;B2.5F;;LHT;LHT;;;1895,0;;;100,0;1,56;2.4;11L60DO11;2,25;1959;spajan01;1,48;;7;;160514 21:17;;60;;;0,39;4,9;;;2,25;1,86;Kia - Pea;;2011;Rail Wear varningslista;1,86;-1,3;;;150507 00:00;;;;35057;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1407 + 764,0 m;1407 + 774,0 m;4;RPM Rälslitage i kurva;Rälslitage i kurva;150507 00:00;150707 00:00;2363263590;3463;;;;0,42;0,42;Driftplats (ahsp);RPM_1505071242A_113A_E_1408_176;;;SPL_1505071242A_113A_E_1408_184;;;0,41;0,0;1,5;;;;;0,85;1,51;-189,51;;0,17;100,0;1,62;2.4;;1,62;10;spajan01;1,53;1,06;100;1,09;160514 21:17;1,51;;1,6;;0,26;2,2;1,6;1,78;1,18;1,53;Kia;;;Rail Wear varningslista;0,97;0,3;0,41;;150507 00:00;;;;38079;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1357 + 150,3 m;1357 + 170,0 m;1;RPM Rälslitage i kurva;Rälslitage i kurva;110523 00:00;110723 00:00;2363263591;4908;;;;0,82;0,82;Driftplats (ahsp);RPM_1105231008A_113A_E_1358_170;;;;;;0,3;1,0;;;;;;2,72;3,04;-600,0;;0,17;;3,24;2.4;;3,54;20;spajan01;3,16;2,86;98;;160522 09:46;3,04;;3,12;;0,2;;3,12;;3,54;3,5;Har;;;Rail Wear varningslista;3,5;;0,3;;110523 00:00;;;;36382;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1357 + 291,0 m;1357 + 584,0 m;1;RPM Rälslitage i kurva;Rälslitage i kurva;110523 00:00;110723 00:00;2363263592;4908;;;??L60?;0,61;0,54;Driftplats (ahsp);RPM_1105231008A_113A_E_1358_170;P-Fc;;;1;"=""0""";0,38;1,0;;B;;?;?;0,02;0,41;-903,5;;0,38;;2,69;2.4;??L60?;2,88;293;spajan01;2,63;0,18;100;;160522 09:46;0,41;60;0,6;;0,61;;0,6;;2,88;2,76;Har;;"=""0""";Rail Wear varningslista;2,76;;0,31;;110523 00:00;;;;53317;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1356 + 660,0 m;1357 + 101,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110523 00:00;110723 00:00;2363263593;4908;;;84L50DOMN83;0,57;0,57;Driftplats (nhsp);RPM_1105231008A_113A_E_1358_170;P-Ec;;;2;2010;;2,0;;B;1.0;1100;1100;;;581,0;;;;5,57;2.4;84L50DOMN83;6,06;440;spajan01;5,48;;21;;160522 09:46;;50;;;0,26;;;;6,06;6,06;Har;;2010;Rail Wear varningslista;6,06;;;;110523 00:00;;;;50072;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1357 + 193,0 m;1357 + 243,0 m;1;RPM Rälslitage i kurva;Rälslitage i kurva;110523 00:00;110723 00:00;2363263594;4908;;;??L60?;0,47;0,47;Driftplats (ahsp);RPM_1105231008A_113A_E_1358_170;P-Fc;;;1;"=""0""";0,27;1,0;;B;;?;?;0,34;0,05;760,0;;0,23;;0,23;2.4;??L60?;0,73;50;spajan01;0,16;0,47;100;;160522 09:46;0,34;60;0,16;;0,31;;0,47;;0,73;0,5;Har;;"=""0""";Rail Wear varningslista;0,5;;0,27;;110523 00:00;;;;34534;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1356 + 660,0 m;1357 + 101,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110523 00:00;110723 00:00;2363263595;4908;;;84L50DOMN83;3,82;3,82;Driftplats (nhsp);RPM_1105230959A_113A_E_1356_536;P-Ec;;;2;2010;3,07;2,0;;B;116.0;1100;1100;4,54;3,42;581,0;;0,17;;5,77;2.4;84L50DOMN83;7,15;440;spajan01;5,67;6,08;100;;160522 09:46;4,54;50;3,5;;0,57;;6,08;;7,15;6,22;Har;;2010;Rail Wear varningslista;6,22;;3,07;;110523 00:00;;;;50072;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1357 + 291,0 m;1357 + 584,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110523 00:00;110723 00:00;2363263596;4908;;;84L50DOMN84;0,48;0,43;Driftplats (nhsp);RPM_1105230959A_113A_E_1356_536;P-Ec;;;2;1984;0,14;2,0;;B;;1100;1100;1,98;2,04;-908,0;;0,14;;2,62;2.4;84L50DOMN84;2,62;293;spajan01;2,59;1,99;100;;160522 09:46;2,04;50;2,11;;0,48;;2,11;;2,19;2,59;Har;;1984;Rail Wear varningslista;2,15;;0,03;;110523 00:00;;;;50074;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1357 + 193,0 m;1357 + 243,0 m;1;RPM Rälslitage i kurva;Rälslitage i kurva;110523 00:00;110723 00:00;2363263597;4908;;;??L60?;0,59;0,59;Driftplats (ahsp);RPM_1105231013A_113A_E_1357_1;P-Fc;;;1;"=""0""";0,26;1,0;;B;;?;?;0,41;0,04;760,0;;0,25;;0,21;2.4;??L60?;0,92;50;spajan01;0,11;0,54;100;;160522 09:47;0,41;60;0,17;;0,32;;0,54;;0,92;0,63;Har;;"=""0""";Rail Wear varningslista;0,63;;0,26;;110523 00:00;;;;34534;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1357 + 150,3 m;1357 + 170,0 m;1;RPM Rälslitage i kurva;Rälslitage i kurva;110523 00:00;110723 00:00;2363263598;4908;;;;0,68;0,32;Driftplats (ahsp);RPM_1105231013A_113A_E_1357_1;;;;;;0,35;1,0;;;;;;2,41;3,01;-600,0;;0,35;;3,65;2.4;;3,65;20;spajan01;3,31;2,49;98;;160522 09:47;3,01;;3,19;;0,68;;3,19;;3,29;3,31;Har;;;Rail Wear varningslista;3,25;;0,17;;110523 00:00;;;;36382;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1356 + 660,0 m;1357 + 101,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110523 00:00;110723 00:00;2363263599;4908;;;84L50DOMN83;0,49;0,49;Driftplats (nhsp);RPM_1105231013A_113A_E_1357_1;P-Ec;;;2;2010;;2,0;;B;1.0;1100;1100;;;581,0;;;;5,65;2.4;84L50DOMN83;6,13;440;spajan01;5,57;;23;;160522 09:47;;50;;;0,36;;;;6,13;6,13;Har;;2010;Rail Wear varningslista;6,13;;;;110523 00:00;;;;50072;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1357 + 291,0 m;1357 + 584,0 m;1;RPM Rälslitage i kurva;Rälslitage i kurva;110523 00:00;110723 00:00;2363263600;4908;;;??L60?;1,63;0,49;Driftplats (ahsp);RPM_1105231013A_113A_E_1357_1;P-Fc;;;1;"=""0""";0,45;1,0;;B;;?;?;0,05;0,67;-903,5;;0,45;;5,98;2.4;??L60?;5,98;293;spajan01;5,16;0,26;91;;160522 09:47;0,67;60;0,89;;1,63;;0,89;;1,78;5,16;Har;;"=""0""";Rail Wear varningslista;1,78;;0,42;;110523 00:00;;;;53317;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1336 + 520,0 m;1336 + 670,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110523 00:00;110723 00:00;2363263601;4908;;;83L50DOMN82;1,53;1,53;Driftplats (nhsp);RPM_1105230847A_113A_E_1335_539;P-Ec;;;2;1983;0,29;3,0;;B;1.0;1100;1100;4,86;2,66;9050,0;;0,29;;5,24;2.4;83L50DOMN82;6,26;150;spajan01;5,21;4,92;56;;160522 09:44;4,86;50;2,8;;0,83;;4,92;;6,26;6,13;Lin;;1983;Rail Wear varningslista;6,13;;0,12;;110523 00:00;;;;31098;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1335 + 0,0 m;1335 + 844,16 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110523 00:00;110723 00:00;2363263602;4908;;;82L50DOMN82;1,86;1,86;Linje;RPM_1105230847A_113A_E_1335_539;P-Ec;;;2;1983;0,64;3,0;;B;;1100;1100;2,59;2,2;9860,0;;0,64;;4,39;2.4;82L50DOMN82;4,72;845;spajan01;4,23;2,85;31;;160522 09:44;2,59;50;2,52;;1,16;;2,85;;4,72;4,48;Stk - Lin;;1983;Rail Wear varningslista;4,48;;0,52;;110523 00:00;;;;31096;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1336 + 520,0 m;1336 + 670,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110523 00:00;110723 00:00;2363263603;4908;;;83L50DOMN82;1,54;1,54;Driftplats (nhsp);RPM_1105230907A_113A_E_1335_762;P-Ec;;;2;1983;0,17;3,0;;B;6.0;1100;1100;4,36;2,49;9050,0;;0,17;;5,15;2.4;83L50DOMN82;6,05;150;spajan01;5,11;4,4;56;;160522 09:45;4,36;50;2,58;;1,0;;4,4;;6,05;5,89;Lin;;1983;Rail Wear varningslista;5,89;;0,07;;110523 00:00;;;;31098;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1335 + 0,0 m;1335 + 844,16 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110523 00:00;110723 00:00;2363263604;4908;;;82L50DOMN82;0,86;0,86;Linje;RPM_1105230856A_113A_2_1336_540;P-Ec;;;2;1983;0,06;3,0;;B;1.0;1100;1100;2,95;3,04;9860,0;;0,04;;4,82;2.4;82L50DOMN82;4,84;845;spajan01;4,82;2,98;10;;160522 09:45;3,04;50;3,05;;0,22;;3,05;;4,84;4,84;Stk - Lin;;1983;Rail Wear varningslista;4,84;;0,06;;110523 00:00;;;;31096;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1357 + 150,3 m;1357 + 170,0 m;1;RPM Rälslitage i kurva;Rälslitage i kurva;140912 00:00;141112 00:00;2363263606;3700;;;;0,74;0,21;Driftplats (ahsp);RPM_1409120826A_113A_E_1356_992;;;SPL_1409120826A_113A_E_1356_984;;;0,29;1,0;3,3;;;;;2,62;3,1;-600,0;;0,29;100,0;3,3;2.4;;3,57;20;spajan01;3,25;2,66;98;3,01;160514 12:10;3,1;;3,24;;0,74;6,5;3,24;5,76;3,57;3,56;Har;;;Rail Wear varningslista;3,56;-0,8;0,07;;140912 00:00;;;;36382;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1398 + 250,75 m;1398 + 617,38 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110412 00:00;110612 00:00;2363263607;4949;;;86L50DOMN85;3,68;3,68;Driftplats (nhsp);RPM_1104121239A_113A_E_1398_359;P-Ec;;;2;1986;2,94;2,0;;B;;1100;1100;3,36;2,91;-964,0;;0,43;;3,72;2.4;86L50DOMN85;5,76;367;spajan01;3,29;4,83;71;;160518 19:06;3,36;50;3,12;;1,8;;4,83;;5,76;4,04;Kx;;1986;Rail Wear varningslista;4,04;;2,94;;110412 00:00;;;;31230;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1390 + 409,41 m;1391 + 15,98 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110412 00:00;110612 00:00;2363263609;4949;;;85L50DOMN85;6,01;6,01;Driftplats (nhsp);RPM_1104121229A_113A_E_1389_708;P-Ec;;;2;1985;4,87;2,0;;B;362.0;1100;1100;5,26;4,11;581,0;;0,15;;5,46;2.4;85L50DOMN85;8,57;605;spajan01;5,28;7,7;100;;160518 19:06;5,26;50;4,18;;0,62;;7,7;;8,57;5,8;Gy;;1985;Rail Wear varningslista;5,8;;4,87;;110412 00:00;;;;31219;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1399 + 443,44 m;1399 + 857,86 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110412 00:00;110612 00:00;2363263610;4949;;;86L50DOMN86;3,43;3,43;Driftplats (nhsp);RPM_1104121239A_113A_E_1398_359;P-Ec;;;2;1986;2,57;2,0;;B;;1100;1100;2,93;1,87;-968,0;;0,24;;3,33;2.4;86L50DOMN86;4,89;414;spajan01;3,28;4,21;41;;160518 19:06;2,93;50;1,99;;0,75;;4,21;;4,89;3,96;Kx;;1986;Rail Wear varningslista;3,96;;2,57;;110412 00:00;;;;31231;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1342 + 555,44 m;1342 + 959,04 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;101015 00:00;101215 00:00;2363263611;5128;;;14?50?;8,45;8,45;Linje;RPM_1010151505A_113A_E_1342_683;-;;;2;1983;7,25;2,0;;B;578.0;?;1100;4,15;3,94;-601,0;;0,23;;4,79;2.4;83L50DOMN82;8,99;404;spajan01;4,65;7,78;69;;160519 18:46;4,15;50;4,05;;0,57;;7,78;;8,99;5,08;Lin - Håk;;2014;Rail Wear varningslista;5,08;;7,25;;101015 00:00;;;;31113;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1391 + 783,22 m;1392 + 311,31 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;110412 00:00;110612 00:00;2363263612;4949;;;86L50DOMN85;0,39;0,39;Driftplats (nhsp);RPM_1104121229A_113A_E_1389_708;P-Ec;;;2;1986;;2,0;;B;;1100;1100;;;-978,0;;;;3,89;2.4;86L50DOMN85;3,89;534;spajan01;3,89;;14;;160518 19:06;;50;;;0,1;;;;3,43;3,89;Gy;;1986;Rail Wear varningslista;3,41;;;;110412 00:00;;;;31220;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1357 + 291,0 m;1357 + 584,0 m;1;RPM Rälslitage i kurva;Rälslitage i kurva;140912 00:00;141112 00:00;2363263615;3700;;;??L60?;0,6;0,6;Driftplats (ahsp);RPM_1409120826A_113A_E_1356_992;P-Fc;;SPL_1409120826A_113A_E_1356_984;1;"=""0""";0,43;1,0;2,9;B;;?;?;0,76;0,44;-903,5;;0,37;100,0;2,7;2.4;??L60?;5,79;293;spajan01;2,66;0,97;100;2,47;160514 12:10;0,76;60;0,63;;0,58;7,6;0,97;7,0;5,79;5,67;Har;;"=""0""";Rail Wear varningslista;5,67;-6,0;0,43;;140912 00:00;;;;53317;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1357 + 984,0 m;1358 + 36,0 m;1;RPM Rälslitage i kurva;Rälslitage i kurva;140912 00:00;141112 00:00;2363263616;3700;;;??L60?;0,59;0,26;Driftplats (ahsp);RPM_1409120826A_113A_E_1356_992;P-Fc;;SPL_1409120826A_113A_E_1356_984;1;"=""0""";0,5;1,0;3,1;B;;?;?;0,25;0,81;760,0;;0,5;100,0;1,22;2.4;??L60?;1,22;51;spajan01;1,02;0,34;100;2,6;160514 12:10;0,81;60;1,06;;0,59;5,1;1,06;4,51;0,45;1,02;Har;;"=""0""";Rail Wear varningslista;0,34;0,1;0,18;;140912 00:00;;;;34536;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1357 + 193,0 m;1357 + 243,0 m;1;RPM Rälslitage i kurva;Rälslitage i kurva;140912 00:00;141112 00:00;2363263617;3700;;;??L60?;0,61;0,61;Driftplats (ahsp);RPM_1409120826A_113A_E_1356_992;P-Fc;;SPL_1409120826A_113A_E_1356_984;1;"=""0""";0,31;1,0;3,0;B;;?;?;0,27;0,88;760,0;;0,31;100,0;1,14;2.4;??L60?;1,14;50;spajan01;0,99;0,38;100;2,69;160514 12:10;0,88;60;1,03;;0,38;4,6;1,03;3,99;0,86;0,99;Har;;"=""0""";Rail Wear varningslista;0,55;1,3;0,23;;140912 00:00;;;;34534;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1358 + 396,0 m;1358 + 761,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140912 00:00;141112 00:00;2363263618;3700;;;84L50DOMN83;3,8;3,8;Linje;RPM_1409120826A_113A_E_1356_992;P-Ec;;SPL_1404100840A_113A_E_1315_399;2;1984;;2,0;10,6;B;;1100;1100;;;-583,0;;;100,0;3,06;2.4;84L50DOMN83;5,2;365;spajan01;3,05;;35;;160514 12:10;;50;;;0,07;13,5;;;5,2;3,34;Har - Fjå;;1984;Rail Wear varningslista;3,34;-2,9;;;140912 00:00;;;;50082;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1358 + 59,0 m;1358 + 78,0 m;1;RPM Rälslitage i kurva;Rälslitage i kurva;140912 00:00;141112 00:00;2363263619;3700;;;;0,41;0,12;Driftplats (ahsp);RPM_1409120826A_113A_E_1356_992;;;SPL_1409120826A_113A_E_1356_984;;;0,26;1,0;2,2;;;;;1,77;3,24;-600,0;;0,26;100,0;3,49;2.4;;3,62;19;spajan01;3,35;1,8;100;1,94;160514 12:10;3,24;;3,37;;0,41;4,4;3,37;3,99;3,62;3,56;Har;;;Rail Wear varningslista;3,56;-1,4;0,05;;140912 00:00;;;;36383;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1356 + 660,0 m;1357 + 101,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140912 00:00;141112 00:00;2363263620;3700;;;84L50DOMN83;0,42;0,42;Driftplats (nhsp);RPM_1409120826A_113A_E_1356_992;P-Ec;11.0;SPL_1405061427A_113A_E_1356_940;2;2010;;2,0;0,0;B;6.0;1100;1100;;;581,0;;;36,0;7,07;2.4;84L50DOMN83;7,07;440;spajan01;7,01;;25;;160514 12:10;;50;;;0,34;14,0;;;6,87;7,01;Har;325.9;2010;Rail Wear varningslista;6,86;-0,9;;;140912 00:00;;;;50072;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1333 + 872,87 m;1333 + 916,92 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;101015 00:00;101215 00:00;2363263621;5128;;;82L50DOMN82;0,61;0,61;Linje;RPM_1010151448A_113A_E_1332_486;P-Ec;;;2;1982;0,37;3,0;;B;;1100;1100;2,38;2,96;-99000,0;;0,08;;3,15;2.4;82L50DOMN82;3,15;44;spajan01;3,13;2,56;100;;160519 18:46;2,96;50;3,01;;0,33;;3,01;;2,87;3,13;Stk - Lin;;1982;Rail Wear varningslista;2,63;;0,37;;101015 00:00;;;;31093;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1334 + 206,0 m;1335 + 0,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;101015 00:00;101215 00:00;2363263622;5128;;;82L50DOMN82;1,82;1,82;Linje;RPM_1010151448A_113A_E_1332_486;P-Ec;;;2;1982;0,61;3,0;;B;;1100;1100;2,22;2,38;10300,0;;0,47;;3,75;2.4;82L50DOMN82;3,75;794;spajan01;3,24;2,53;100;;160519 18:46;2,38;50;2,62;;1,42;;2,62;;3,43;3,24;Stk - Lin;;1982;Rail Wear varningslista;3,02;;0,61;;101015 00:00;;;;31095;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1336 + 520,0 m;1336 + 670,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;101015 00:00;101215 00:00;2363263623;5128;;;83L50DOMN82;1,77;1,77;Driftplats (nhsp);RPM_1010151448A_113A_E_1332_486;P-Ec;;;2;1983;0,23;3,0;;B;2.0;1100;1100;4,2;2,24;9050,0;;0,12;;5,3;2.4;83L50DOMN82;6,51;150;spajan01;5,3;4,31;56;;160519 18:46;4,2;50;2,3;;0,69;;4,31;;6,51;6,05;Lin;;1983;Rail Wear varningslista;6,05;;0,23;;101015 00:00;;;;31098;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1335 + 0,0 m;1335 + 844,16 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;101015 00:00;101215 00:00;2363263624;5128;;;82L50DOMN82;2,32;2,32;Linje;RPM_1010151448A_113A_E_1332_486;P-Ec;;;2;1983;0,58;3,0;;B;;1100;1100;2,18;2,29;9860,0;;0,44;;4,04;2.4;82L50DOMN82;4,55;845;spajan01;3,95;2,47;95;;160519 18:46;2,29;50;2,52;;1,11;;2,52;;4,55;4,16;Stk - Lin;;1983;Rail Wear varningslista;4,16;;0,58;;101015 00:00;;;;31096;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1334 + 51,0 m;1334 + 206,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;101015 00:00;101215 00:00;2363263625;5128;;;82L50DOMN82;1,4;1,4;Linje;RPM_1010151448A_113A_E_1332_486;P-Ec;;;2;1982;0,7;3,0;;B;;1100;1100;2,7;2,85;6800,0;;0,7;;4,01;2.4;82L50DOMN82;4,01;155;spajan01;3,52;2,83;100;;160519 18:46;2,85;50;3,2;;1,09;;3,2;;3,34;3,52;Stk - Lin;;1982;Rail Wear varningslista;3,09;;0,25;;101015 00:00;;;;31094;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1407 + 939,0 m;1407 + 964,7 m;3;RPM Rälslitage i kurva;Rälslitage i kurva;150507 00:00;150707 00:00;2363263629;3463;;;;0,51;0,29;Driftplats (ahsp);RPM_1505071317A_113A_E_1406_497;;;SPL_1505071317A_113A_E_1406_494;;;0,45;1,0;3,5;;;;;2,3;2,02;760,0;;0,45;100,0;2,31;2.4;;2,52;26;spajan01;2,06;2,42;99;3,05;160514 21:17;2,3;;2,25;;0,51;5,3;2,42;4,79;2,52;2,38;Kia;;;Rail Wear varningslista;2,38;0,2;0,25;;150507 00:00;;;;36344;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1406 + 823,3 m;1406 + 840,0 m;4;RPM Rälslitage i kurva;Rälslitage i kurva;150507 00:00;150707 00:00;2363263630;3463;;;;0,64;0,52;Driftplats (ahsp);RPM_1505071317A_113A_E_1406_497;;;SPL_1505071317A_113A_E_1406_494;;;0,41;0,0;3,5;;;;;1,02;0,47;300,0;;0,41;100,0;0,82;2.4;;1,63;17;spajan01;0,54;1,2;98;3,09;160514 21:17;1,02;;0,68;;0,64;5,0;1,2;4,36;1,63;1,37;Kia;;;Rail Wear varningslista;1,37;1,4;0,35;;150507 00:00;;;;38074;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1407 + 835,0 m;1407 + 850,5 m;4;RPM Rälslitage i kurva;Rälslitage i kurva;150507 00:00;150707 00:00;2363263631;3463;;;;0,76;0,76;Driftplats (ahsp);RPM_1505071317A_113A_E_1406_497;;;SPL_1505071317A_113A_E_1406_494;;;0,6;0,0;4,3;;;;;2,37;0,38;300,0;;0,31;100,0;0,52;2.4;;3,97;16;spajan01;0,39;2,68;97;3,7;160514 21:17;2,37;;0,52;;0,33;5,8;2,68;5,04;3,97;3,59;Kia;;;Rail Wear varningslista;3,59;2,2;0,6;;150507 00:00;;;;38077;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1379 + 838,0 m;1380 + 117,12 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;150507 00:00;150707 00:00;2363263632;3463;;;85L50DOMN85;1,49;1,31;Driftplats (nhsp);RPM_1505071320A_113A_E_1381_207;P-Ec;;SPL_1505071320A_113A_E_1381_216;2;1985;0,99;3,0;3,0;B;16.0;1100;1100;3,3;2,73;1430,0;;0,03;49,0;5,95;2.4;85L50DOMN85;6,2;281;spajan01;5,71;3,8;49;2,01;160514 21:18;3,3;50;2,75;;1,49;15,4;3,8;13,91;6,2;6,02;Lab;1.0;1985;Rail Wear varningslista;6,02;-0,5;0,99;;150507 00:00;;;;31206;;;;;;;;;;;;;;;;;;;;;;;;;
