Bandel;Startläge;Slutläge;Spårnamn;Event Category;Event Type;Start Date;End Date;Reference ID;Day Age;Last Edited By;Last Edited Time;Räl Beskrivning Yttersträng;Max Sidoslitage;Max Sidoslitage Yttersträng;Sträcka;Mätning;Befästningsmodell;Längd sträcka H > 6 mm Innersträng (m);Mätning Spårvidd;Spårklass;Räl Inläggningsår Innersträng;Medel Sidoslitage Cirkulärkurva;Hastighetsklass;Medel Spårvidd Cirkulärkurva;Slipermodell;Längd sträcka H > 6 mm Yttersträng (m);Räl Stålsort Yttersträng;Räl Stålsort Innersträng;Medel Höjdslitage Yttersträng Cirkulärkurva;Medel Höjdslitage Innersträng Cirkulärkurva;Radie;Längd sträcka H > 10 mm Innersträng (m);Medel Sidoslitage Innersträng Cirkulärkurva;Procent mätt Spårvidd;Max H Innersträng;Skriptversion;Räl Beskrivning Innersträng;Max H;Längd Kurva (m);_Skapat_av;Max Höjdslitage Innersträng;Medel H Yttersträng Cirkulärkurva;Procent mätt;Medel Spårvidd - Sidoslitage Cirkulärkurva;_Skapat_datum;Medel Höjdslitage Cirkulärkurva;Rälvikt (kg);Medel H Innersträng Cirkulärkurva;Längd sträcka H > 10 mm Yttersträng (m);Max Sidoslitage Innersträng;Max Spårvidd;Medel H Cirkulärkurva;Max Spårvidd - Max Sidoslitage;Max H Yttersträng;Max Höjdslitage;Plats;Längd Spårvidd max över UH1 gräns;Räl Inläggningsår Yttersträng;Skriptnamn;Max Höjdslitage Yttersträng;Min Spårvidd;Medel Sidoslitage Yttersträng Cirkulärkurva;Mätvagn;Mätdatum;Geometrityp;Räl Stålsort Höger räl;Medel Höjdslitage Vänster räl;BIS objnr;Längd sträcka H > 10 mm Vänster räl (m);Medel H Vänster räl;Medel Sidoslitage Vänster räl;Räl Inläggningsår Vänster räl;Räl Inläggningsår Höger räl;Max H Vänster räl;Max Höjdslitage Höger räl;Längd sträcka H > 10 mm Höger räl (m);Max Höjdslitage Vänster räl;Max Sidoslitage Vänster räl;Max Sidoslitage Höger räl;Medel Höjdslitage Höger räl;Medel H Höger räl;Medel Sidoslitage Höger räl;Max H Höger räl;Räl Beskrivning Vänster räl;Längd sträcka H > 6 mm Höger räl (m);Räl Stålsort Vänster räl;Räl Beskrivning Höger räl;Längd sträcka H > 6 mm Vänster räl (m);Medel Sidoslitage;Medel H;Medel Höjdslitage;Radie (meter);Event ID
118;1229 + 910,0 m;1230 + 112,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268023;3003;;;93L60DO93;8,39;8,39;Linje;RPM_1608090901A_118_E_1150_890;P-Ec;47.0;SPL_1608090901A_118A_E_1150_890;1;2013;7,37;2,0;19,3;B2.5;164.0;1100;LHT;8,51;2,39;469,0;;0,41;100,0;7,23;2.7;13L60DO13;13,02;201;anubjo02;7,59;12,19;100;11,93;161216 09:39;8,51;60;2,59;61.0;0,62;21,7;12,19;13,31;13,02;9,38;Tet - Mk;824.3000000000005;1993;Rail Wear varningslista;9,38;0,5;7,37;;160809 09:01;;;;939;;;;;;;;;;;;;;;;;;;;;;;;;
118;1209 + 662,0 m;1209 + 874,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268025;3003;;;93L60DO93;2,99;2,99;Linje;RPM_1608090901A_118_E_1150_890;P-Ec;;SPL_1608090901A_118A_E_1150_890;1;1993;2,35;3,0;13,2;B2.5;;1100;1100;3,84;4,17;1040,0;;0,41;100,0;5,07;2.7;93L60DO93;5,63;212;anubjo02;4,74;5,02;100;10,85;161216 09:39;4,17;60;4,38;;0,73;15,5;5,02;12,51;5,63;4,74;Lkä - Nb;40.3;1993;Rail Wear varningslista;4,27;1,0;2,35;;160809 09:01;;;;880;;;;;;;;;;;;;;;;;;;;;;;;;
118;1207 + 501,0 m;1207 + 826,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268026;3003;;;93L60DO93;4,15;4,15;Linje;RPM_1608090901A_118_E_1150_890;-;;SPL_1608090901A_118A_E_1150_890;1;1993;2,55;3,0;6,5;B2.5;75.0;1100;1100;4,53;4,44;-1000,0;;-0,45;100,0;5,7;2.7;93L60DO93;7,17;325;anubjo02;5,48;5,81;100;3,95;161216 09:39;4,53;60;4,22;;0,97;9,3;5,81;5,15;7,17;5,48;Lkä - Nb;651.8999999999999;1993;Rail Wear varningslista;5,41;-0,4;2,55;;160809 09:01;;;;463;;;;;;;;;;;;;;;;;;;;;;;;;
118;1219 + 392,0 m;1219 + 622,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268027;3003;;;93L60DO93;3,81;3,81;Linje;RPM_1608090901A_118_E_1150_890;P-Ec;;SPL_1608090901A_118A_E_1150_890;1;1993;2,36;3,0;12,6;B2.5;57.0;1100;1100;4,98;4,83;1170,0;;-0,7;100,0;5,41;2.7;93L60DO93;7,26;230;anubjo02;5,78;6,16;100;10,24;161216 09:39;4,98;60;4,48;;0,52;15,9;6,16;12,09;7,26;5,78;Nb - Tet;47.60000000000001;1993;Rail Wear varningslista;5,76;5,3;2,36;;160809 09:01;;;;907;;;;;;;;;;;;;;;;;;;;;;;;;
118;1152 + 645,0 m;1152 + 694,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;160921 00:00;161121 00:00;2363268028;2960;;;95L50L95;0,22;0,22;Driftplats (ahsp);RPM_1609211132A_118_E_1153_978;Hey;;SPL_1609211132A_118A_E_1153_978;2;1995;0,26;1,0;1,9;H;;900A;900A;1,81;2,02;-760,0;;-0,22;100,0;3,87;2.5;95L50L95;4,11;49;zeimik02;3,79;1,68;100;1,64;161004 16:13;2,02;50;1,91;;0,18;5,6;1,91;5,38;4,11;4,16;Hfs;;1995;Rail Wear varningslista;4,16;-3,8;-0,26;;160921 00:00;;;;34542;;;;;;;;;;;;;;;;;;;;;;;;;
118;1153 + 429,0 m;1153 + 479,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;160921 00:00;161121 00:00;2363268031;2960;;;95L50L95;0,85;0,85;Driftplats (ahsp);RPM_1609211132A_118_E_1153_978;P-Fc;;SPL_1609211132A_118A_E_1153_978;2;1995;0,29;1,0;3,3;B;;900A;900A;0,96;0,79;-760,0;;0,01;100,0;1,7;2.5;95L50L95;2,34;50;zeimik02;1,43;1,1;100;3,01;161004 16:13;0,96;50;0,8;;0,59;5,8;1,1;4,95;2,34;1,93;Hfs;;1995;Rail Wear varningslista;1,93;1,2;0,29;;160921 00:00;;;;34544;;;;;;;;;;;;;;;;;;;;;;;;;
118;1214 + 477,0 m;1214 + 749,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268033;3003;;;93L60DO93;3,71;3,71;Linje;RPM_1608090901A_118_E_1150_890;P-Ec;;SPL_1608090901A_118A_E_1150_890;1;1993;2,74;3,0;10,0;B2.5;32.0;1100;1100;4,5;4,18;-1085,0;;0,58;100,0;5,5;2.7;93L60DO93;6,68;272;anubjo02;5,21;5,86;100;7,26;161216 09:39;4,5;60;4,47;;1,2;14,4;5,86;10,69;6,68;5,26;Lkä - Nb;5.1000000000000005;1993;Rail Wear varningslista;5,26;0,2;2,74;;160809 09:01;;;;473;;;;;;;;;;;;;;;;;;;;;;;;;
118;1229 + 321,0 m;1229 + 751,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268034;3003;;;14L60?;3,03;3,03;Linje;RPM_1608090901A_118_E_1150_890;p-Ecd;41.0;SPL_1608090901A_118A_E_1150_890;1;2014;2,46;2,0;8,4;B2.5;38.0;LHT;LHT;1,81;2,03;500,0;;0,21;100,0;9,14;2.7;14L60?;9,14;430;anubjo02;9,56;3,04;100;5,94;161216 09:39;2,03;60;2,13;;0,99;10,8;3,04;7,77;8,36;9,56;Tet - Mk;89.9;2014;Rail Wear varningslista;8,48;0,0;2,46;;160809 09:01;;;;496;;;;;;;;;;;;;;;;;;;;;;;;;
118;1231 + 540,0 m;1231 + 950,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268035;3003;;;93L60DO93;5,01;5,01;Driftplats (nhsp);RPM_1608090901A_118_E_1150_890;-;25.0;SPL_1608090901A_118A_E_1150_890;1;1993;3,31;2,0;6,8;B2.5;242.0;1100;1100;4,56;3,88;959,0;1.0;-0,69;100,0;10,32;2.7;93L60DO93;11,86;468;anubjo02;9,87;6,21;100;3,49;161216 09:39;4,56;60;3,53;7.0;0,91;17,0;6,21;11,99;11,86;10,71;Mk;105.10000000000001;1993;Rail Wear varningslista;10,71;-1,4;3,31;;160809 09:01;;;;499;;;;;;;;;;;;;;;;;;;;;;;;;
118;1194 + 895,0 m;1195 + 295,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268036;3003;;;09L60DO09;5,24;5,24;Linje;RPM_1608090901A_118_E_1150_890;P-Ec;5.0;SPL_1608090901A_118A_E_1150_890;1;2015;3,97;2,0;11,5;B;339.0;LHT;LHT;5,65;0,82;760,0;;0,33;100,0;7,48;2.7;15L60DO15;8,68;399;anubjo02;6,62;7,63;100;7,53;161216 09:39;5,65;60;0,98;;1,73;14,1;7,63;8,86;8,68;6,62;Glt - Lkä;63.6;2009;Rail Wear varningslista;6,57;2,0;3,97;;160809 09:01;;;;438;;;;;;;;;;;;;;;;;;;;;;;;;
118;1209 + 408,0 m;1209 + 594,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268038;3003;;;93L60DO93;3,69;3,69;Linje;RPM_1608090901A_118_E_1150_890;P-Ec;;SPL_1608090901A_118A_E_1150_890;1;1993;2,19;3,0;11,3;B2.5;14.0;1100;1100;4,23;4,43;1080,0;;0,42;100,0;5,35;2.7;93L60DO93;6,97;186;anubjo02;5,06;5,32;100;9,11;161216 09:39;4,43;60;4,64;;0,62;14,4;5,32;10,71;6,97;5,29;Lkä - Nb;6.5;1993;Rail Wear varningslista;5,29;2,3;2,19;;160809 09:01;;;;879;;;;;;;;;;;;;;;;;;;;;;;;;
118;1152 + 428,0 m;1152 + 567,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160921 00:00;161121 00:00;2363268039;2960;;;89L60DO89;0,9;0,02;Driftplats (nhsp);RPM_1609211132A_118_E_1153_978;P-Ec;;SPL_1609211132A_118A_E_1153_978;1;1989;0,23;3,0;2,0;B;;900;900;3,86;4,18;20000,0;;-0,23;100,0;5,59;2.5;89L60DO89;5,59;31;zeimik02;5,14;3,74;100;1,77;161004 16:13;4,18;60;4,06;;0,9;5,1;4,06;4,2;4,37;5,14;Hfs;;1989;Rail Wear varningslista;4,41;-0,8;-0,22;;160921 00:00;;;;34551;;;;;;;;;;;;;;;;;;;;;;;;;
118;1203 + 956,0 m;1203 + 989,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268043;3003;;;93L60DO93;1,57;1,44;Driftplats (nhsp);RPM_1608090901A_118_E_1150_890;p-Ecd;;SPL_1608090901A_118A_E_1150_890;1;1993;0,61;2,0;5,4;B;;1100;1100;3,6;3,83;-20000,0;;0,61;100,0;4,95;2.7;93L60DO93;5,04;33;anubjo02;4,5;3,87;100;4,79;161216 09:39;3,83;60;4,13;;1,57;6,9;4,13;5,33;5,04;4,5;Lkä;;1993;Rail Wear varningslista;4,47;3,7;0,54;;160809 09:01;;;;38209;;;;;;;;;;;;;;;;;;;;;;;;;
118;1224 + 480,0 m;1224 + 718,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268044;3003;;;91L60DO90;5,24;5,24;Linje;RPM_1608090901A_118_E_1150_890;-;20.0;SPL_1608090901A_118A_E_1150_890;1;1991;3,55;2,0;11,4;B;48.0;900;900;3,64;4,29;-605,0;;0,11;100,0;9,45;2.7;91L60DO90;9,45;238;anubjo02;9,17;5,42;100;7,85;161216 09:39;4,29;60;4,35;;0,98;13,3;5,42;8,06;7,89;9,17;Tet - Mk;229.3;1991;Rail Wear varningslista;7,87;0,6;3,55;;160809 09:01;;;;488;;;;;;;;;;;;;;;;;;;;;;;;;
118;1227 + 131,0 m;1227 + 470,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268046;3003;;;93L60DO93;4,81;4,81;Linje;RPM_1608090901A_118_E_1150_890;P-Ec;94.0;SPL_1608090901A_118A_E_1150_890;1;1993;3,94;2,0;11,8;B2.5;62.0;1100;1100;6,81;5,73;967,0;;-0,37;100,0;7,22;2.7;93L60DO93;9,75;339;anubjo02;6,97;8,78;100;7,86;161216 09:39;6,81;60;5,54;;0,85;15,6;8,78;10,79;9,75;7,82;Tet - Mk;2.3;1993;Rail Wear varningslista;7,82;1,0;3,94;;160809 09:01;;;;493;;;;;;;;;;;;;;;;;;;;;;;;;
118;1213 + 619,0 m;1213 + 814,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268052;3003;;;93L60DO93;3,34;3,34;Linje;RPM_1608090901A_118_E_1150_890;P-Ec;;SPL_1608090901A_118A_E_1150_890;1;1993;2,36;3,0;11,3;B2.5;;1100;1100;3,78;3,18;-1230,0;;-0,76;100,0;3,42;2.7;93L60DO93;5,62;195;anubjo02;3,68;4,96;100;8,94;161216 09:39;3,78;60;2,8;;-0,37;14,0;4,96;10,66;5,62;4,12;Lkä - Nb;2.2;1993;Rail Wear varningslista;4,12;3,1;2,36;;160809 09:01;;;;30044;;;;;;;;;;;;;;;;;;;;;;;;;
118;1202 + 219,0 m;1202 + 530,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268053;3003;;;14L60?;2,56;1,27;Linje;RPM_1608090901A_118_E_1150_890;P-Ec;273.0;SPL_1608090901A_118A_E_1150_890;1;1991;1,12;2,0;13,7;B;1.0;LHT;900A;1,37;8,84;-960,0;6.0;-1,12;100,0;11,49;2.7;91L60DO91;11,49;311;anubjo02;11,03;1,7;100;12,58;161216 09:39;8,84;60;8,28;1.0;2,56;21,0;8,28;18,44;10,43;11,03;Glt - Lkä;362.7999999999999;2014;Rail Wear varningslista;10,14;1,3;0,67;;160809 09:01;;;;455;;;;;;;;;;;;;;;;;;;;;;;;;
118;1186 + 860,0 m;1187 + 198,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268056;3003;;;16L60?16;0,7;0,7;Linje;RPM_1608090901A_118_E_1150_890;P-Ec;226.0;SPL_1608090901A_118A_E_1150_890;1;1991;0,44;2,0;8,5;B;;LHT;?;0,4;7,27;-960,0;;0,03;100,0;8,7;2.7;91L60DO90;8,7;228;anubjo02;8,59;0,62;100;8,06;161216 09:39;7,27;60;7,28;;0,41;13,2;7,28;12,5;1,02;8,59;Stä - Glt;;2016;Rail Wear varningslista;0,74;0,6;0,44;;160809 09:01;;;;425;;;;;;;;;;;;;;;;;;;;;;;;;
118;1181 + 865,0 m;1182 + 321,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268057;3003;;;91L60DO90;3,58;3,58;Linje;RPM_1608090901A_118_E_1150_890;P-Ec;486.0;SPL_1608090901A_118A_E_1150_890;1;1991;2,41;3,0;11,7;B;472.0;900;900;7,75;7,6;-1400,0;;-0,29;100,0;9,22;2.7;91L60DO90;10,47;448;anubjo02;9,27;8,95;100;9,29;161216 09:39;7,75;60;7,46;14.0;0,49;14,7;8,95;11,12;10,47;9,27;Grs - Stä;0.7;1991;Rail Wear varningslista;9,07;1,4;2,41;;160809 09:01;;;;418;;;;;;;;;;;;;;;;;;;;;;;;;
118;1161 + 768,0 m;1162 + 92,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;140506 00:00;140706 00:00;2363268063;3829;;;??????;1,04;1,04;Driftplats (ahsp);RPM_1405061010A_118_E_1161_406;?;;SPL_1405061010A_118A_E_1161_395;;"=""0""";0,75;1,0;6,1;?;;?;?;1,81;1,04;-1000,0;;0,1;100,0;1,25;2.4;??????;2,56;157;spajan01;1,14;2,19;100;5,35;160514 03:40;1,81;"=""0""";1,09;;0,31;7,5;2,19;6,46;2,56;2,04;Lså;;"=""0""";Rail Wear varningslista;2,04;1,2;0,75;;140506 00:00;;;;52412;;;;;;;;;;;;;;;;;;;;;;;;;
118;1201 + 910,0 m;1202 + 219,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268064;3003;;;14L60?;2,95;1,68;Linje;RPM_1608090901A_118_E_1150_890;P-Ec;157.0;SPL_1608090901A_118A_E_1150_890;1;1991;0,98;2,0;6,2;B;15.0;LHT;900A;1,61;9,0;1000,0;17.0;0,62;100,0;13,96;2.7;91L60DO91;13,96;310;anubjo02;12,48;2,1;100;5,22;161216 09:39;9,0;60;9,31;;2,95;9,4;9,31;6,45;9,71;12,48;Glt - Lkä;;2014;Rail Wear varningslista;9,62;0,8;0,98;;160809 09:01;;;;454;;;;;;;;;;;;;;;;;;;;;;;;;
118;1207 + 826,0 m;1208 + 111,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268066;3003;;;93L60DO93;5,93;5,93;Linje;RPM_1608090901A_118_E_1150_890;-;;SPL_1608090901A_118A_E_1150_890;1;1993;3,43;3,0;6,0;B2.5;89.0;1100;1100;5,34;4,61;989,0;;-0,42;100,0;5,17;2.7;93L60DO93;8,52;286;anubjo02;5,25;7,06;100;2,57;161216 09:39;5,34;60;4,4;;1,18;12,1;7,06;6,17;8,52;6,3;Lkä - Nb;635.6000000000001;1993;Rail Wear varningslista;6,3;-0,0;3,43;;160809 09:01;;;;464;;;;;;;;;;;;;;;;;;;;;;;;;
118;1160 + 175,0 m;1161 + 535,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268068;3003;;;89L60DO89;3,1;3,1;Linje;RPM_1608090901A_118_E_1150_890;P-Ec;6.0;SPL_1608090901A_118A_E_1150_890;1;2013;1,33;3,0;3,6;B;446.0;900;?;5,16;5,01;1600,0;;-0,12;100,0;6,75;2.7;13L50?;7,59;1362;anubjo02;6,35;5,82;100;2,27;161216 09:39;5,16;60;4,95;;1,06;8,1;5,82;5,0;7,59;6,61;Hfs - Lså;;2013;Rail Wear varningslista;6,61;-1,3;1,33;;160809 09:01;;;;403;;;;;;;;;;;;;;;;;;;;;;;;;
118;1230 + 956,0 m;1230 + 992,0 m;3;RPM Rälslitage i kurva;Rälslitage i kurva;160811 00:00;161011 00:00;2363268069;3001;;;??L50?;0,62;0,49;Driftplats (ahsp);RPM_1608111159A_118_E_1231_965;Hey;;SPL_1608111159A_118A_E_1231_987;2;"=""0""";0,18;0,0;3,6;T;;?;?;1,77;1,63;-325,0;;0,18;100,0;2,06;2.5;??L50?;2,46;36;zeimik02;1,86;1,74;100;3,42;160831 10:33;1,77;50;1,72;;0,62;7,0;1,74;6,38;2,46;2,53;Mk;;"=""0""";Rail Wear varningslista;2,53;0,3;-0,07;;160811 00:00;;;;37896;;;;;;;;;;;;;;;;;;;;;;;;;
118;1176 + 780,0 m;1177 + 28,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268071;3003;;;91L60DO90;5,65;5,65;Linje;RPM_1608090901A_118_E_1150_890;-;71.0;SPL_1608090901A_118A_E_1150_890;1;2015;4,34;3,0;10,9;B;195.0;900;900;6,53;4,18;965,0;;-0,32;100,0;7,29;2.7;91L60DO90;9,84;241;anubjo02;7,16;8,7;100;6,56;161216 09:39;6,53;60;4,02;;1,16;12,6;8,7;6,95;9,84;7,38;Grs - Stä;369.2;1991;Rail Wear varningslista;7,38;2,0;4,34;;160809 09:01;;;;57478;;;;;;;;;;;;;;;;;;;;;;;;;
118;1192 + 983,0 m;1193 + 642,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140506 00:00;140706 00:00;2363268072;3829;;;15L60DO15;3,53;3,53;Linje;RPM_1405061037A_118_E_1193_490;P-Ec;70.0;SPL_1405061037A_118A_E_1193_471;1;1991;2,58;2,0;7,6;B;182.0;LHT;?;5,51;6,02;1775,0;;0,02;31,0;8,97;2.4;91L60DO90;8,97;716;spajan01;8,65;6,8;29;5,02;160514 03:44;6,02;60;6,03;;1,77;13,2;6,8;9,67;8,17;8,65;Stä - Glt;;2015;Rail Wear varningslista;7,57;-0,8;2,58;;140506 00:00;;;;434;;;;;;;;;;;;;;;;;;;;;;;;;
118;1193 + 778,0 m;1193 + 986,0 m;3;RPM Rälslitage i kurva;Rälslitage i kurva;140506 00:00;140706 00:00;2363268074;3829;;;95L50L95;0,14;0,0;Driftplats (ahsp);RPM_1405061037A_118_E_1193_490;Hey;;SPL_1405061037A_118A_E_1193_471;2;1995;0,05;0,0;-2,7;H;;900A;900A;1,33;1,0;-1000,0;;0,05;100,0;1,11;2.4;95L50L95;1,41;74;spajan01;1,06;1,33;100;-2,75;160514 03:44;1,33;50;1,03;;0,14;-0,2;1,33;-0,34;1,41;1,41;Glt;;1995;Rail Wear varningslista;1,41;-5,6;0,0;;140506 00:00;;;;40314;;;;;;;;;;;;;;;;;;;;;;;;;
118;1154 + 955,0 m;1155 + 270,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268076;3003;;;89L60DO89;2,67;2,67;Linje;RPM_1608090901A_118_E_1150_890;-;152.0;SPL_1608090901A_118A_E_1150_890;1;2012;1,69;2,0;8,0;B;4.0;900;LHT;2,54;2,13;650,0;;0,12;100,0;9,48;2.7;12L60DO12;9,48;307;anubjo02;9,74;3,38;100;6,31;161216 09:39;2,54;60;2,19;;0,34;11,3;3,38;8,63;6,93;9,74;Hfs - Lså;;1989;Rail Wear varningslista;6,92;1,2;1,69;;160809 09:01;;;;757;;;;;;;;;;;;;;;;;;;;;;;;;
118;1184 + 485,0 m;1184 + 518,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;140506 00:00;140706 00:00;2363268078;3829;;;95L50L95;1,96;1,96;Driftplats (ahsp);RPM_1405061030A_118_E_1183_487;Hey;;SPL_1405061030A_118A_E_1183_459;2;1995;0,52;0,0;11,5;H;;900A;900A;1,33;3,12;-300,0;;0,03;100,0;5,42;2.4;95L50L95;5,42;33;spajan01;5,41;1,59;100;10,98;160514 03:42;3,12;50;3,14;;0,07;16,7;3,14;14,74;2,63;5,41;Stä;;1995;Rail Wear varningslista;1,65;5,7;0,52;;140506 00:00;;;;27946;;;;;;;;;;;;;;;;;;;;;;;;;
118;1209 + 594,0 m;1209 + 662,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268080;3003;;;93L60DO93;1,29;1,29;Linje;RPM_1608090901A_118_E_1150_890;P-Ec;;SPL_1608090901A_118A_E_1150_890;1;1993;0,41;3,0;5,6;B2.5;;1100;1100;3,52;4,0;3000,0;;0,41;100,0;4,71;2.7;93L60DO93;4,71;68;anubjo02;4,55;3,7;100;5,19;161216 09:39;4,0;60;4,2;;0,58;7,8;4,2;6,51;4,3;4,55;Lkä - Nb;;1993;Rail Wear varningslista;3,85;1,5;0,36;;160809 09:01;;;;467;;;;;;;;;;;;;;;;;;;;;;;;;
118;1176 + 397,0 m;1176 + 445,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140506 00:00;140706 00:00;2363268083;3829;;;91L60DO90;1,59;1,59;Driftplats (nhsp);RPM_1405061018A_118_E_1175_274;P-Ec;;SPL_1405061018A_118A_E_1175_255;1;1991;1,13;3,0;1,5;B;;900;900;3,14;3,86;38000,0;;0,0;100,0;4,12;2.4;91L60DO90;4,17;33;spajan01;4,12;3,71;97;0,37;160514 03:41;3,86;60;3,86;;0,0;4,2;3,86;2,61;4,17;4,12;Grs;;1991;Rail Wear varningslista;3,5;0,0;1,13;;140506 00:00;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;
118;1219 + 880,0 m;1220 + 276,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268085;3003;;;91L60DO90;2,79;2,79;Linje;RPM_1608090901A_118_E_1150_890;P-Ec;309.0;SPL_1608090901A_118A_E_1150_890;1;1993;1,51;2,0;11,1;B;18.0;900;900;1,44;7,62;930,0;3.0;-0,66;100,0;13,69;2.7;91L60DO90;13,69;368;anubjo02;12,7;2,19;100;9,59;161216 09:39;7,62;60;7,29;;1,97;13,9;7,29;11,11;7,7;12,7;Nb - Tet;;1993;Rail Wear varningslista;7,53;1,0;1,51;;160809 09:01;;;;482;;;;;;;;;;;;;;;;;;;;;;;;;
118;1160 + 175,0 m;1161 + 535,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140506 00:00;140706 00:00;2363268086;3829;;;89L60DO89;0,98;0,98;Linje;RPM_1405061010A_118_E_1161_406;P-Ec;;SPL_1404100840A_118A_E_1150_890;1;2013;;3,0;2,6;B;;900;?;;;1600,0;;;100,0;5,31;2.4;13L50?;5,63;1362;spajan01;5,3;;9;;160514 03:40;;60;;;0,1;7,1;;;5,63;5,3;Hfs - Lså;;2013;Rail Wear varningslista;5,15;-2,0;;;140506 00:00;;;;403;;;;;;;;;;;;;;;;;;;;;;;;;
118;1224 + 139,0 m;1224 + 330,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160809 09:01;161009 09:01;2363268087;3003;;;15L60DO15;1,61;1,61;Linje;RPM_1608090901A_118_E_1150_890;P-Ec;90.0;SPL_1608090901A_118A_E_1150_890;1;1991;0,45;2,0;8,6;B;45.0;LHT;900;0,85;6,08;1123,0;;-0,4;100,0;7,53;2.7;91L60DO90;7,66;191;anubjo02;7,72;1,08;100;8,15;161216 09:39;6,08;60;5,88;;-0,16;10,7;5,88;9,09;7,66;7,72;Tet - Mk;18.1;2015;Rail Wear varningslista;7,44;-2,0;0,45;;160809 09:01;;;;919;;;;;;;;;;;;;;;;;;;;;;;;;
118;1162 + 92,0 m;1162 + 357,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;140506 00:00;140706 00:00;2363268088;3829;;;??????;0,83;0,83;Driftplats (ahsp);RPM_1405061010A_118_E_1161_406;?;;SPL_1405061010A_118A_E_1161_395;;"=""0""";0,68;1,0;2,8;?;;?;?;1,38;0,5;-2200,0;;0,02;100,0;0,95;2.4;??????;1,88;265;spajan01;0,91;1,72;100;2,12;160514 03:40;1,38;"=""0""";0,51;;0,13;4,4;1,72;3,57;1,88;1,5;Lså;;"=""0""";Rail Wear varningslista;1,5;-0,6;0,68;;140506 00:00;;;;52413;;;;;;;;;;;;;;;;;;;;;;;;;
118;1163 + 52,0 m;1163 + 103,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;140506 00:00;140706 00:00;2363268090;3829;;;96L50L96;0,24;0,04;Driftplats (ahsp);RPM_1405061010A_118_E_1161_406;Hey;;SPL_1405061010A_118A_E_1161_395;2;1996;0,02;1,0;6,8;H;;900A;900A;1,79;1,5;-760,0;;0,02;100,0;2,04;2.4;96L50L96;3,01;51;spajan01;1,94;1,79;100;6,78;160514 03:40;1,79;50;1,51;;0,24;10,2;1,79;9,96;3,01;3,01;Lså;;1996;Rail Wear varningslista;3,01;0,5;0,0;;140506 00:00;;;;33189;;;;;;;;;;;;;;;;;;;;;;;;;
