Bandel;Startläge;Slutläge;Spårnamn;Event Category;Event Type;Start Date;End Date;Reference ID;Day Age;Last Edited By;Last Edited Time;Räl Beskrivning Yttersträng;Max Sidoslitage;Max Sidoslitage Yttersträng;Sträcka;Mätning;Befästningsmodell;Längd sträcka H > 6 mm Innersträng (m);Mätning Spårvidd;Spårklass;Räl Inläggningsår Innersträng;Medel Sidoslitage Cirkulärkurva;Hastighetsklass;Medel Spårvidd Cirkulärkurva;Slipermodell;Längd sträcka H > 6 mm Yttersträng (m);Räl Stålsort Yttersträng;Räl Stålsort Innersträng;Medel Höjdslitage Yttersträng Cirkulärkurva;Medel Höjdslitage Innersträng Cirkulärkurva;Radie;Längd sträcka H > 10 mm Innersträng (m);Medel Sidoslitage Innersträng Cirkulärkurva;Procent mätt Spårvidd;Max H Innersträng;Skriptversion;Räl Beskrivning Innersträng;Max H;Längd Kurva (m);_Skapat_av;Max Höjdslitage Innersträng;Medel H Yttersträng Cirkulärkurva;Procent mätt;Medel Spårvidd - Sidoslitage Cirkulärkurva;_Skapat_datum;Medel Höjdslitage Cirkulärkurva;Rälvikt (kg);Medel H Innersträng Cirkulärkurva;Längd sträcka H > 10 mm Yttersträng (m);Max Sidoslitage Innersträng;Max Spårvidd;Medel H Cirkulärkurva;Max Spårvidd - Max Sidoslitage;Max H Yttersträng;Max Höjdslitage;Plats;Längd Spårvidd max över UH1 gräns;Räl Inläggningsår Yttersträng;Skriptnamn;Max Höjdslitage Yttersträng;Min Spårvidd;Medel Sidoslitage Yttersträng Cirkulärkurva;Mätvagn;Mätdatum;Geometrityp;Räl Stålsort Höger räl;Medel Höjdslitage Vänster räl;BIS objnr;Längd sträcka H > 10 mm Vänster räl (m);Medel H Vänster räl;Medel Sidoslitage Vänster räl;Räl Inläggningsår Vänster räl;Räl Inläggningsår Höger räl;Max H Vänster räl;Max Höjdslitage Höger räl;Längd sträcka H > 10 mm Höger räl (m);Max Höjdslitage Vänster räl;Max Sidoslitage Vänster räl;Max Sidoslitage Höger räl;Medel Höjdslitage Höger räl;Medel H Höger räl;Medel Sidoslitage Höger räl;Max H Höger räl;Räl Beskrivning Vänster räl;Längd sträcka H > 6 mm Höger räl (m);Räl Stålsort Vänster räl;Räl Beskrivning Höger räl;Längd sträcka H > 6 mm Vänster räl (m);Medel Sidoslitage;Medel H;Medel Höjdslitage;Radie (meter);Event ID
117A;1281 + 704,0 m;1281 + 852,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;73;794;;;13L60DO13;2,17;2,17;Driftplats (nhsp);RPM_2208271112A_117A_IMV100M;P-Ec;;SPL_2208271112A_117A_IMV100M;;1993;1,13;3,0;4,7;B;;R350LHT;R320Cr;2,55;2,36;2600,0;;0,48;100,0;2,93;2.21;93L60DO93;3,77;148;sunbir01;2,65;3,12;96;3,57;230107 13:15;2,55;60;2,6;;0,77;8,3;3,12;6,13;3,77;3,16;Nrt;;2013;Rail Wear varningslista;3,16;1,4;1,13;IMV100M;220827 11:12;Kurva;;;579;;;;;;;;;;;;;;;;;;;;;;;;;5875037774
117A;1266 + 99,2 m;1266 + 359,11 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;67;794;;;89L60DO89;2,97;2,97;Linje;RPM_2208271112A_117A_IMV100M;P-Ec;311.0;SPL_2208271112A_117A_IMV100M;;1989;2,2;2,0;9,4;B;56.0;R260;R260;3,01;9,36;875,0;2.0;-0,8;100,0;10,09;2.21;89L60DO89;10,33;260;sunbir01;10,45;4,11;97;7,2;230107 13:15;9,36;60;8,96;1.0;-0,2;11,8;8,96;8,83;10,33;10,45;Ntv - Klv;;1989;Rail Wear varningslista;9,91;0,9;2,2;IMV100M;220827 11:12;Kurva;;;559;;;;;;;;;;;;;;;;;;;;;;;;;5875037775
117A;1256 + 776,42 m;1257 + 399,71 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;70;794;;;15L60DO15;5,48;5,48;Linje;RPM_2208271112A_117A_IMV100M;P-Ec;87.0;SPL_2208271112A_117A_IMV100M;;2010;4,26;2,0;12,4;B;197.0;R350LHT;R350LHT;3,67;5,89;598,0;;-0,54;100,0;7,08;2.21;10L60DO10;7,08;622;sunbir01;7,12;5,79;100;8,14;230107 13:15;5,89;60;5,62;;0,34;17,0;5,79;11,52;6,89;7,12;Kva - Ntv;293.5999999999999;2015;Rail Wear varningslista;4,77;2,0;4,26;IMV100M;220827 11:12;Kurva;;;548;;;;;;;;;;;;;;;;;;;;;;;;;5875037776
117A;1263 + 466,95 m;1264 + 71,23 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;63;794;;;16L60?16;6,46;6,46;Linje;RPM_2208271112A_117A_IMV100M;;;SPL_2208271112A_117A_IMV100M;;2020;3,82;2,0;11,2;B;1.0;R350LHT;R350LHT;2,22;2,24;494,0;;0,28;100,0;3,13;2.21;16L60?16;6,9;595;sunbir01;2,9;4,13;43;7,38;230107 13:15;2,24;60;2,38;;0,6;14,5;4,13;8,04;6,9;3,67;Kva - Ntv;3442.3000000000025;2020;Rail Wear varningslista;3,67;1,2;3,82;IMV100M;220827 11:12;Kurva;;;554;;;;;;;;;;;;;;;;;;;;;;;;;5875037777
117A;1282 + 730,0 m;1282 + 984,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;64;794;;;15L60DO15;5,45;5,45;Linje;RPM_2208271112A_117A_IMV100M;-;1.0;SPL_2208271112A_117A_IMV100M;;2013;4,58;2,0;19,5;B;9.0;R350LHT;R350LHT;2,95;3,67;540,0;;-0,09;100,0;6,38;2.21;13L60DO13;7,74;254;sunbir01;6,89;5,24;97;14,92;230107 13:15;3,67;60;3,63;;0,59;23,4;5,24;17,95;7,74;6,89;Nrt - Rps;894.3999999999996;2015;Rail Wear varningslista;6,4;2,5;4,58;IMV100M;220827 11:12;Kurva;;;580;;;;;;;;;;;;;;;;;;;;;;;;;5875037778
117A;1269 + 221,3 m;1269 + 366,4 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;66;794;;;15L60DO15;1,5;1,5;Linje;RPM_2208271112A_117A_IMV100M;P-Ec;320.0;SPL_2208271112A_117A_IMV100M;;1989;1,03;2,0;5,8;B;206.0;R350LHT;R260;1,94;10,32;1200,0;73.0;-0,51;100,0;12,36;2.21;89L60DO89;12,36;145;sunbir01;12,5;2,46;100;4,77;230107 13:15;10,32;60;10,06;2.0;0,56;7,8;10,06;6,3;10,35;12,5;Ntv - Klv;;2015;Rail Wear varningslista;10,37;2,2;1,03;IMV100M;220827 11:12;Kurva;;;564;;;;;;;;;;;;;;;;;;;;;;;;;5875037779
117A;1232 + 778,0 m;1233 + 146,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;59;794;;;12L60DO12;6,58;6,58;Linje;RPM_2208271112A_117A_IMV100M;-;22.0;SPL_2208271112A_117A_IMV100M;;2012;5,49;2,0;16,1;B2.5;353.0;R350LHT;R350LHT;5,19;4,71;516,0;;-0,01;100,0;8,85;2.21;12L60DO12;10,58;358;sunbir01;9,52;7,94;99;10,61;230107 13:15;5,19;60;4,7;2.0;0,48;20,4;7,94;13,82;10,58;9,52;Mk - Pc;1179.2999999999986;2012;Rail Wear varningslista;9,32;4,7;5,49;IMV100M;220827 11:12;Kurva;;;29997;;;;;;;;;;;;;;;;;;;;;;;;;5875037780
117A;1295 + 898,0 m;1296 + 488,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;62;794;;;93L60DO93;9,72;9,72;Linje;RPM_2208271112A_117A_IMV100M;-;322.0;SPL_2208271112A_117A_IMV100M;;2014;7,53;2,0;20,1;B2.5;489.0;R320Cr;R350LHT;7,06;6,4;494,0;3.0;0,02;100,0;11,0;2.21;12L60DO12;12,99;589;sunbir01;10,85;10,83;45;12,57;230107 13:15;7,06;60;6,41;353.0;0,43;28,3;10,83;18,58;12,99;10,85;Rps - Hrt;9042.199999999997;2020;Rail Wear varningslista;9,65;1,3;7,53;IMV100M;220827 11:12;Kurva;;;594;;;;;;;;;;;;;;;;;;;;;;;;;5875037781
117A;1277 + 19,0 m;1277 + 249,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;55;794;;;13L60DO13;3,55;3,55;Linje;RPM_2208271112A_117A_IMV100M;P-Ec;;SPL_2208271112A_117A_IMV100M;;1993;2,71;3,0;13,1;B;83.0;R350LHT;R320Cr;5,24;4,85;1220,0;;0,48;100,0;5,71;2.21;93L60DO93;7,14;230;sunbir01;5,45;6,59;100;10,39;230107 13:15;5,24;60;5,09;;0,88;15,4;6,59;11,85;7,14;5,59;Klv - Nrt;4.8;2013;Rail Wear varningslista;5,59;1,7;2,71;IMV100M;220827 11:12;Kurva;;;575;;;;;;;;;;;;;;;;;;;;;;;;;5875037782
117A;1301 + 66,11 m;1301 + 353,12 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;56;794;;;21L60DO21;1,37;0,81;Linje;RPM_2208271112A_117A_IMV100M;P-FE;;SPL_2208271112A_117A_IMV100M;;2021;0,26;3,0;2,8;A 26;;R400HT;R400HT;0,56;0,38;2400,0;;0,26;100,0;2,5;2.21;21L60DO21;2,91;287;sunbir01;2,36;0,62;99;2,54;230107 13:15;0,56;60;0,51;;1,37;4,3;0,62;2,93;2,91;2,51;Hrt - Kaa;;2021;Rail Wear varningslista;2,51;1,0;0,12;IMV100M;220827 11:12;Kurva;;;45528;;;;;;;;;;;;;;;;;;;;;;;;;5875037783
117A;1258 + 256,36 m;1258 + 520,19 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;58;794;;;17L60?16;4,09;4,09;Linje;RPM_2208271112A_117A_IMV100M;P-Ec;3.0;SPL_2208271112A_117A_IMV100M;;2010;3,47;2,0;12,8;B;;?;R350LHT;2,42;5,59;510,0;;-0,32;100,0;6,1;2.21;10L60DO10;6,1;264;sunbir01;6,24;4,15;97;9,33;230107 13:15;5,59;60;5,43;;0,21;15,2;5,43;11,11;5,51;6,24;Kva - Ntv;186.10000000000002;2017;Rail Wear varningslista;5,07;0,0;3,47;IMV100M;220827 11:12;Kurva;;;549;;;;;;;;;;;;;;;;;;;;;;;;;5875037784
117A;1235 + 954,0 m;1236 + 330,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;51;794;;;22L60?;0,78;0,78;Linje;RPM_2208271112A_117A_IMV100M;P-Ecd;;SPL_2208271112A_117A_IMV100M;;2021;0,35;2,0;6,4;B2.5;;R400HT;R400HT;0,37;0,85;395,0;;0,35;100,0;1,94;2.21;21L60?21;2,5;391;sunbir01;1,69;0,53;98;6,05;230107 13:15;0,85;60;1,03;;0,69;11,1;1,03;10,32;2,5;2,56;Mk - Pc;4909.8;2022;Rail Wear varningslista;2,56;0,0;0,33;IMV100M;220827 11:12;Kurva;;;509;;;;;;;;;;;;;;;;;;;;;;;;;5875037785
117A;1233 + 168,0 m;1233 + 444,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;52;794;;;17L60?16;3,5;3,5;Linje;RPM_2208271112A_117A_IMV100M;P-Ec;354.0;SPL_2208271112A_117A_IMV100M;;2012;2,81;2,0;15,3;B2.5;;?;R320Cr;2,06;9,21;723,0;;-1,14;100,0;9,99;2.21;93L60DO93;9,99;276;sunbir01;10,52;3,46;99;12,49;230107 13:15;9,21;60;8,64;;-1,01;17,0;8,64;13,5;4,2;10,52;Mk - Pc;1130.0000000000007;2017;Rail Wear varningslista;3,09;1,9;2,81;IMV100M;220827 11:12;Kurva;;;503;;;;;;;;;;;;;;;;;;;;;;;;;5875037786
117A;1286 + 358,0 m;1286 + 720,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;53;794;;;13L60DO13;6,63;6,63;Linje;RPM_2208271112A_117A_IMV100M;P-Ec;276.0;SPL_2208271112A_117A_IMV100M;;2012;5,82;2,0;19,8;B2.5;301.0;R350LHT;R320Cr;4,79;7,91;498,0;8.0;0,27;100,0;14,1;2.21;93L60DO93;14,1;362;sunbir01;14,65;7,7;71;13,98;230107 13:15;7,91;60;8,05;7.0;0,64;21,8;8,05;15,17;11,25;14,65;Nrt - Rps;1023.3999999999995;2013;Rail Wear varningslista;9,64;0,2;5,82;IMV100M;220827 11:12;Kurva;;;585;;;;;;;;;;;;;;;;;;;;;;;;;5875037787
117A;1241 + 655,43 m;1242 + 27,46 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;48;794;;;18L60DO18;3,68;3,68;Linje;RPM_2208271112A_117A_IMV100M;-;139.0;SPL_2208271112A_117A_IMV100M;;2015;2,73;2,0;12,2;B2.5F;9.0;R350LHT;R320Cr;2,62;3,67;595,0;;0,06;100,0;9,29;2.21;93L60DO93;9,29;369;sunbir01;9,16;3,98;100;9,47;230107 13:15;3,67;60;3,7;;2,19;14,0;3,98;10,32;7,12;9,16;Mk - Pc;881.7000000000003;2018;Rail Wear varningslista;7,37;1,6;2,73;IMV100M;220827 11:12;Kurva;;;525;;;;;;;;;;;;;;;;;;;;;;;;;5875037788
117A;1249 + 957,27 m;1250 + 588,67 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;49;794;;;14L60?;5,04;5,04;Linje;RPM_2208271112A_117A_IMV100M;P-Ecd;609.0;SPL_2208271112A_117A_IMV100M;;2012;4,05;2,0;15,0;B;120.0;R350LHT;R320Cr;3,67;9,38;595,0;34.0;-0,15;100,0;11,29;2.21;93L60DO93;11,29;631;sunbir01;11,62;5,7;96;10,95;230107 13:15;9,38;60;9,31;1.0;1,05;18,9;9,31;13,86;10,16;11,62;Pc - Kva;485.1000000000001;2014;Rail Wear varningslista;9,85;4,1;4,05;IMV100M;220827 11:12;Kurva;;;535;;;;;;;;;;;;;;;;;;;;;;;;;5875037789
117A;1240 + 105,0 m;1240 + 355,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;44;794;;;93L60DO93;4,61;4,61;Linje;RPM_2208271112A_117A_IMV100M;P-Ec;334.0;SPL_2208271112A_117A_IMV100M;;1993;3,33;2,0;12,3;B2.5;247.0;R320Cr;R320Cr;6,77;6,3;1218,0;;0,47;100,0;7,89;2.21;93L60DO93;9,33;250;sunbir01;7,5;8,43;100;8,97;230107 13:15;6,77;60;6,53;;0,89;15,0;8,43;10,39;9,33;7,82;Mk - Pc;;1993;Rail Wear varningslista;7,82;3,0;3,33;IMV100M;220827 11:12;Kurva;;;519;;;;;;;;;;;;;;;;;;;;;;;;;5875037790
117A;1238 + 911,8 m;1239 + 241,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;45;794;;;17L60?16;4,12;4,12;Linje;RPM_2208271112A_117A_IMV100M;P-Ecd;265.0;SPL_2208271112A_117A_IMV100M;;2014;2,67;2,0;13,1;B2.5;;?;R320Cr;2,68;4,61;597,0;;0,08;100,0;8,87;2.21;93L60DO93;8,87;321;sunbir01;9,29;4,01;100;10,43;230107 13:15;4,61;60;4,65;;0,7;15,2;4,65;11,08;4,88;9,29;Mk - Pc;508.7;2017;Rail Wear varningslista;3,03;2,2;2,67;IMV100M;220827 11:12;Kurva;;;517;;;;;;;;;;;;;;;;;;;;;;;;;5875037791
117A;1303 + 664,31 m;1303 + 854,03 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;102;794;;;21L60DO21;0,62;0,62;Linje;RPM_2208271112A_117A_IMV100M;P-FE;;SPL_2208271112A_117A_IMV100M;;2021;0,21;2,0;3,4;A 26;;R400HT;R400HT;0,55;0,27;1215,0;;0,21;100,0;0,76;2.21;21L60DO21;1,16;190;sunbir01;0,57;0,61;97;3,19;230107 13:15;0,55;60;0,38;;0,56;4,3;0,61;3,68;1,16;0,85;Kaa - Gv;;2021;Rail Wear varningslista;0,85;1,0;0,12;IMV100M;220827 11:12;Kurva;;;45533;;;;;;;;;;;;;;;;;;;;;;;;;5875037792
117A;1299 + 135,8 m;1299 + 336,86 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;98;794;;;93L60DO93;2,54;2,54;Driftplats (nhsp);RPM_2208271112A_117A_IMV100M;P-Ec;7.0;SPL_2208271112A_117A_IMV100M;;1993;0,79;3,0;7,1;B;16.0;R320Cr;R320Cr;4,7;4,57;1810,0;;0,45;100,0;9,27;2.21;93L60DO93;9,27;201;sunbir01;9,02;5,1;83;6,31;230107 13:15;4,7;60;4,79;;0,79;13,3;5,1;10,76;8,83;9,02;Hrt;;1993;Rail Wear varningslista;8,75;0,1;0,79;IMV100M;220827 11:12;Kurva;;;600;;;;;;;;;;;;;;;;;;;;;;;;;5875037793
117A;1277 + 249,0 m;1277 + 279,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;93;794;;;13L60DO13;0,63;0,4;Linje;RPM_2208271112A_117A_IMV100M;P-Ec;;SPL_2208271112A_117A_IMV100M;;1993;0,43;3,0;4,9;B;;R350LHT;R320Cr;3,62;3,74;3545,0;;0,43;100,0;4,19;2.21;93L60DO93;4,19;30;sunbir01;3,98;3,46;100;4,47;230107 13:15;3,74;60;3,95;;0,63;6,3;3,95;5,67;4,03;3,98;Klv - Nrt;;2013;Rail Wear varningslista;3,83;2,8;-0,32;IMV100M;220827 11:12;Kurva;;;576;;;;;;;;;;;;;;;;;;;;;;;;;5875037794
117A;1290 + 803,0 m;1291 + 18,9 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;90;794;;;13L60DO13;4,56;4,56;Linje;RPM_2208271112A_117A_IMV100M;-;32.0;SPL_2208271112A_117A_IMV100M;;2012;3,97;2,0;18,4;B;111.0;R350LHT;R350LHT;4,21;4,32;580,0;;0,12;100,0;9,51;2.21;12L60DO12;10,48;215;sunbir01;9,27;6,2;99;14,43;230107 13:15;4,32;60;4,38;1.0;0,5;20,9;6,2;16,34;10,48;9,28;Nrt - Rps;195.8;2013;Rail Wear varningslista;9,28;-0,5;3,97;IMV100M;220827 11:12;Kurva;;;588;;;;;;;;;;;;;;;;;;;;;;;;;5875037796
117A;1297 + 513,24 m;1297 + 830,12 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;83;794;;;22L60?;0,83;0,83;Linje;RPM_2208271112A_117A_IMV100M;P-Ecd;299.0;SPL_2208271112A_117A_IMV100M;;1993;0,25;2,0;10,6;B;;R400HT;R320Cr;0,86;7,94;820,0;2.0;0,21;100,0;10,3;2.21;93L60DO93;10,3;317;sunbir01;10,21;0,99;98;10,35;230107 13:15;7,94;60;8,04;;0,56;14,9;8,04;14,07;4,96;10,21;Rps - Hrt;1415.4999999999998;2022;Rail Wear varningslista;5,19;-0,4;0,25;IMV100M;220827 11:12;Kurva;;;596;;;;;;;;;;;;;;;;;;;;;;;;;5875037797
117A;1284 + 324,0 m;1284 + 607,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;82;794;;;15L60DO15;5,85;5,85;Linje;RPM_2208271112A_117A_IMV100M;-;36.0;SPL_2208271112A_117A_IMV100M;;2013;4,28;2,0;18,9;B;17.0;R350LHT;R350LHT;3,38;3,83;558,0;;-0,06;100,0;9,31;2.21;13L60DO13;9,31;283;sunbir01;9,2;5,52;100;14,62;230107 13:15;3,83;60;3,8;;0,9;22,6;5,52;16,75;8,24;9,2;Nrt - Rps;733.9999999999999;2015;Rail Wear varningslista;7,77;2,3;4,28;IMV100M;220827 11:12;Kurva;;;582;;;;;;;;;;;;;;;;;;;;;;;;;5875037799
117A;1237 + 193,0 m;1237 + 392,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;76;794;;;22L60?;10,31;10,31;Linje;RPM_2208271112A_117A_IMV100M;P-Ecd;489.0;SPL_2208271112A_117A_IMV100M;;2022;8,9;2,0;15,3;BFE;176.0;R400HT;R320Cr;6,17;7,52;361,0;;0,08;100,0;9,94;2.21;22L60?;12,15;199;sunbir01;10,52;10,62;94;6,4;230107 13:15;7,52;60;7,57;75.0;0,5;17,2;10,62;6,89;12,15;10,52;Mk - Pc;2515.4;2022;Rail Wear varningslista;8,79;-0,7;8,9;IMV100M;220827 11:12;Kurva;;;513;;;;;;;;;;;;;;;;;;;;;;;;;5875037800
117A;1265 + 532,8 m;1265 + 877,9 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;77;794;;;18L60DO18;5,77;5,77;Driftplats (nhsp);RPM_2208271112A_117A_IMV100M;P-Ec;256.0;SPL_2208271112A_117A_IMV100M;;2018;3,68;2,0;15,9;B;1.0;R350LHT;R260;2,5;5,79;470,0;;0,07;100,0;7,59;2.21;89L60DO89;7,59;345;sunbir01;7,66;4,34;88;12,22;230107 13:15;5,79;60;5,82;;0,56;21,0;5,82;15,23;7,04;7,66;Ntv;1704.5000000000011;2018;Rail Wear varningslista;4,16;-0,2;3,68;IMV100M;220827 11:12;Kurva;;;558;;;;;;;;;;;;;;;;;;;;;;;;;5875037801
117A;1298 + 942,38 m;1298 + 980,26 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;135;794;;;93L60DO93;3,13;3,13;Linje;RPM_2208271112A_117A_IMV100M;P-Ec;;SPL_2208271112A_117A_IMV100M;;1993;2,32;3,0;8,8;B;4.0;R320Cr;R320Cr;4,45;4,27;1832,0;;0,44;100,0;4,95;2.21;93L60DO93;6,14;38;sunbir01;4,78;5,61;100;6,48;230107 13:15;4,45;60;4,49;;0,73;9,9;5,61;6,77;6,14;4,81;Rps - Hrt;;1993;Rail Wear varningslista;4,81;6,5;2,32;IMV100M;220827 11:12;Kurva;;;598;;;;;;;;;;;;;;;;;;;;;;;;;5875037802
117A;1278 + 206,0 m;1278 + 560,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;131;794;;;13L60DO13;5,19;5,19;Linje;RPM_2208271112A_117A_IMV100M;P-Ec;;SPL_2208271112A_117A_IMV100M;;1993;3,39;3,0;13,8;B;13.0;R350LHT;R320Cr;3,66;2,94;982,0;;-1,0;100,0;3,4;2.21;93L60DO93;6,49;354;sunbir01;3,72;5,36;99;10,41;230107 13:15;3,66;60;2,44;;-0,63;18,6;5,36;13,41;6,49;4,26;Klv - Nrt;345.3000000000001;2013;Rail Wear varningslista;4,26;1,3;3,39;IMV100M;220827 11:12;Kurva;;;578;;;;;;;;;;;;;;;;;;;;;;;;;5875037803
117A;1285 + 229,0 m;1285 + 413,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;124;794;;;93L60DO93;3,17;3,17;Linje;RPM_2208271112A_117A_IMV100M;P-Ec;;SPL_2208271112A_117A_IMV100M;;1993;0,63;2,0;8,3;B;;R320Cr;R320Cr;3,99;3,73;1700,0;;0,47;100,0;4,89;2.21;93L60DO93;5,75;184;sunbir01;4,41;4,31;100;7,67;230107 13:15;3,99;60;3,97;;1,38;10,6;4,31;7,43;5,75;4,41;Nrt - Rps;;1993;Rail Wear varningslista;4,41;1,9;0,63;IMV100M;220827 11:12;Kurva;;;584;;;;;;;;;;;;;;;;;;;;;;;;;5875037805
117A;1243 + 787,68 m;1244 + 228,49 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;122;794;;;16L60?16;4,02;4,02;Linje;RPM_2208271112A_117A_IMV100M;P-Ecd;469.0;SPL_2208271112A_117A_IMV100M;;2012;2,77;2,0;14,2;B;;R350LHT;R320Cr;1,99;7,96;559,0;;-0,51;100,0;9,07;2.21;93L60DO93;9,07;475;sunbir01;9,08;3,38;98;11,43;230107 13:15;7,96;60;7,71;;0,73;21,6;7,71;17,58;4,24;9,08;Pc - Kva;512.9000000000001;2016;Rail Wear varningslista;2,56;2,0;2,77;IMV100M;220827 11:12;Kurva;;;530;;;;;;;;;;;;;;;;;;;;;;;;;5875037806
117A;1248 + 113,34 m;1248 + 328,79 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;117;794;;;93L60DO93;5,59;5,59;Linje;RPM_2208271112A_117A_IMV100M;P-Ec;;SPL_2208271112A_117A_IMV100M;;1993;3,62;2,0;16,0;B;100.0;R320Cr;R320Cr;5,28;4,95;1020,0;;-0,72;100,0;5,45;2.21;93L60DO93;9,05;215;sunbir01;5,87;7,09;98;12,38;230107 13:15;5,28;60;4,59;;0,87;20,2;7,09;14,61;9,05;6,65;Pc - Kva;163.90000000000003;1993;Rail Wear varningslista;6,65;3,4;3,62;IMV100M;220827 11:12;Kurva;;;533;;;;;;;;;;;;;;;;;;;;;;;;;5875048629
117A;1253 + 476,04 m;1253 + 816,15 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;118;794;;;18L60DO18;3,16;3,16;Linje;RPM_2208271112A_117A_IMV100M;P-Ec;;SPL_2208271112A_117A_IMV100M;;2015;2,61;2,0;11,0;B;;R350LHT;R350LHT;2,55;4,75;590,0;;0,08;100,0;5,31;2.21;10L60DO10;5,31;340;sunbir01;5,25;3,85;98;8,39;230107 13:15;4,75;60;4,8;;0,32;14,1;4,8;10,94;4,43;5,25;Kva - Ntv;182.79999999999995;2018;Rail Wear varningslista;2,93;1,1;2,61;IMV100M;220827 11:12;Kurva;;;39668;;;;;;;;;;;;;;;;;;;;;;;;;5875048630
117A;1274 + 122,4 m;1274 + 459,4 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;111;794;;;18L60DO18;3,65;3,65;Driftplats (nhsp);RPM_2208271112A_117A_IMV100M;P-Ec;18.0;SPL_2208271112A_117A_IMV100M;;2018;3,02;2,0;14,9;B;;R350LHT;R260;2,53;5,61;490,0;;-0,32;100,0;6,73;2.21;89L60DO89;6,73;337;sunbir01;6,9;4,04;96;11,88;230107 13:15;5,61;60;5,45;;0,34;17,4;5,45;13,75;4,5;6,9;Klv;1273.7000000000012;2018;Rail Wear varningslista;3,61;0,0;3,02;IMV100M;220827 11:12;Kurva;;;571;;;;;;;;;;;;;;;;;;;;;;;;;5875048631
117A;1241 + 240,0 m;1241 + 459,57 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;220827 11:12;221027 11:12;108;794;;;18L60DO18;2,32;2,32;Linje;RPM_2208271112A_117A_IMV100M;-;158.0;SPL_2208271112A_117A_IMV100M;;2014;1,95;2,0;12,7;B2.5F;78.0;R350LHT;R320Cr;3,14;3,85;700,0;;0,17;100,0;9,49;2.21;93L60DO93;9,49;220;sunbir01;9,31;4,12;100;10,75;230107 13:15;3,85;60;3,93;;0,95;14,6;4,12;12,28;8,63;9,31;Mk - Pc;299.20000000000005;2018;Rail Wear varningslista;8,62;0,3;1,95;IMV100M;220827 11:12;Kurva;;;524;;;;;;;;;;;;;;;;;;;;;;;;;5875048632
