Bandel;Startläge;Slutläge;Spårnamn;Event Category;Event Type;Start Date;End Date;Reference ID;Day Age;Last Edited By;Last Edited Time;Räl Beskrivning Yttersträng;Max Sidoslitage;Max Sidoslitage Yttersträng;Sträcka;Mätning;Befästningsmodell;Längd sträcka H > 6 mm Innersträng (m);Mätning Spårvidd;Spårklass;Räl Inläggningsår Innersträng;Medel Sidoslitage Cirkulärkurva;Hastighetsklass;Medel Spårvidd Cirkulärkurva;Slipermodell;Längd sträcka H > 6 mm Yttersträng (m);Räl Stålsort Yttersträng;Räl Stålsort Innersträng;Medel Höjdslitage Yttersträng Cirkulärkurva;Medel Höjdslitage Innersträng Cirkulärkurva;Radie;Längd sträcka H > 10 mm Innersträng (m);Medel Sidoslitage Innersträng Cirkulärkurva;Procent mätt Spårvidd;Max H Innersträng;Skriptversion;Räl Beskrivning Innersträng;Max H;Längd Kurva (m);_Skapat_av;Max Höjdslitage Innersträng;Medel H Yttersträng Cirkulärkurva;Procent mätt;Medel Spårvidd - Sidoslitage Cirkulärkurva;_Skapat_datum;Medel Höjdslitage Cirkulärkurva;Rälvikt (kg);Medel H Innersträng Cirkulärkurva;Längd sträcka H > 10 mm Yttersträng (m);Max Sidoslitage Innersträng;Max Spårvidd;Medel H Cirkulärkurva;Max Spårvidd - Max Sidoslitage;Max H Yttersträng;Max Höjdslitage;Plats;Längd Spårvidd max över UH1 gräns;Räl Inläggningsår Yttersträng;Skriptnamn;Max Höjdslitage Yttersträng;Min Spårvidd;Medel Sidoslitage Yttersträng Cirkulärkurva;Mätvagn;Mätdatum;Geometrityp;Räl Stålsort Höger räl;Medel Höjdslitage Vänster räl;BIS objnr;Längd sträcka H > 10 mm Vänster räl (m);Medel H Vänster räl;Medel Sidoslitage Vänster räl;Räl Inläggningsår Vänster räl;Räl Inläggningsår Höger räl;Max H Vänster räl;Max Höjdslitage Höger räl;Längd sträcka H > 10 mm Höger räl (m);Max Höjdslitage Vänster räl;Max Sidoslitage Vänster räl;Max Sidoslitage Höger räl;Medel Höjdslitage Höger räl;Medel H Höger räl;Medel Sidoslitage Höger räl;Max H Höger räl;Räl Beskrivning Vänster räl;Längd sträcka H > 6 mm Höger räl (m);Räl Stålsort Vänster räl;Räl Beskrivning Höger räl;Längd sträcka H > 6 mm Vänster räl (m);Medel Sidoslitage;Medel H;Medel Höjdslitage;Radie (meter);Event ID
119;1148 + 90,0 m;1148 + 219,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160731 00:00;161001 00:00;2363272944;3012;;;94L60DO93;1,54;1,54;Linje;RPM_1607311454A_119_E_1146_666;P-Ec;;SPL_1607311454A_119_E_1146_665;1;1994;0,84;3,0;5,7;B2.5;;1100;1100;4,2;3,99;-2150,0;;-0,83;100,0;4,29;2.4;94L60DO93;5,48;129;spajan01;4,58;4,62;100;4,86;161107 14:56;4,2;60;3,57;;0,14;7,4;4,62;5,86;5,48;5,05;Bdn - Sän;;1994;Rail Wear varningslista;5,05;3,1;0,84;;160731 00:00;;;;1168;;;;;;;;;;;;;;;;;;;;;;;;;
119;1155 + 118,0 m;1155 + 510,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;160731 00:00;161001 00:00;2363272945;3012;;;94L60DO93;2,63;2,63;Linje;RPM_1607311454A_119_E_1146_666;P-Ec;;SPL_1607311454A_119_E_1146_665;1;1994;1,4;3,0;5,8;B2.5;;1100;1100;3,43;2,86;-1890,0;;-0,49;100,0;3,65;2.4;94L60DO93;5,62;392;spajan01;3,9;4,13;100;4,4;161107 14:56;3,43;60;2,62;;-0,17;9,0;4,13;6,37;5,62;5,24;Svt - Sby;;1994;Rail Wear varningslista;5,24;2,3;1,4;;160731 00:00;;;;628;;;;;;;;;;;;;;;;;;;;;;;;;
119;1175 + 640,0 m;1175 + 665,0 m;5;RPM Rälslitage i kurva;Rälslitage i kurva;160921 00:00;161121 00:00;2363272946;2960;;;;1,27;1,27;Driftplats (ahsp);RPM_1609211234A_119_E_1175_383;;;SPL_1609211234A_119_E_1175_360;;;0,78;1,0;2,2;;;;;1,0;1,71;-760,0;;0,26;100,0;2,05;2.5;;2,05;25;zeimik02;1,86;1,39;100;1,42;161004 16:16;1,71;;1,84;;0,7;4,0;1,84;2,73;1,67;1,86;Nvn;;;Rail Wear varningslista;1,31;-0,9;0,78;;160921 00:00;;;;35614;;;;;;;;;;;;;;;;;;;;;;;;;
119;1152 + 477,0 m;1152 + 924,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140429 00:00;140629 00:00;2363272948;3836;;;94L60DO93;5,2;5,2;Driftplats (nhsp);RPM_1404291612A_119_E_1151_707;P-Ec;16.0;SPL_1404291612A_119_E_1151_695;1;2014;3,71;2,0;18,6;B2.5;53.0;1100;1100;4,98;4,62;790,0;;0,09;14,0;7,37;2.4;94L60DO93;10,32;447;spajan01;7,37;6,84;24;14,89;160514 03:33;4,98;60;4,66;1.0;0,78;27,3;6,84;22,1;10,32;8,3;Svt;1681.8000000000013;2014;Rail Wear varningslista;8,3;5,9;3,71;;140429 00:00;;;;17401;;;;;;;;;;;;;;;;;;;;;;;;;
119;1160 + 877,0 m;1160 + 927,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;140429 00:00;140629 00:00;2363272953;3836;;;94L50DOMN73;0,0;0,0;Driftplats (ahsp);RPM_1404291615A_119_E_1160_168;Hey;;SPL_1404291615A_119_E_1160_200;2;1994;0,0;1,0;-5,1;H;;900B;900B;2,4;3,21;-100000,0;;0,0;100,0;3,58;2.4;94L50DOMN73;3,58;50;spajan01;3,58;2,4;100;-5,1;160514 03:33;3,21;50;3,21;;0,0;-2,6;3,21;-2,6;2,62;3,58;Sby;;1994;Rail Wear varningslista;2,62;-7,4;0,0;;140429 00:00;;;;36179;;;;;;;;;;;;;;;;;;;;;;;;;
119;1160 + 460,0 m;1160 + 511,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;140429 00:00;140629 00:00;2363272954;3836;;;01L60L01;0,21;0,21;Driftplats (ahsp);RPM_1404291615A_119_E_1160_168;P-Ec;;SPL_1404291615A_119_E_1160_200;1;2001;0,07;1,0;2,6;B;;900A;900A;1,57;1,26;760,0;;0,0;100,0;1,77;2.4;01L60L01;2,67;51;spajan01;1,76;1,61;100;2,53;160514 03:33;1,57;60;1,27;;0,02;4,4;1,61;4,19;2,67;2,56;Sby;;2001;Rail Wear varningslista;2,56;1,1;0,07;;140429 00:00;;;;24856;;;;;;;;;;;;;;;;;;;;;;;;;
119;1159 + 914,0 m;1160 + 311,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140429 00:00;140629 00:00;2363272955;3836;;;94L60DO93;3,6;3,6;Linje;RPM_1404291615A_119_E_1160_168;P-Ec;;SPL_1404091533A_119_E_1146_665;1;1994;2,55;3,0;12,6;B2.5;1.0;1100;1100;4,15;4,97;-977,0;;0,0;100,0;5,88;2.4;94L60DO93;6,3;397;spajan01;5,88;5,42;36;10,05;160514 03:33;4,97;60;4,97;;0,18;18,1;5,42;14,5;6,3;5,88;Svt - Sby;617.1000000000001;1994;Rail Wear varningslista;4,78;2,5;2,55;;140429 00:00;;;;629;;;;;;;;;;;;;;;;;;;;;;;;;
119;1161 + 297,0 m;1161 + 348,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;140429 00:00;140629 00:00;2363272956;3836;;;01L60L01;0,45;0,45;Driftplats (ahsp);RPM_1404291615A_119_E_1160_168;P-Ec;;SPL_1404291615A_119_E_1160_200;1;2001;0,08;1,0;3,2;B;;900A;900A;1,79;1,5;760,0;;0,01;100,0;1,98;2.4;01L60L01;2,63;51;spajan01;1,98;1,82;100;3,12;160514 03:33;1,79;60;1,5;;0,08;5,7;1,82;5,25;2,63;2,63;Sby;;2001;Rail Wear varningslista;2,63;-1,0;0,08;;140429 00:00;;;;24857;;;;;;;;;;;;;;;;;;;;;;;;;
119;1164 + 640,0 m;1164 + 714,0 m;1;RPM Rälslitage i kurva;Rälslitage i kurva;140429 00:00;140629 00:00;2363272957;3836;;;99L60?;0,55;0,09;Driftplats (ahsp);RPM_1404291630A_119_E_1164_308;P-Ec;;SPL_1404291630A_119_E_1164_296;1;1999;0,43;1,0;2,9;B2.5;;?;?;0,62;1,2;-1100,0;;0,43;100,0;1,6;2.4;99L60?;1,6;74;spajan01;1,32;0,63;100;2,47;160514 03:34;1,2;60;1,42;;0,55;4,9;1,42;4,35;0,76;1,32;Sus;;1999;Rail Wear varningslista;0,74;0,8;0,02;;140429 00:00;;;;25408;;;;;;;;;;;;;;;;;;;;;;;;;
119;1165 + 549,0 m;1165 + 622,0 m;1;RPM Rälslitage i kurva;Rälslitage i kurva;140429 00:00;140629 00:00;2363272958;3836;;;99L60?;0,53;0,12;Driftplats (ahsp);RPM_1404291630A_119_E_1164_308;P-Ec;;SPL_1404291630A_119_E_1164_296;1;1999;0,41;1,0;2,1;B2.5;;?;?;0,39;0,86;-1100,0;;0,41;100,0;1,37;2.4;99L60?;1,37;73;spajan01;1,19;0,41;100;1,69;160514 03:34;0,86;60;1,07;;0,53;5,7;1,07;5,17;0,59;1,19;Sus;;1999;Rail Wear varningslista;0,59;0,2;0,04;;140429 00:00;;;;25409;;;;;;;;;;;;;;;;;;;;;;;;;
119;1151 + 107,0 m;1151 + 158,0 m;1;RPM Rälslitage i kurva;Rälslitage i kurva;140429 00:00;140629 00:00;2363272959;3836;;;12L60DO12;0,74;0,33;Driftplats (ahsp);RPM_1404291605A_119_E_1151_769;P-Fc;;SPL_1404291605A_119_E_1151_720;1;2012;0,54;1,0;2,4;B2.5;;LHT;LHT;0,98;1,86;760,0;;0,54;100,0;2,36;2.4;12L60DO12;2,36;51;spajan01;2,09;1,11;100;1,86;160514 03:33;1,86;60;2,13;;0,74;4,0;2,13;3,26;1,27;2,09;Sän;;2012;Rail Wear varningslista;1,14;-0,1;0,26;;140429 00:00;;;;36476;;;;;;;;;;;;;;;;;;;;;;;;;
119;1150 + 118,0 m;1150 + 168,0 m;1;RPM Rälslitage i kurva;Rälslitage i kurva;140429 00:00;140629 00:00;2363272960;3836;;;12L60DO12;0,62;0,41;Driftplats (ahsp);RPM_1404291605A_119_E_1151_769;P-Fc;;SPL_1404291605A_119_E_1151_720;1;2012;0,49;1,0;2,2;B2.5;;LHT;LHT;1,12;1,57;760,0;;0,49;100,0;1,97;2.4;12L60DO12;1,97;50;spajan01;1,73;1,28;100;1,71;160514 03:33;1,57;60;1,81;;0,62;3,7;1,81;3,08;1,4;1,73;Sän;;2012;Rail Wear varningslista;1,23;-0,2;0,32;;140429 00:00;;;;36475;;;;;;;;;;;;;;;;;;;;;;;;;
119;1177 + 404,0 m;1177 + 903,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120804 00:00;121004 00:00;2363272961;4469;;;93L60DO92;5,06;5,06;Linje;RPM_1208041352A_119_E_1146_666;P-Ec;;;1;1993;3,56;2,0;;B2.5;270.0;900A;900A;5,51;4,9;1404,0;;0,45;;5,49;2.4;93L60DO92;8,88;499;spajan01;5,43;7,28;100;;160518 02:04;5,51;60;5,12;;0,73;;7,28;;8,88;6,46;Nvn - Le;;1993;Rail Wear varningslista;6,46;;3,56;;120804 00:00;;;;640;;;;;;;;;;;;;;;;;;;;;;;;;
119;1175 + 876,0 m;1175 + 974,0 m;5;RPM Rälslitage i kurva;Rälslitage i kurva;140429 00:00;140629 00:00;2363272962;3836;;;10L60DO10;0,52;0,44;Driftplats (ahsp);RPM_1404291639A_119_E_1175_540;P-Ec;;SPL_1404291639A_119_E_1175_599;1;2010;0,38;1,0;1,3;B2.5;;LHT;LHT;1,33;0,76;2000,0;;0,38;100,0;1,19;2.4;10L60DO10;1,64;98;spajan01;0,96;1,49;100;0,92;160514 03:35;1,33;60;0,95;;0,52;2,8;1,49;2,28;1,64;1,43;Nvn;;2010;Rail Wear varningslista;1,43;-0,8;0,33;;140429 00:00;;;;35617;;;;;;;;;;;;;;;;;;;;;;;;;
119;1152 + 477,0 m;1152 + 924,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120804 00:00;121004 00:00;2363272963;4469;;;94L60DO93;5,36;5,36;Driftplats (nhsp);RPM_1208041352A_119_E_1146_666;P-Ec;72.0;;1;2014;2,65;2,0;;B2.5;10.0;1100;1100;2,52;4,87;790,0;;0,12;;7,78;2.4;94L60DO93;8,75;447;spajan01;7,35;3,84;100;;160518 02:04;4,87;60;4,93;;1,99;;4,93;;8,75;7,35;Svt;;2014;Rail Wear varningslista;6,34;;2,65;;120804 00:00;;;;17401;;;;;;;;;;;;;;;;;;;;;;;;;
119;1175 + 755,0 m;1175 + 853,0 m;5;RPM Rälslitage i kurva;Rälslitage i kurva;140429 00:00;140629 00:00;2363272964;3836;;;10L60DO10;0,58;0,58;Driftplats (ahsp);RPM_1404291639A_119_E_1175_540;P-Ec;;SPL_1404291639A_119_E_1175_599;1;2010;0,44;1,0;1,1;B2.5;;LHT;LHT;0,88;1,35;-2000,0;;0,25;100,0;1,69;2.4;10L60DO10;1,69;98;spajan01;1,5;1,1;100;0,66;160514 03:35;1,35;60;1,48;;0,4;2,6;1,48;2,02;1,22;1,5;Nvn;;2010;Rail Wear varningslista;0,99;-0,2;0,44;;140429 00:00;;;;35615;;;;;;;;;;;;;;;;;;;;;;;;;
119;1177 + 943,0 m;1178 + 194,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120804 00:00;121004 00:00;2363272965;4469;;;93L60DO92;2,37;2,37;Linje;RPM_1208041352A_119_E_1146_666;P-Ec;;;1;1993;1,88;2,0;;B2.5;;900A;900A;1,97;5,4;800,0;;0,0;;5,68;2.4;93L60DO92;5,84;242;spajan01;5,64;2,91;100;;160518 02:04;5,4;60;5,4;;0,31;;5,4;;5,84;5,76;Nvn - Le;;1993;Rail Wear varningslista;5,76;;1,88;;120804 00:00;;;;641;;;;;;;;;;;;;;;;;;;;;;;;;
119;1149 + 231,0 m;1149 + 697,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120429 00:00;120629 00:00;2363272966;4566;;;94L60DO93;;1,39;Linje;RPM_1204291110A_119_E_1146_669;P-Ec;;;1;1994;;3,0;;B2.5;;1100;1100;0,0;;-963,0;;;;;2.4;94L60DO93;;466;spajan01;;0,43;100;;160518 15:22;;60;;;;;;;0,69;;Bdn - Sän;;1994;Rail Wear varningslista;0,0;;0,86;;120429 00:00;;;;623;;;;;;;;;;;;;;;;;;;;;;;;;
119;1169 + 745,0 m;1169 + 941,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120804 00:00;121004 00:00;2363272967;4469;;;94L60DO93;1,23;1,23;Linje;RPM_1208041352A_119_E_1146_666;P-Ec;;;1;1994;0,86;3,0;;B2.5;;1100;1100;2,11;2,63;3000,0;;0,62;;3,39;2.4;94L60DO93;3,39;196;spajan01;3,14;2,53;100;;160518 02:04;2,63;60;2,93;;0,97;;2,93;;2,74;3,14;Sus - Gst;;1994;Rail Wear varningslista;2,45;;0,86;;120804 00:00;;;;1187;;;;;;;;;;;;;;;;;;;;;;;;;
119;1176 + 544,0 m;1176 + 677,0 m;5;RPM Rälslitage i kurva;Rälslitage i kurva;140429 00:00;140629 00:00;2363272968;3836;;;10L60DO10;0,54;0,51;Driftplats (ahsp);RPM_1404291639A_119_E_1175_540;P-Fc;;SPL_1404291639A_119_E_1175_599;1;2010;0,39;1,0;1,4;B2.5;;LHT;LHT;1,41;0,8;2000,0;;0,39;100,0;1,27;2.4;10L60DO10;4,7;133;spajan01;1,0;1,54;100;1,01;160514 03:35;1,41;60;1,0;;0,54;2,6;1,54;2,06;4,7;4,7;Nvn;;2010;Rail Wear varningslista;4,7;-1,1;0,25;;140429 00:00;;;;35618;;;;;;;;;;;;;;;;;;;;;;;;;
119;1176 + 742,0 m;1176 + 766,0 m;5;RPM Rälslitage i kurva;Rälslitage i kurva;140429 00:00;140629 00:00;2363272969;3836;;;;0,63;0,63;Driftplats (ahsp);RPM_1404291639A_119_E_1175_540;;;SPL_1404291639A_119_E_1175_599;;;0,49;1,0;3,7;;;;;0,54;1,33;-760,0;;0,24;99,0;1,75;2.4;;1,75;24;spajan01;1,52;0,78;96;3,21;160514 03:35;1,33;;1,45;;0,47;4,9;1,45;4,27;1,03;1,52;Nvn;;;Rail Wear varningslista;0,71;1,1;0,49;;140429 00:00;;;;36189;;;;;;;;;;;;;;;;;;;;;;;;;
119;1148 + 90,0 m;1148 + 219,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120429 00:00;120629 00:00;2363272970;4566;;;94L60DO93;1,3;1,3;Linje;RPM_1204291110A_119_E_1146_669;P-Ec;;;1;1994;;3,0;;B2.5;;1100;1100;0,0;;-2150,0;;;;0,02;2.4;94L60DO93;0,65;129;spajan01;0,0;0,52;100;;160518 15:22;;60;;;0,05;;;;0,65;0,0;Bdn - Sän;;1994;Rail Wear varningslista;0,0;;1,05;;120429 00:00;;;;1168;;;;;;;;;;;;;;;;;;;;;;;;;
119;1171 + 929,0 m;1172 + 397,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120804 00:00;121004 00:00;2363272971;4469;;;14L60?;9,42;9,42;Linje;RPM_1208041352A_119_E_1146_666;P-Ec;;;1;1993;7,51;3,0;;B2.5;318.0;LHT;900A;4,66;3,48;1000,0;;0,75;;4,24;2.4;93L60DO92;10,18;470;spajan01;3,91;8,42;100;;160518 02:04;4,66;60;3,85;1.0;1,08;;8,42;;10,18;5,79;Gst - Nvn;;2014;Rail Wear varningslista;5,79;;7,51;;120804 00:00;;;;636;;;;;;;;;;;;;;;;;;;;;;;;;
119;1178 + 767,0 m;1179 + 109,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120804 00:00;121004 00:00;2363272972;4469;;;93L60DO92;3,9;3,9;Linje;RPM_1208041352A_119_E_1146_666;P-Ec;;;1;1993;2,98;2,0;;B2.5;;900A;900A;1,83;1,89;600,0;;0,2;;2,29;2.4;93L60DO92;5,05;348;spajan01;2,14;3,32;100;;160518 02:04;1,89;60;1,98;;0,42;;3,32;;5,05;4,1;Nvn - Le;;1993;Rail Wear varningslista;4,1;;2,98;;120804 00:00;;;;643;;;;;;;;;;;;;;;;;;;;;;;;;
119;1148 + 469,0 m;1148 + 940,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120429 00:00;120629 00:00;2363272973;4566;;;94L60DO93;0,81;0,49;Linje;RPM_1204291110A_119_E_1146_669;P-Ec;;;1;1994;0,57;3,0;;B2.5;;1100;1100;0,0;0,0;987,0;;0,57;;0,4;2.4;94L60DO93;0,4;471;spajan01;0,0;0,08;100;;160518 15:22;0,0;60;0,28;;0,81;;0,28;;0,24;0,0;Bdn - Sän;;1994;Rail Wear varningslista;0,0;;0,16;;120429 00:00;;;;622;;;;;;;;;;;;;;;;;;;;;;;;;
119;1148 + 469,0 m;1148 + 940,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120804 00:00;121004 00:00;2363272974;4469;;;94L60DO93;4,13;4,13;Linje;RPM_1208041352A_119_E_1146_666;P-Ec;;;1;1994;2,94;3,0;;B2.5;2.0;1100;1100;3,82;3,29;987,0;;0,8;;4,56;2.4;94L60DO93;6,22;471;spajan01;4,24;5,29;100;;160518 02:04;3,82;60;3,68;;1,29;;5,29;;6,22;4,47;Bdn - Sän;;1994;Rail Wear varningslista;4,47;;2,94;;120804 00:00;;;;622;;;;;;;;;;;;;;;;;;;;;;;;;
119;1166 + 529,0 m;1166 + 564,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120804 00:00;121004 00:00;2363272975;4469;;;94L60DO93;0,68;0,0;Linje;RPM_1208041352A_119_E_1146_666;P-Ec;;;1;1994;0,45;3,0;;B2.5;;1100;1100;2,26;2,64;20000,0;;0,45;;3,05;2.4;94L60DO93;3,05;35;spajan01;2,92;2,26;100;;160518 02:04;2,64;60;2,86;;0,68;;2,86;;2,49;2,92;Sus - Gst;;1994;Rail Wear varningslista;2,49;;0,0;;120804 00:00;;;;26257;;;;;;;;;;;;;;;;;;;;;;;;;
119;1175 + 640,0 m;1175 + 665,0 m;5;RPM Rälslitage i kurva;Rälslitage i kurva;140429 00:00;140629 00:00;2363272976;3836;;;;0,93;0,93;Driftplats (ahsp);RPM_1404291639A_119_E_1175_540;;;SPL_1404291639A_119_E_1175_599;;;0,77;1,0;1,5;;;;;0,42;1,31;-760,0;;0,25;96,0;1,73;2.4;;1,73;25;spajan01;1,56;0,8;100;0,73;160514 03:35;1,31;;1,44;;0,34;2,9;1,44;1,97;0,93;1,56;Nvn;;;Rail Wear varningslista;0,46;-2,1;0,77;;140429 00:00;;;;35614;;;;;;;;;;;;;;;;;;;;;;;;;
119;1152 + 64,0 m;1152 + 272,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120804 00:00;121004 00:00;2363272977;4469;;;94L60DO93;5,6;5,6;Driftplats (nhsp);RPM_1208041352A_119_E_1146_666;P-Ec;;;1;1994;2,84;2,0;;B2.5;1.0;1100;1100;2,87;2,38;-765,0;;0,63;;3,21;2.4;94L60DO93;6,06;208;spajan01;2,74;4,29;100;;160518 02:04;2,87;60;2,7;;1,3;;4,29;;6,06;3,26;Svt;;1994;Rail Wear varningslista;3,26;;2,84;;120804 00:00;;;;1174;;;;;;;;;;;;;;;;;;;;;;;;;
119;1176 + 799,0 m;1177 + 34,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120804 00:00;121004 00:00;2363272978;4469;;;93L60DO92;1,66;0,45;Driftplats (nhsp);RPM_1208041352A_119_E_1146_666;P-Ec;;;1;1993;0,58;3,0;;B2.5;;900A;900A;3,51;3,58;7000,0;;0,58;;4,56;2.4;93L60DO92;4,56;235;spajan01;4,13;3,53;100;;160518 02:04;3,58;60;3,87;;1,66;;3,87;;4,54;4,53;Nvn;;1993;Rail Wear varningslista;4,53;;0,04;;120804 00:00;;;;639;;;;;;;;;;;;;;;;;;;;;;;;;
119;1175 + 22,0 m;1175 + 448,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120804 00:00;121004 00:00;2363272979;4469;;;93L60DO92;4,18;4,18;Driftplats (nhsp);RPM_1208041352A_119_E_1146_666;P-Ec;;;1;1993;2,8;3,0;;B2.5;;900A;900A;3,25;3,23;1570,0;;0,03;;5,28;2.4;93L60DO92;5,88;426;spajan01;5,09;4,64;100;;160518 02:04;3,25;60;3,24;;0,38;;4,64;;5,88;5,09;Nvn;;1993;Rail Wear varningslista;4,57;;2,8;;120804 00:00;;;;638;;;;;;;;;;;;;;;;;;;;;;;;;
119;1153 + 672,0 m;1154 + 176,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120804 00:00;121004 00:00;2363272980;4469;;;94L60DO93;4,22;4,22;Linje;RPM_1208041352A_119_E_1146_666;P-Ec;;;1;1994;2,54;3,0;;B2.5;2.0;1100;1100;3,71;3,74;985,0;;0,87;;4,98;2.4;94L60DO93;6,48;504;spajan01;4,63;4,97;100;;160518 02:04;3,74;60;4,18;;1,41;;4,97;;6,48;4,63;Svt - Sby;;1994;Rail Wear varningslista;4,62;;2,54;;120804 00:00;;;;627;;;;;;;;;;;;;;;;;;;;;;;;;
119;1164 + 708,0 m;1164 + 752,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120804 00:00;121004 00:00;2363272982;4469;;;94L60DO93;0,64;0,64;Driftplats (nhsp);RPM_1208041352A_119_E_1146_666;P-Ec;;;1;1994;0,58;3,0;;B2.5;;1100;1100;2,28;1,92;-99999,0;;0,0;;2,11;2.4;94L60DO93;2,72;44;spajan01;2,12;2,57;100;;160518 02:04;2,28;60;1,92;;0,0;;2,57;;2,72;2,41;Sus;;1994;Rail Wear varningslista;2,41;;0,58;;120804 00:00;;;;26632;;;;;;;;;;;;;;;;;;;;;;;;;
119;1155 + 118,0 m;1155 + 510,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120804 00:00;121004 00:00;2363272983;4469;;;94L60DO93;1,78;1,78;Linje;RPM_1208041352A_119_E_1146_666;P-Ec;;;1;1994;0,91;3,0;;B2.5;;1100;1100;2,61;2,18;-1890,0;;0,0;;2,76;2.4;94L60DO93;4,02;392;spajan01;2,76;3,06;100;;160518 02:04;2,61;60;2,18;;0,0;;3,06;;4,02;3,34;Svt - Sby;;1994;Rail Wear varningslista;3,34;;0,91;;120804 00:00;;;;628;;;;;;;;;;;;;;;;;;;;;;;;;
119;1153 + 143,0 m;1153 + 577,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120804 00:00;121004 00:00;2363272984;4469;;;94L60DO93;2,05;2,05;Linje;RPM_1208041352A_119_E_1146_666;P-Ec;200.0;;1;2013;1,42;2,0;;B2.5;6.0;1100;LHT;0,87;6,75;-484,0;;0,52;;8,43;2.4;13L60DO13;8,43;434;spajan01;8,31;1,58;100;;160518 02:04;6,75;60;7,01;;1,87;;7,01;;6,5;8,31;Svt - Sby;;1994;Rail Wear varningslista;5,47;;1,42;;120804 00:00;;;;626;;;;;;;;;;;;;;;;;;;;;;;;;
119;1165 + 80,0 m;1165 + 153,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120804 00:00;121004 00:00;2363272985;4469;;;94L60DO93;0,72;0,02;Driftplats (nhsp);RPM_1208041352A_119_E_1146_666;P-Ec;;;1;1994;0,63;3,0;;B2.5;;1100;1100;1,99;2,18;99999,0;;0,63;;2,7;2.4;94L60DO93;2,7;73;spajan01;2,36;1,99;100;;160518 02:04;2,18;60;2,49;;0,72;;2,49;;2,19;2,36;Sus;;1994;Rail Wear varningslista;2,19;;0,0;;120804 00:00;;;;26633;;;;;;;;;;;;;;;;;;;;;;;;;
119;1171 + 212,0 m;1171 + 493,0 m;fdE;RPM Rälslitage i kurva;Rälslitage i kurva;120804 00:00;121004 00:00;2363272986;4469;;;93L60DO92;5,22;5,22;Driftplats (nhsp);RPM_1208041352A_119_E_1146_666;;;;1;1993;4,42;3,0;;B2.5;141.0;900A;900A;4,8;4,4;-1070,0;;0,03;;4,82;2.4;93L60DO92;7,71;281;spajan01;4,7;7,01;100;;160518 02:04;4,8;60;4,41;;0,46;;7,01;;7,71;5,11;Gst;;1993;Rail Wear varningslista;5,11;;4,42;;120804 00:00;;;;1196;;;;;;;;;;;;;;;;;;;;;;;;;
119;1172 + 899,0 m;1172 + 943,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120804 00:00;121004 00:00;2363272987;4469;;;93L60DO92;1,08;0,8;Linje;RPM_1208041352A_119_E_1146_666;P-Ec;;;1;1993;0,7;3,0;;B2.5;;900A;900A;3,01;3,16;-25000,0;;0,7;;3,83;2.4;93L60DO92;3,83;44;spajan01;3,49;3,33;100;;160518 02:04;3,16;60;3,51;;1,08;;3,51;;3,51;3,49;Gst - Nvn;;1993;Rail Wear varningslista;3,12;;0,65;;120804 00:00;;;;17416;;;;;;;;;;;;;;;;;;;;;;;;;
119;1159 + 914,0 m;1160 + 311,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120804 00:00;121004 00:00;2363272988;4469;;;94L60DO93;3,8;3,8;Linje;RPM_1208041352A_119_E_1146_666;P-Ec;;;1;1994;2,3;3,0;;B2.5;;1100;1100;3,31;2,98;-977,0;;0,26;;4,21;2.4;94L60DO93;5,39;397;spajan01;4,19;4,45;100;;160518 02:04;3,31;60;3,11;;1,61;;4,45;;5,39;4,19;Svt - Sby;;1994;Rail Wear varningslista;3,96;;2,3;;120804 00:00;;;;629;;;;;;;;;;;;;;;;;;;;;;;;;
