Bandel,Startläge,Slutläge,Spårnamn,Start Date,End Date,Day Age,Radie,Medel Spårvidd Cirkulärkurva,Mätning Spårvidd
113A,"1364 + 351,0 m","1364 + 872,0 m",E,120814 00:00,121014 00:00,4459,"-971,0",,
113A,"1338 + 141,0 m","1338 + 346,0 m",E,120814 00:00,121014 00:00,4459,"-1734,0",,
113A,"1375 + 145,0 m","1375 + 510,0 m",E,120814 00:00,121014 00:00,4459,"-945,0",,
113A,"1327 + 204,0 m","1327 + 409,0 m",E,120814 00:00,121014 00:00,4459,"-1302,0",,
113A,"1344 + 567,43 m","1345 + 18,02 m",E,120814 00:00,121014 00:00,4459,"-987,0",,
113A,"1330 + 865,87 m","1330 + 907,91 m",E,120814 00:00,121014 00:00,4459,"-60000,0",,
113A,"1340 + 712,7 m","1341 + 346,07 m",E,120814 00:00,121014 00:00,4459,"-592,0",,
113A,"1387 + 439,56 m","1388 + 161,0 m",E,120814 00:00,121014 00:00,4459,"-589,0",,
113A,"1338 + 346,0 m","1338 + 580,0 m",E,120814 00:00,121014 00:00,4459,"-1958,0",,
113A,"1359 + 876,0 m","1360 + 195,0 m",E,120814 00:00,121014 00:00,4459,"-969,0",,
113A,"1402 + 228,0 m","1402 + 824,0 m",E,120814 00:00,121014 00:00,4459,"-583,0",,
113A,"1358 + 396,0 m","1358 + 761,0 m",E,120814 00:00,121014 00:00,4459,"-583,0",,
113A,"1320 + 678,0 m","1320 + 977,0 m",E,120814 00:00,121014 00:00,4459,"-643,0",,
113A,"1330 + 165,17 m","1330 + 339,34 m",E,120814 00:00,121014 00:00,4459,"-1906,0",,
113A,"1331 + 583,42 m","1331 + 956,04 m",E,120814 00:00,121014 00:00,4459,"-1885,0",,
113A,"1326 + 537,0 m","1326 + 823,0 m",E,120814 00:00,121014 00:00,4459,"-722,0",,
113A,"1355 + 835,0 m","1356 + 321,0 m",E,120814 00:00,121014 00:00,4459,"-981,0",,
113A,"1325 + 577,0 m","1325 + 921,0 m",E,120814 00:00,121014 00:00,4459,"-910,0",,
113A,"1400 + 397,0 m","1400 + 917,0 m",E,120814 00:00,121014 00:00,4459,"-779,0",,
113A,"1331 + 956,04 m","1332 + 279,0 m",E,120814 00:00,121014 00:00,4459,"-1915,0",,
113A,"1321 + 727,27 m","1322 + 59,88 m",E,120814 00:00,121014 00:00,4459,"1897,0",,
113A,"1393 + 815,19 m","1394 + 612,61 m",E,120814 00:00,121014 00:00,4459,"-594,85",,
113A,"1352 + 565,43 m","1352 + 936,06 m",E,120814 00:00,121014 00:00,4459,"-890,0",,
113A,"1396 + 274,0 m","1396 + 631,0 m",E,120814 00:00,121014 00:00,4459,"-584,0",,
113A,"1328 + 403,4 m","1328 + 826,82 m",E,120814 00:00,121014 00:00,4459,"-975,0",,
113A,"1343 + 710,71 m","1343 + 999,0 m",E,120814 00:00,121014 00:00,4459,"-598,0",,
113A,"1318 + 984,04 m","1319 + 600,6 m",E,120814 00:00,121014 00:00,4459,"-584,0",,
113A,"1368 + 464,0 m","1368 + 847,0 m",E,120814 00:00,121014 00:00,4459,"-1272,0",,
113A,"1348 + 232,23 m","1349 + 60,0 m",E,120814 00:00,121014 00:00,4459,"-591,0",,
113A,"1404 + 135,0 m","1404 + 588,0 m",E,120814 00:00,121014 00:00,4459,"-587,0",,
113A,"1361 + 45,04 m","1361 + 482,48 m",E,120814 00:00,121014 00:00,4459,"-988,0",,
113A,"1342 + 959,04 m","1343 + 145,14 m",E,111005 00:00,111205 00:00,4773,"-586,0",,
113A,"1343 + 145,14 m","1343 + 420,42 m",E,111005 00:00,111205 00:00,4773,"-602,0",,
113A,"1342 + 555,44 m","1342 + 959,04 m",E,111005 00:00,111205 00:00,4773,"-601,0",,
113A,"1350 + 753,25 m","1351 + 272,27 m",E,111005 00:00,111205 00:00,4773,"-596,0",,
113A,"1350 + 55,94 m","1350 + 351,65 m",E,111005 00:00,111205 00:00,4773,"-592,0",,
113A,"1357 + 150,3 m","1357 + 170,0 m",1,111005 00:00,111205 00:00,4773,"-600,0",,
113A,"1338 + 801,0 m","1338 + 982,0 m",E,111005 00:00,111205 00:00,4773,"-2080,0",,
113A,"1338 + 580,0 m","1338 + 801,0 m",E,111005 00:00,111205 00:00,4773,"-1993,0",,
113A,"1337 + 820,0 m","1337 + 847,0 m",E,111005 00:00,111205 00:00,4773,"-99999,0",,
113A,"1358 + 396,0 m","1358 + 761,0 m",E,111005 00:00,111205 00:00,4773,"-583,0",,
113A,"1338 + 346,0 m","1338 + 580,0 m",E,111005 00:00,111205 00:00,4773,"-1958,0",,
113A,"1340 + 712,7 m","1341 + 346,07 m",E,111005 00:00,111205 00:00,4773,"-592,0",,
113A,"1344 + 567,43 m","1345 + 18,02 m",E,111005 00:00,111205 00:00,4773,"-987,0",,
113A,"1355 + 835,0 m","1356 + 321,0 m",E,111005 00:00,111205 00:00,4773,"-981,0",,
113A,"1345 + 587,59 m","1346 + 130,0 m",E,111005 00:00,111205 00:00,4773,"-681,0",,
113A,"1338 + 141,0 m","1338 + 346,0 m",E,111005 00:00,111205 00:00,4773,"-1734,0",,
113A,"1354 + 766,0 m","1355 + 175,0 m",E,111005 00:00,111205 00:00,4773,"-590,0",,
113A,"1346 + 130,0 m","1346 + 549,0 m",E,111005 00:00,111205 00:00,4773,"595,0",,
113A,"1357 + 193,0 m","1357 + 243,0 m",1,111005 00:00,111205 00:00,4773,"760,0",,
113A,"1339 + 361,0 m","1339 + 437,0 m",E,111005 00:00,111205 00:00,4773,"707,0",,
113A,"1346 + 996,0 m","1347 + 279,0 m",E,111005 00:00,111205 00:00,4773,"597,0",,
113A,"1347 + 279,0 m","1347 + 528,0 m",E,111005 00:00,111205 00:00,4773,"603,5",,
113A,"1339 + 437,0 m","1339 + 526,0 m",E,111005 00:00,111205 00:00,4773,"669,0",,
113A,"1335 + 0,0 m","1335 + 844,16 m",E,111005 00:00,111205 00:00,4773,"9860,0",,
113A,"1339 + 933,0 m","1340 + 316,09 m",E,111005 00:00,111205 00:00,4773,"588,0",,
113A,"1341 + 644,85 m","1341 + 918,48 m",E,111005 00:00,111205 00:00,4773,"640,0",,
113A,"1340 + 515,89 m","1340 + 712,7 m",E,111005 00:00,111205 00:00,4773,"584,0",,
113A,"1339 + 188,0 m","1339 + 361,0 m",E,111005 00:00,111205 00:00,4773,"651,0",,
113A,"1354 + 379,0 m","1354 + 675,0 m",E,111005 00:00,111205 00:00,4773,"915,0",,
113A,"1346 + 876,0 m","1346 + 996,0 m",E,111005 00:00,111205 00:00,4773,"590,0",,
113A,"1346 + 627,0 m","1346 + 876,0 m",E,111005 00:00,111205 00:00,4773,"602,0",,
113A,"1346 + 549,0 m","1346 + 627,0 m",E,111005 00:00,111205 00:00,4773,"592,0",,
113A,"1343 + 420,42 m","1343 + 710,71 m",E,111005 00:00,111205 00:00,4773,"603,0",,
113A,"1336 + 520,0 m","1336 + 670,0 m",E,111005 00:00,111205 00:00,4773,"9050,0",,
113A,"1347 + 528,0 m","1348 + 97,1 m",E,111005 00:00,111205 00:00,4773,"595,5",,
113A,"1351 + 359,36 m","1351 + 620,62 m",E,111005 00:00,111205 00:00,4773,"-886,0",,
113A,"1349 + 489,0 m","1349 + 991,0 m",E,111005 00:00,111205 00:00,4773,"-577,0",,
113A,"1348 + 232,23 m","1349 + 60,0 m",E,111005 00:00,111205 00:00,4773,"-591,0",,
113A,"1343 + 710,71 m","1343 + 999,0 m",E,111005 00:00,111205 00:00,4773,"-598,0",,
113A,"1357 + 291,0 m","1357 + 584,0 m",1,111005 00:00,111205 00:00,4773,"-903,5",,
113A,"1352 + 565,43 m","1352 + 936,06 m",E,111005 00:00,111205 00:00,4773,"-890,0",,
113A,"1350 + 351,65 m","1350 + 753,25 m",E,111005 00:00,111205 00:00,4773,"579,0",,
113A,"1352 + 971,03 m","1353 + 439,0 m",E,111005 00:00,111205 00:00,4773,"946,0",,
113A,"1359 + 108,0 m","1359 + 564,0 m",E,111005 00:00,111205 00:00,4773,"999,0",,
113A,"1339 + 526,0 m","1339 + 807,0 m",E,111005 00:00,111205 00:00,4773,"703,0",,
113A,"1340 + 316,09 m","1340 + 515,89 m",E,111005 00:00,111205 00:00,4773,"606,0",,
113A,"1355 + 175,0 m","1355 + 787,0 m",E,111005 00:00,111205 00:00,4773,"627,0",,
113A,"1349 + 60,0 m","1349 + 489,0 m",E,111005 00:00,111205 00:00,4773,"577,0",,
113A,"1356 + 660,0 m","1357 + 101,0 m",E,111005 00:00,111205 00:00,4773,"581,0",,
113A,"1345 + 706,71 m","1346 + 124,0 m",2,110523 00:00,110723 00:00,4908,"-689,0",,
113A,"1345 + 534,53 m","1345 + 706,71 m",2,110523 00:00,110723 00:00,4908,"-1240,0",,
113A,"1335 + 0,0 m","1335 + 844,16 m",E,110523 00:00,110723 00:00,4908,"9860,0",,
113A,"1346 + 130,0 m","1346 + 549,0 m",E,110523 00:00,110723 00:00,4908,"595,0",,
113A,"1346 + 130,0 m","1346 + 549,0 m",E,110523 00:00,110723 00:00,4908,"595,0",,
113A,"1345 + 534,53 m","1345 + 706,71 m",2,110523 00:00,110723 00:00,4908,"-1240,0",,
113A,"1344 + 567,43 m","1345 + 18,02 m",E,110523 00:00,110723 00:00,4908,"-987,0",,
113A,"1345 + 706,71 m","1346 + 124,0 m",2,110523 00:00,110723 00:00,4908,"-689,0",,
113A,"1342 + 959,04 m","1343 + 145,14 m",E,110412 00:00,110612 00:00,4949,"-586,0",,
113A,"1333 + 872,87 m","1333 + 916,92 m",E,110412 00:00,110612 00:00,4949,"-99000,0",,
113A,"1357 + 986,0 m","1358 + 17,0 m",E,110523 00:00,110723 00:00,4908,"99000,0",,
113A,"1338 + 580,0 m","1338 + 801,0 m",E,110412 00:00,110612 00:00,4949,"-1993,0",,
113A,"1343 + 145,14 m","1343 + 420,42 m",E,110412 00:00,110612 00:00,4949,"-602,0",,
113A,"1322 + 262,47 m","1322 + 469,06 m",E,110412 00:00,110612 00:00,4949,"-2167,0",,
113A,"1330 + 745,75 m","1330 + 785,79 m",E,110412 00:00,110612 00:00,4949,"-99000,0",,
113A,"1323 + 471,47 m","1323 + 524,52 m",1,110412 00:00,110612 00:00,4949,"-788,0",,
113A,"1330 + 865,87 m","1330 + 907,91 m",E,110412 00:00,110612 00:00,4949,"-60000,0",,
113A,"1342 + 555,44 m","1342 + 959,04 m",E,110412 00:00,110612 00:00,4949,"-601,0",,
113A,"1339 + 361,0 m","1339 + 437,0 m",E,110412 00:00,110612 00:00,4949,"707,0",,
113A,"1334 + 51,0 m","1334 + 206,0 m",E,110412 00:00,110612 00:00,4949,"6800,0",,
113A,"1406 + 708,0 m","1406 + 733,0 m",3,150507 00:00,150707 00:00,3463,"760,0","3,0",SPL_1505071317A_113A_E_1406_494
113A,"1407 + 867,0 m","1407 + 918,0 m",3,150507 00:00,150707 00:00,3463,"-760,0","3,1",SPL_1505071317A_113A_E_1406_494
113A,"1406 + 755,0 m","1406 + 805,0 m",3,150507 00:00,150707 00:00,3463,"-760,0","2,0",SPL_1505071317A_113A_E_1406_494
113A,"1406 + 900,0 m","1406 + 911,0 m",4,150507 00:00,150707 00:00,3463,"-189,51","0,5",SPL_1505071317A_113A_E_1406_494
113A,"1407 + 717,0 m","1407 + 751,0 m",5,150507 00:00,150707 00:00,3463,"-300,0","3,3",SPL_1505071317A_113A_E_1406_494
113A,"1405 + 622,0 m","1406 + 682,0 m",E,150507 00:00,150707 00:00,3463,"-1735,0","1,1",SPL_1505071317A_113A_E_1406_494
113A,"1407 + 47,0 m","1407 + 241,0 m",5,150507 00:00,150707 00:00,3463,"-4516,5","-0,3",SPL_1505071317A_113A_E_1406_494
113A,"1406 + 708,0 m","1406 + 733,0 m",3,150507 00:00,150707 00:00,3463,"760,0","3,0",SPL_1505071317A_113A_E_1406_494
113A,"1407 + 939,0 m","1407 + 964,7 m",3,150507 00:00,150707 00:00,3463,"760,0","3,5",SPL_1505071317A_113A_E_1406_494
113A,"1407 + 47,0 m","1407 + 241,0 m",4,150507 00:00,150707 00:00,3463,"-4512,0","-0,1",SPL_1505071242A_113A_E_1408_184
113A,"1406 + 755,0 m","1406 + 805,0 m",3,150507 00:00,150707 00:00,3463,"-760,0","2,0",SPL_1505071317A_113A_E_1406_494
113A,"1406 + 823,3 m","1406 + 840,0 m",4,150507 00:00,150707 00:00,3463,"300,0","3,5",SPL_1505071317A_113A_E_1406_494
113A,"1407 + 835,0 m","1407 + 850,5 m",4,150507 00:00,150707 00:00,3463,"300,0","4,3",SPL_1505071317A_113A_E_1406_494
113A,"1405 + 622,0 m","1406 + 682,0 m",E,150507 00:00,150707 00:00,3463,"-1735,0","1,1",SPL_1505071317A_113A_E_1406_494
113A,"1407 + 867,0 m","1407 + 918,0 m",3,150507 00:00,150707 00:00,3463,"-760,0","3,1",SPL_1505071317A_113A_E_1406_494
113A,"1406 + 900,0 m","1406 + 911,0 m",4,150507 00:00,150707 00:00,3463,"-189,51","0,5",SPL_1505071317A_113A_E_1406_494
113A,"1408 + 32,0 m","1409 + 991,0 m",E,150507 00:00,150707 00:00,3463,"1895,0","1,4",SPL_1504101158A_113A_E_1315_399
113A,"1407 + 764,0 m","1407 + 774,0 m",4,150507 00:00,150707 00:00,3463,"-189,51","1,5",SPL_1505071242A_113A_E_1408_184
113A,"1357 + 150,3 m","1357 + 170,0 m",1,110523 00:00,110723 00:00,4908,"-600,0",,
113A,"1357 + 291,0 m","1357 + 584,0 m",1,110523 00:00,110723 00:00,4908,"-903,5",,
113A,"1356 + 660,0 m","1357 + 101,0 m",E,110523 00:00,110723 00:00,4908,"581,0",,
113A,"1357 + 193,0 m","1357 + 243,0 m",1,110523 00:00,110723 00:00,4908,"760,0",,
113A,"1356 + 660,0 m","1357 + 101,0 m",E,110523 00:00,110723 00:00,4908,"581,0",,
113A,"1357 + 291,0 m","1357 + 584,0 m",E,110523 00:00,110723 00:00,4908,"-908,0",,
113A,"1357 + 193,0 m","1357 + 243,0 m",1,110523 00:00,110723 00:00,4908,"760,0",,
113A,"1357 + 150,3 m","1357 + 170,0 m",1,110523 00:00,110723 00:00,4908,"-600,0",,
113A,"1356 + 660,0 m","1357 + 101,0 m",E,110523 00:00,110723 00:00,4908,"581,0",,
113A,"1357 + 291,0 m","1357 + 584,0 m",1,110523 00:00,110723 00:00,4908,"-903,5",,
113A,"1336 + 520,0 m","1336 + 670,0 m",E,110523 00:00,110723 00:00,4908,"9050,0",,
113A,"1335 + 0,0 m","1335 + 844,16 m",E,110523 00:00,110723 00:00,4908,"9860,0",,
113A,"1336 + 520,0 m","1336 + 670,0 m",E,110523 00:00,110723 00:00,4908,"9050,0",,
113A,"1335 + 0,0 m","1335 + 844,16 m",E,110523 00:00,110723 00:00,4908,"9860,0",,
113A,"1357 + 150,3 m","1357 + 170,0 m",1,140912 00:00,141112 00:00,3700,"-600,0","3,3",SPL_1409120826A_113A_E_1356_984
113A,"1398 + 250,75 m","1398 + 617,38 m",E,110412 00:00,110612 00:00,4949,"-964,0",,
113A,"1390 + 409,41 m","1391 + 15,98 m",E,110412 00:00,110612 00:00,4949,"581,0",,
113A,"1399 + 443,44 m","1399 + 857,86 m",E,110412 00:00,110612 00:00,4949,"-968,0",,
113A,"1342 + 555,44 m","1342 + 959,04 m",E,101015 00:00,101215 00:00,5128,"-601,0",,
113A,"1391 + 783,22 m","1392 + 311,31 m",E,110412 00:00,110612 00:00,4949,"-978,0",,
113A,"1357 + 291,0 m","1357 + 584,0 m",1,140912 00:00,141112 00:00,3700,"-903,5","2,9",SPL_1409120826A_113A_E_1356_984
113A,"1357 + 984,0 m","1358 + 36,0 m",1,140912 00:00,141112 00:00,3700,"760,0","3,1",SPL_1409120826A_113A_E_1356_984
113A,"1357 + 193,0 m","1357 + 243,0 m",1,140912 00:00,141112 00:00,3700,"760,0","3,0",SPL_1409120826A_113A_E_1356_984
113A,"1358 + 396,0 m","1358 + 761,0 m",E,140912 00:00,141112 00:00,3700,"-583,0","10,6",SPL_1404100840A_113A_E_1315_399
113A,"1358 + 59,0 m","1358 + 78,0 m",1,140912 00:00,141112 00:00,3700,"-600,0","2,2",SPL_1409120826A_113A_E_1356_984
113A,"1356 + 660,0 m","1357 + 101,0 m",E,140912 00:00,141112 00:00,3700,"581,0","0,0",SPL_1405061427A_113A_E_1356_940
113A,"1333 + 872,87 m","1333 + 916,92 m",E,101015 00:00,101215 00:00,5128,"-99000,0",,
113A,"1334 + 206,0 m","1335 + 0,0 m",E,101015 00:00,101215 00:00,5128,"10300,0",,
113A,"1336 + 520,0 m","1336 + 670,0 m",E,101015 00:00,101215 00:00,5128,"9050,0",,
113A,"1335 + 0,0 m","1335 + 844,16 m",E,101015 00:00,101215 00:00,5128,"9860,0",,
113A,"1334 + 51,0 m","1334 + 206,0 m",E,101015 00:00,101215 00:00,5128,"6800,0",,
113A,"1407 + 939,0 m","1407 + 964,7 m",3,150507 00:00,150707 00:00,3463,"760,0","3,5",SPL_1505071317A_113A_E_1406_494
113A,"1406 + 823,3 m","1406 + 840,0 m",4,150507 00:00,150707 00:00,3463,"300,0","3,5",SPL_1505071317A_113A_E_1406_494
113A,"1407 + 835,0 m","1407 + 850,5 m",4,150507 00:00,150707 00:00,3463,"300,0","4,3",SPL_1505071317A_113A_E_1406_494
113A,"1379 + 838,0 m","1380 + 117,12 m",E,150507 00:00,150707 00:00,3463,"1430,0","3,0",SPL_1505071320A_113A_E_1381_216
113A,"1380 + 883,88 m","1381 + 338,66 m",E,150507 00:00,150707 00:00,3463,"957,0","6,7",SPL_1505071320A_113A_E_1381_216
113A,"1336 + 520,0 m","1336 + 670,0 m",E,150507 00:00,150707 00:00,3463,"9050,0","4,8",SPL_1505071346A_113A_E_1336_760
113A,"1335 + 0,0 m","1335 + 844,16 m",E,150507 00:00,150707 00:00,3463,"9860,0","2,8",SPL_1505071346A_113A_E_1336_760
113A,"1332 + 279,0 m","1332 + 695,0 m",E,101015 00:00,101215 00:00,5128,"-1870,0",,
113A,"1346 + 627,0 m","1346 + 876,0 m",E,150505 00:00,150705 00:00,3465,"602,0","0,0",SPL_1505051804A_113A_E_1345_299
113A,"1357 + 984,0 m","1358 + 36,0 m",1,150505 00:00,150705 00:00,3465,"760,0","1,7",SPL_1505051812A_113A_E_1356_895
113A,"1357 + 150,3 m","1357 + 170,0 m",1,150505 00:00,150705 00:00,3465,"-600,0","2,9",SPL_1505051812A_113A_E_1356_895
113A,"1357 + 193,0 m","1357 + 243,0 m",1,150505 00:00,150705 00:00,3465,"760,0","2,2",SPL_1505051812A_113A_E_1356_895
113A,"1335 + 0,0 m","1335 + 844,16 m",E,150505 00:00,150705 00:00,3465,"9860,0","2,9",SPL_1505051754A_113A_E_1335_311
113A,"1357 + 291,0 m","1357 + 584,0 m",1,150505 00:00,150705 00:00,3465,"-903,5","2,5",SPL_1505051812A_113A_E_1356_895
113A,"1356 + 660,0 m","1357 + 101,0 m",E,150505 00:00,150705 00:00,3465,"581,0","3,7",SPL_1505051812A_113A_E_1356_895
113A,"1358 + 59,0 m","1358 + 78,0 m",1,150505 00:00,150705 00:00,3465,"-600,0","0,7",SPL_1505051812A_113A_E_1356_895
113A,"1370 + 807,81 m","1371 + 213,79 m",E,110412 00:00,110612 00:00,4949,"1197,0",,
113A,"1369 + 877,12 m","1370 + 404,4 m",E,110412 00:00,110612 00:00,4949,"-1993,0",,
113A,"1379 + 838,0 m","1380 + 117,12 m",E,110412 00:00,110612 00:00,4949,"1430,0",,
113A,"1380 + 883,88 m","1381 + 338,66 m",E,110412 00:00,110612 00:00,4949,"957,0",,
113A,"1343 + 145,14 m","1343 + 420,42 m",E,101015 00:00,101215 00:00,5128,"-602,0",,
113A,"1343 + 420,42 m","1343 + 710,71 m",E,101015 00:00,101215 00:00,5128,"603,0",,
113A,"1345 + 534,53 m","1345 + 706,71 m",2,101015 00:00,101215 00:00,5128,"-1240,0",,
113A,"1342 + 959,04 m","1343 + 145,14 m",E,101015 00:00,101215 00:00,5128,"-586,0",,
113A,"1343 + 710,71 m","1343 + 999,0 m",E,101015 00:00,101215 00:00,5128,"-598,0",,
113A,"1344 + 567,43 m","1345 + 18,02 m",E,101015 00:00,101215 00:00,5128,"-987,0",,
113A,"1346 + 130,0 m","1346 + 549,0 m",E,101015 00:00,101215 00:00,5128,"595,0",,
113A,"1345 + 706,71 m","1346 + 124,0 m",2,101015 00:00,101215 00:00,5128,"-689,0",,
113A,"1350 + 55,94 m","1350 + 351,65 m",E,120814 00:00,121014 00:00,4459,"-592,0",,
113A,"1407 + 867,0 m","1407 + 918,0 m",3,140912 00:00,141112 00:00,3700,"-760,0","3,1",SPL_1409121000A_113A_E_1408_315
113A,"1393 + 382,62 m","1393 + 815,19 m",E,120814 00:00,121014 00:00,4459,"-1397,0",,
113A,"1338 + 801,0 m","1338 + 982,0 m",E,120814 00:00,121014 00:00,4459,"-2080,0",,
113A,"1407 + 764,0 m","1407 + 774,0 m",4,140912 00:00,141112 00:00,3700,"-189,51","13,2",SPL_1409120957A_113A_3_1407_701
113A,"1385 + 261,26 m","1385 + 774,78 m",E,120814 00:00,121014 00:00,4459,"-589,0",,
113A,"1405 + 622,0 m","1406 + 682,0 m",E,140912 00:00,141112 00:00,3700,"-1735,0","1,2",SPL_1409121000A_113A_E_1408_315
113A,"1406 + 755,0 m","1406 + 805,0 m",3,140912 00:00,141112 00:00,3700,"-760,0","2,2",SPL_1409121000A_113A_E_1408_315
113A,"1399 + 443,44 m","1399 + 857,86 m",E,120814 00:00,121014 00:00,4459,"-968,0",,
113A,"1404 + 694,0 m","1404 + 897,0 m",E,140912 00:00,141112 00:00,3700,"-1238,0","8,5",SPL_1409120935A_113A_E_1404_104
113A,"1323 + 549,55 m","1323 + 574,37 m",1,150505 00:00,150705 00:00,3465,"760,0","2,9",SPL_1505051750A_113A_E_1322_785
113A,"1346 + 130,0 m","1346 + 549,0 m",E,150505 00:00,150705 00:00,3465,"595,0","6,4",SPL_1505051804A_113A_E_1345_299
113A,"1324 + 5,0 m","1324 + 428,57 m",E,150505 00:00,150705 00:00,3465,"2000,0","3,4",SPL_1505051750A_113A_E_1322_785
113A,"1323 + 471,47 m","1323 + 524,52 m",1,150505 00:00,150705 00:00,3465,"-788,0","-1,8",SPL_1505051750A_113A_E_1322_785
113A,"1345 + 534,53 m","1345 + 706,71 m",2,150505 00:00,150705 00:00,3465,"-1240,0","-1,8",SPL_1505051804A_113A_E_1345_299
113A,"1336 + 520,0 m","1336 + 670,0 m",E,150505 00:00,150705 00:00,3465,"9050,0","3,7",SPL_1505051754A_113A_E_1335_311
113A,"1346 + 549,0 m","1346 + 627,0 m",E,150505 00:00,150705 00:00,3465,"592,0","5,2",SPL_1505051804A_113A_E_1345_299
113A,"1345 + 706,71 m","1346 + 124,0 m",2,150505 00:00,150705 00:00,3465,"-689,0","0,1",SPL_1505051804A_113A_E_1345_299
113A,"1338 + 580,0 m","1338 + 801,0 m",E,120814 00:00,121014 00:00,4459,"-1993,0",,
113A,"1406 + 900,0 m","1406 + 911,0 m",4,140912 00:00,141112 00:00,3700,"-189,51","-0,1",SPL_1409120947A_113A_2_1407_885
113A,"1404 + 694,0 m","1404 + 897,0 m",E,120814 00:00,121014 00:00,4459,"-1238,0",,
113A,"1322 + 616,76 m","1322 + 850,3 m",E,150505 00:00,150705 00:00,3465,"1159,0","4,6",SPL_1504120935A_113A_E_1315_399
113A,"1398 + 250,75 m","1398 + 617,38 m",E,120814 00:00,121014 00:00,4459,"-964,0",,
113A,"1374 + 238,76 m","1374 + 710,29 m",E,120814 00:00,121014 00:00,4459,"-977,0",,
113A,"1407 + 939,0 m","1407 + 964,7 m",3,140912 00:00,141112 00:00,3700,"760,0","3,2",SPL_1409121000A_113A_E_1408_315
113A,"1345 + 587,59 m","1346 + 130,0 m",E,120814 00:00,121014 00:00,4459,"-681,0",,
113A,"1407 + 47,0 m","1407 + 241,0 m",4,140912 00:00,141112 00:00,3700,"-4512,0","-0,1",SPL_1409120935A_113A_E_1404_104
113A,"1354 + 766,0 m","1355 + 175,0 m",E,120814 00:00,121014 00:00,4459,"-590,0",,
113A,"1408 + 32,0 m","1409 + 991,0 m",E,140912 00:00,141112 00:00,3700,"1895,0","1,0",SPL_1409121000A_113A_E_1408_315
113A,"1342 + 959,04 m","1343 + 145,14 m",E,120814 00:00,121014 00:00,4459,"-586,0",,
113A,"1404 + 971,0 m","1405 + 554,0 m",E,140912 00:00,141112 00:00,3700,"-1735,0","2,3",SPL_1409120935A_113A_E_1404_104
113A,"1343 + 145,14 m","1343 + 420,42 m",E,120814 00:00,121014 00:00,4459,"-602,0",,
113A,"1406 + 823,3 m","1406 + 840,0 m",4,140912 00:00,141112 00:00,3700,"300,0","2,1",SPL_1409120947A_113A_2_1407_885
113A,"1391 + 783,22 m","1392 + 311,31 m",E,120814 00:00,121014 00:00,4459,"-978,0",,
113A,"1333 + 872,87 m","1333 + 916,92 m",E,120814 00:00,121014 00:00,4459,"-99000,0",,
113A,"1406 + 708,0 m","1406 + 733,0 m",3,140912 00:00,141112 00:00,3700,"760,0","3,1",SPL_1409121000A_113A_E_1408_315
113A,"1369 + 877,12 m","1370 + 404,4 m",E,120814 00:00,121014 00:00,4459,"-1993,0",,
113A,"1407 + 835,0 m","1407 + 850,5 m",4,140912 00:00,141112 00:00,3700,"300,0","4,4",SPL_1409120957A_113A_3_1407_701
113A,"1330 + 745,75 m","1330 + 785,79 m",E,120814 00:00,121014 00:00,4459,"-99000,0",,
113A,"1406 + 755,0 m","1406 + 805,0 m",3,140912 00:00,141112 00:00,3700,"-760,0","2,2",SPL_1409121000A_113A_E_1408_315
113A,"1407 + 835,0 m","1407 + 850,5 m",4,140912 00:00,141112 00:00,3700,"300,0","4,4",SPL_1409120957A_113A_3_1407_701
113A,"1406 + 823,3 m","1406 + 840,0 m",4,140912 00:00,141112 00:00,3700,"300,0","2,1",SPL_1409120947A_113A_2_1407_885
113A,"1407 + 47,0 m","1407 + 241,0 m",5,140912 00:00,141112 00:00,3700,"-4516,5","-0,1",SPL_1409120947A_113A_2_1407_885
113A,"1407 + 717,0 m","1407 + 751,0 m",5,140912 00:00,141112 00:00,3700,"-300,0","3,4",SPL_1409120947A_113A_2_1407_885
113A,"1381 + 338,66 m","1381 + 956,04 m",E,101017 00:00,101217 00:00,5126,"-590,0",,
113A,"1380 + 883,88 m","1381 + 338,66 m",E,101017 00:00,101217 00:00,5126,"957,0",,
113A,"1379 + 838,0 m","1380 + 117,12 m",E,101017 00:00,101217 00:00,5126,"1430,0",,
113A,"1371 + 796,2 m","1372 + 505,5 m",E,120814 00:00,121014 00:00,4459,"-596,0",,
113A,"1350 + 753,25 m","1351 + 272,27 m",E,120814 00:00,121014 00:00,4459,"-596,0",,
113A,"1342 + 555,44 m","1342 + 959,04 m",E,120814 00:00,121014 00:00,4459,"-601,0",,
113A,"1384 + 712,29 m","1385 + 196,2 m",E,120814 00:00,121014 00:00,4459,"-595,0",,
113A,"1322 + 262,47 m","1322 + 469,06 m",E,120814 00:00,121014 00:00,4459,"-2167,0",,
113A,"1357 + 291,0 m","1357 + 584,0 m",E,120814 00:00,121014 00:00,4459,"-908,0",,
113A,"1381 + 338,66 m","1381 + 956,04 m",E,120814 00:00,121014 00:00,4459,"-590,0",,
113A,"1407 + 867,0 m","1407 + 918,0 m",3,140912 00:00,141112 00:00,3700,"-760,0","3,1",SPL_1409121000A_113A_E_1408_315
113A,"1363 + 383,0 m","1363 + 762,0 m",E,120814 00:00,121014 00:00,4459,"-567,0",,
113A,"1316 + 514,48 m","1316 + 937,06 m",E,120814 00:00,121014 00:00,4459,"1900,0",,
